"Sno","SP_CODE","DISTRICT","MANDAL","VILLAGE","LON","LAT","23-07-19","24-07-19","25-07-19","26-07-19","27-07-19","28-07-19","29-07-19","30-07-19","31-07-19","01-08-19"
41,890901,"PRAKASAM","PEDAARAVEEDU","Forest",79.272004,15.877625,71.44875,63.965,64.94375,79.03375,81.70375,70.49375,62.4525,63.7475,59.615,56.1725
42,744020,"GUNTUR","NUZENDLA","Thimmapuram",79.744318,15.87715,75.865,62.8425,62.5025,76.58875,80.0275,71.96625,63.7325,61.025,57.0575,53.755
43,804009,"PRAKASAM","KURICHEDU","NamassivayaPuram",79.60792,15.881807,74.58125,63.11375,63.18875,77.06125,80.4925,71.65,63.89,61.465,57.735,54.5575
44,1302023,"KURNOOL","KOSIGI","Pendekal",77.26401,15.853554,80.41125,72.46125,73.08375,76.66375,77.725,70.73125,73.0175,74.425,62.6275,61.7475
45,1301012,"KURNOOL","KOWTHALAM","Karani1",77.177816,15.85531,80.7525,73.22625,73.13625,77.11875,77.84,71.085,73.56,74.54,64.27,62.735
46,1315007,"KURNOOL","JUPADUBUNGALOW","Bannur",78.398107,15.860723,82.19375,75.68125,78.95,81.5375,83.4875,77.8175,79.24,76.735,70.1225,66.6
47,1314004,"KURNOOL","PAMULAPADU","Iskala",78.51594,15.859633,84.32875,74.8725,78.905,82.37875,84.72375,77.59625,77.5975,76.3775,69.4325,65.41
48,807011,"PRAKASAM","DORNALA","Pedamanthanala",78.891419,15.881823,86.37,80.00875,83.97875,91.52375,93.1,84.5275,79.68,79.685,74.1675,71.1675
49,1304013,"KURNOOL","NANDAVARAM","Ponakaladinne",77.595749,15.843108,78.1225,70.3875,74.7775,76.90625,79.22125,71.8075,71.9975,74.1325,62.8775,61.67
50,757020,"GUNTUR","BAPATLA","MaruproluvaripalemRural",80.469103,15.876046,79.8575,70.695,68.9125,83.86125,83.09875,76.7875,64.62,64.61,65.4025,61.1325
51,1305009,"KURNOOL","CBELAGAL","C.Belagal",77.662399,15.831281,77.5,70.355,75.43,77.10875,79.4475,72.0575,72.9875,73.5,62.6925,60.95
52,1302026,"KURNOOL","KOSIGI","Vandagallu",77.202795,15.844364,81.10125,73.54125,73.82375,77.2325,77.49125,71.605,74.3875,76.56,64.275,63.28
53,1302025,"KURNOOL","KOSIGI","Nelakosigi",77.227482,15.845152,81.10125,73.54125,73.82375,77.2325,77.49125,71.605,74.3875,76.56,64.275,63.28
54,1308009,"KURNOOL","NANDIKOTKUR","NandiKotkur1",78.257581,15.855879,80.2875,73.62875,77.41625,79.68375,82.445,76.29,78.13,76.0125,67.5025,64.0825
55,1307006,"KURNOOL","KURNOOL","Basavapuram",77.91545,15.849253,77.46375,69.91,76.145,77.675,80.17375,73.15125,74.685,73.4875,61.3125,60.1875
56,1307014,"KURNOOL","KURNOOL","E.Thandrapadu",78.050918,15.857393,77.20125,69.93375,74.0075,78.08,81.44125,73.6625,75.92,73.4925,62.9175,60.1125
57,822006,"PRAKASAM","KARAMCHEDU","Swarna",80.284883,15.858035,79.66,64.31625,65.37875,83.0925,83.4475,74.91625,63.515,61.6425,61.08,55.4725
58,826002,"PRAKASAM","JANAKAVARAMPANGULU","KondaManjulur",80.08506,15.866574,77.64,61.84625,62.55375,79.68875,80.09125,72.6125,62.6075,59.7525,57.6125,53.1175
59,1301018,"KURNOOL","KOWTHALAM","Katriki",77.08266,15.84308,80.73625,72.93125,72.765,75.6975,76.23125,70.66125,73.7125,75.595,64.275,62.59
60,822004,"PRAKASAM","KARAMCHEDU","Daggubadu",80.214696,15.869375,78.56,62.79,63.82125,81.20625,80.7375,73.85125,63.4,61.0475,59.695,54.1725
61,806009,"PRAKASAM","PEDAARAVEEDU","Badveedu",79.202687,15.867748,71.78,65.9425,66.39125,78.78875,81.5725,71.1775,63.7325,65.725,60.685,57.615
62,816007,"PRAKASAM","ADDANKI","ChakrayaPalem",79.953379,15.870226,77.15,62.38375,62.41625,78.91,80.0075,72.52125,63.1625,59.85,57.155,53.245
63,805006,"PRAKASAM","DONAKONDA","RudraSamudram",79.407898,15.854422,72.23875,63.4775,64.77125,79.09625,81.33,70.6075,63.2075,63.0725,59.325,55.8925
64,1307009,"KURNOOL","KURNOOL","Munagalapadu",77.99343,15.853307,77.585,69.73875,74.47375,78.34875,81.1775,73.26375,75.5525,73.175,62.05,59.6175
65,816006,"PRAKASAM","ADDANKI","Kalavakuru",79.992281,15.869266,77.15,62.38375,62.41625,78.91,80.0075,72.52125,63.1625,59.85,57.155,53.245
66,807010,"PRAKASAM","DORNALA","RollaPenta",78.851539,15.873549,86.37,80.00875,83.97875,91.52375,93.1,84.5275,79.68,79.685,74.1675,71.1675
67,1311008,"KURNOOL","ATMAKURKURNOOL","Siddepalle",78.621951,15.854083,86.43,77.58,80.4475,84.4675,87.00875,80.45375,78.31,79.07,72.6175,68.2875
68,807019,"PRAKASAM","DORNALA","KataKaniPalle",79.148577,15.862077,75.13875,70.33875,71.545,82.05125,83.9675,74.3875,68.4675,69.0075,64.04,61.44
69,890902,"PRAKASAM","PEDAARAVEEDU","Forest1",79.29462,15.83525,71.28625,63.115,63.79625,78.45875,81.35125,69.55875,62.45,62.665,59.24,55.92
70,805005,"PRAKASAM","DONAKONDA","Ramapuram1",79.371499,15.866269,72.23875,63.4775,64.77125,79.09625,81.33,70.6075,63.2075,63.0725,59.325,55.8925
71,1303016,"KURNOOL","MANTRALAYAM","HagaruruThimmapuram",77.383155,15.837778,79.91,72.07375,74.29375,77.30625,78.3925,71.81375,73.115,75.6975,62.9875,63.0975
72,1305006,"KURNOOL","CBELAGAL","Polakal",77.745425,15.831633,77.5,70.355,75.43,77.10875,79.4475,72.0575,72.9875,73.5,62.6925,60.95
73,1301017,"KURNOOL","KOWTHALAM","Podalakunta",77.114373,15.844243,80.73625,72.93125,72.765,75.6975,76.23125,70.66125,73.7125,75.595,64.275,62.59
74,754888,"GUNTUR","NIZAMPATNAM","Dindi",80.744578,15.848695,80.14125,76.03625,75.3175,80.1525,77.85125,74.81125,72.195,71.62,72.7,72.3625
75,1311010,"KURNOOL","ATMAKURKURNOOL","Karivena",78.551542,15.854459,86.43,77.58,80.4475,84.4675,87.00875,80.45375,78.31,79.07,72.6175,68.2875
76,807014,"PRAKASAM","DORNALA","NallaGuntlaGudem",78.892899,15.87313,86.37,80.00875,83.97875,91.52375,93.1,84.5275,79.68,79.685,74.1675,71.1675
77,1304017,"KURNOOL","NANDAVARAM","Halaharvi1",77.432051,15.82519,79.91,72.07375,74.29375,77.30625,78.3925,71.81375,73.115,75.6975,62.9875,63.0975
78,1311006,"KURNOOL","ATMAKURKURNOOL","Siddapuram",78.66431,15.855859,88.18875,80.7375,83.61875,88.075,90.6975,84.09625,80.585,82.165,76,72.12
79,1301019,"KURNOOL","KOWTHALAM","Myaliganur",77.04405,15.838673,80.3275,73.11625,71.6425,74.30625,74.74375,69.8425,73.125,74.43,63.4525,62.5575
80,805007,"PRAKASAM","DONAKONDA","BadaPuram",79.46873,15.851481,73.38375,63.47,64.24625,78.2075,80.79,71.1925,63.8625,62.45,58.795,55.5175
81,1302020,"KURNOOL","KOSIGI","Pallipadu",77.311235,15.844938,80.73375,73.405,74.345,77.7925,78.14125,72.02375,74.1175,76.505,63.76,63.58
82,806006,"PRAKASAM","PEDAARAVEEDU","ThangiralaPalle",79.306692,15.843406,71.28625,63.115,63.79625,78.45875,81.35125,69.55875,62.45,62.665,59.24,55.92
83,1307015,"KURNOOL","KURNOOL","Gondiparla",78.071992,15.836684,78.55625,70.53875,75.83125,78.86875,82.08125,73.61375,76.0275,73.9125,61.96,60.7125
84,1301013,"KURNOOL","KOWTHALAM","Mallanahatti",77.180339,15.831734,81.10125,73.54125,73.82375,77.2325,77.49125,71.605,74.3875,76.56,64.275,63.28
85,1302022,"KURNOOL","KOSIGI","Chintakunta",77.280503,15.840529,80.73375,73.405,74.345,77.7925,78.14125,72.02375,74.1175,76.505,63.76,63.58
86,1307010,"KURNOOL","KURNOOL","Mamidalapadu",78.006022,15.842354,78.2625,70.2725,75.8525,78.34125,81.16375,73.295,75.57,73.6,61.475,60.25
87,804014,"PRAKASAM","KURICHEDU","GangadonaKonda",79.526818,15.857683,73.38375,63.47,64.24625,78.2075,80.79,71.1925,63.8625,62.45,58.795,55.5175
88,804016,"PRAKASAM","KURICHEDU","Alavalapadu",79.574367,15.853753,74.58125,63.11375,63.18875,77.06125,80.4925,71.65,63.89,61.465,57.735,54.5575
89,1301014,"KURNOOL","KOWTHALAM","Chirtapalle",77.164225,15.827028,81.10125,73.54125,73.82375,77.2325,77.49125,71.605,74.3875,76.56,64.275,63.28
90,1306004,"KURNOOL","GUDURKURNOOL","Mallapuram",77.808506,15.834945,77.1075,70.1725,76.275,77.42125,79.71625,72.7025,73.9475,73.41,61.96,60.6275
91,806010,"PRAKASAM","PEDAARAVEEDU","Pragallapadu",79.241946,15.853006,71.78,65.9425,66.39125,78.78875,81.5725,71.1775,63.7325,65.725,60.685,57.615
92,813009,"PRAKASAM","DARSI","Devavaram",79.697216,15.855178,75.865,62.8425,62.5025,76.58875,80.0275,71.96625,63.7325,61.025,57.0575,53.755
93,814007,"PRAKASAM","MUNDLAMURU","Vemulabanda",79.792682,15.864356,75.7425,62.385,61.86,76.40125,79.50375,72.0725,63.455,60.325,56.6475,53.2575
94,1307002,"KURNOOL","KURNOOL","Remata",77.850308,15.831649,77.46375,69.91,76.145,77.675,80.17375,73.15125,74.685,73.4875,61.3125,60.1875
95,825004,"PRAKASAM","INKOLLU","Pavulur",80.168854,15.855691,78.56,62.79,63.82125,81.20625,80.7375,73.85125,63.4,61.0475,59.695,54.1725
96,823005,"PRAKASAM","CHIRALA","GavinivariPalem",80.434473,15.846975,78.9025,70.135,69.80125,81.925,79.73625,76.04625,67.5825,67.9775,68.2725,67.2025
97,1308008,"KURNOOL","NANDIKOTKUR","Vaddamanu",78.198218,15.844669,77.83875,70.85,75.79,78.9925,81.795,73.79375,76.045,73.7425,62.2925,60.8075
98,1303017,"KURNOOL","MANTRALAYAM","SowlaHalli",77.349427,15.837846,80.73375,73.405,74.345,77.7925,78.14125,72.02375,74.1175,76.505,63.76,63.58
99,814008,"PRAKASAM","MUNDLAMURU","Umamaheswarapuram",79.81612,15.856924,75.7425,62.385,61.86,76.40125,79.50375,72.0725,63.455,60.325,56.6475,53.2575
100,823002,"PRAKASAM","CHIRALA","IpuruPalemRural",80.394723,15.838719,78.9025,70.135,69.80125,81.925,79.73625,76.04625,67.5825,67.9775,68.2725,67.2025
101,1305010,"KURNOOL","CBELAGAL","Kambadahal",77.625718,15.829126,78.1225,70.3875,74.7775,76.90625,79.22125,71.8075,71.9975,74.1325,62.8775,61.67
102,804017,"PRAKASAM","KURICHEDU","Bodanampadu",79.613146,15.844473,71.8975,62.705,62.2575,76.50375,79.7675,71.23625,63.2075,60.765,58.04,54.4275
103,826003,"PRAKASAM","JANAKAVARAMPANGULU","Bytamanjulur",80.053078,15.860049,77.64,61.84625,62.55375,79.68875,80.09125,72.6125,62.6075,59.7525,57.6125,53.1175
104,1306003,"KURNOOL","GUDURKURNOOL","Munagala",77.788504,15.828891,77.1075,70.1725,76.275,77.42125,79.71625,72.7025,73.9475,73.41,61.96,60.6275
105,890903,"PRAKASAM","PEDAARAVEEDU","Forest2",79.254261,15.840844,71.28625,63.115,63.79625,78.45875,81.35125,69.55875,62.45,62.665,59.24,55.92
106,806011,"PRAKASAM","PEDAARAVEEDU","Gobburu",79.268763,15.83532,71.28625,63.115,63.79625,78.45875,81.35125,69.55875,62.45,62.665,59.24,55.92
107,1307017,"KURNOOL","KURNOOL","Pudur",78.143665,15.829749,78.55625,70.53875,75.83125,78.86875,82.08125,73.61375,76.0275,73.9125,61.96,60.7125
108,1315002,"KURNOOL","JUPADUBUNGALOW","Tartur",78.31535,15.838149,79.40375,71.7475,77.12875,80.17375,82.88375,74.5325,76.15,73.67,63.4975,61.365
109,1301016,"KURNOOL","KOWTHALAM","Madire",77.114729,15.834535,80.73625,72.93125,72.765,75.6975,76.23125,70.66125,73.7125,75.595,64.275,62.59
110,1302021,"KURNOOL","KOSIGI","Kalavalagundu",77.305947,15.833925,80.73375,73.405,74.345,77.7925,78.14125,72.02375,74.1175,76.505,63.76,63.58
111,1314007,"KURNOOL","PAMULAPADU","Pamulapadu1",78.498923,15.830922,83.23,72.27125,77.555,81.1425,83.89875,76.49625,75.7875,73.4825,66.1925,64.675
112,1303018,"KURNOOL","MANTRALAYAM","Malapalle",77.339749,15.823725,80.73375,73.405,74.345,77.7925,78.14125,72.02375,74.1175,76.505,63.76,63.58
113,804015,"PRAKASAM","KURICHEDU","WestGangavaram",79.552664,15.819947,71.8975,62.705,62.2575,76.50375,79.7675,71.23625,63.2075,60.765,58.04,54.4275
114,1390901,"KURNOOL","KURNOOL","Roja",78.033758,15.84484,78.2625,70.2725,75.8525,78.34125,81.16375,73.295,75.57,73.6,61.475,60.25
115,1307005,"KURNOOL","KURNOOL","Ulchala",77.915586,15.819836,77.46375,69.91,76.145,77.675,80.17375,73.15125,74.685,73.4875,61.3125,60.1875
116,822005,"PRAKASAM","KARAMCHEDU","Kesavarappadu",80.246146,15.858897,78.56,62.79,63.82125,81.20625,80.7375,73.85125,63.4,61.0475,59.695,54.1725
117,1301015,"KURNOOL","KOWTHALAM","Sulakeri",77.123858,15.823858,80.73625,72.93125,72.765,75.6975,76.23125,70.66125,73.7125,75.595,64.275,62.59
118,805016,"PRAKASAM","DONAKONDA","KotcherlaKota",79.349078,15.825575,71.28625,63.115,63.79625,78.45875,81.35125,69.55875,62.45,62.665,59.24,55.92
119,814012,"PRAKASAM","MUNDLAMURU","KhambhamPaduEast",79.92878,15.851071,76.495,62.745,62.19,77.4025,79.64125,72.37375,63.6125,60.0225,56.9525,53.3925
120,1315008,"KURNOOL","JUPADUBUNGALOW","Tarigopula",78.4254,15.83338,81.8375,71.915,77.66,80.83625,83.58125,75.035,75.955,72.73,64.6525,62.185
121,813008,"PRAKASAM","DARSI","PothaVaram",79.668832,15.849953,72.58375,62.2725,61.20625,76.20625,79.22625,71.66625,62.5125,60.2,57.37,53.82
122,1321005,"KURNOOL","YEMMIGANUR","Tsallakudlur",77.54292,15.824405,79.1075,70.785,74.14,76.9425,78.855,71.72,72.095,74.865,62.68,62.3975
123,814009,"PRAKASAM","MUNDLAMURU","Thammaluru",79.835954,15.840652,73.3925,62.145,61.24375,76.465,78.755,72.0725,62.775,59.7475,57.0225,53.83
124,1322003,"KURNOOL","PEDDAKADUBUR","Basaladoddi",77.289518,15.817978,80.73375,73.405,74.345,77.7925,78.14125,72.02375,74.1175,76.505,63.76,63.58
125,1301020,"KURNOOL","KOWTHALAM","Lingaladinne",77.082671,15.824303,80.73625,72.93125,72.765,75.6975,76.23125,70.66125,73.7125,75.595,64.275,62.59
126,1390902,"KURNOOL","KURNOOL","KurnoolRural",78.033357,15.832907,78.2625,70.2725,75.8525,78.34125,81.16375,73.295,75.57,73.6,61.475,60.25
127,1314005,"KURNOOL","PAMULAPADU","Kambalapalle",78.501724,15.839774,83.23,72.27125,77.555,81.1425,83.89875,76.49625,75.7875,73.4825,66.1925,64.675
128,1321006,"KURNOOL","YEMMIGANUR","Divamdinne",77.581681,15.826179,78.1225,70.3875,74.7775,76.90625,79.22125,71.8075,71.9975,74.1325,62.8775,61.67
129,805009,"PRAKASAM","DONAKONDA","Yerrabalem1",79.51199,15.839241,71.7875,63.0475,63.4925,77.755,80.52125,70.65125,63.615,61.615,58.8875,55.3175
130,890904,"PRAKASAM","CHIRALA","Perala",80.357931,15.843271,78.9025,70.135,69.80125,81.925,79.73625,76.04625,67.5825,67.9775,68.2725,67.2025
131,816010,"PRAKASAM","ADDANKI","Bommanampadu",80.015406,15.841339,76.0625,62.24,61.99,78.46,78.69,72.1525,64.04,59.8625,57.3375,53.4225
132,826004,"PRAKASAM","JANAKAVARAMPANGULU","Muppavaram",80.04282,15.841643,76.0625,62.24,61.99,78.46,78.69,72.1525,64.04,59.8625,57.3375,53.4225
133,826007,"PRAKASAM","JANAKAVARAMPANGULU","Budavada",80.134745,15.840845,76.20125,61.74,62.35125,79.5725,78.875,72.42,64.55,60.2425,57.78,53.665
134,814014,"PRAKASAM","MUNDLAMURU","Peddaravipadu",79.857509,15.828913,74.79,62.45875,61.90125,77.60875,78.61125,72.44625,63.975,59.91,57.3175,53.88
135,890905,"PRAKASAM","PEDAARAVEEDU","Forest3",79.210704,15.848387,72.29375,65.095,65.74,79.34625,82.325,70.46625,64.055,64.16,60.55,57.4875
136,816011,"PRAKASAM","ADDANKI","AddankiPT",79.996691,15.801834,76.0625,62.24,61.99,78.46,78.69,72.1525,64.04,59.8625,57.3375,53.4225
137,1322007,"KURNOOL","PEDDAKADUBUR","Kambaladinne",77.363985,15.794919,79.91,72.07375,74.29375,77.30625,78.3925,71.81375,73.115,75.6975,62.9875,63.0975
138,1302028,"KURNOOL","KOSIGI","Gowdegallu",77.217194,15.819593,81.10125,73.54125,73.82375,77.2325,77.49125,71.605,74.3875,76.56,64.275,63.28
139,1311009,"KURNOOL","ATMAKURKURNOOL","Nallakalva",78.586003,15.83096,85.2525,75.78875,79.57,83.8425,86.9975,80.20375,78.5975,77.835,71.0725,69.645
140,1390903,"KURNOOL","KURNOOL","KurnoolMCorp.",78.050191,15.828149,78.55625,70.53875,75.83125,78.86875,82.08125,73.61375,76.0275,73.9125,61.96,60.7125
141,822007,"PRAKASAM","KARAMCHEDU","KodavalivariPalem",80.265477,15.826242,76.81125,63.30875,65.41,80.95625,79.4075,74.01875,65.0775,61.78,61.28,58.615
142,1301024,"KURNOOL","KOWTHALAM","Urukunda",77.166085,15.806813,81.10125,73.54125,73.82375,77.2325,77.49125,71.605,74.3875,76.56,64.275,63.28
143,1318003,"KURNOOL","KALLUR","Peddapadu",77.968116,15.817779,78.2625,70.2725,75.8525,78.34125,81.16375,73.295,75.57,73.6,61.475,60.25
144,1301021,"KURNOOL","KOWTHALAM","Agasaladinne",77.08686,15.812913,80.73625,72.93125,72.765,75.6975,76.23125,70.66125,73.7125,75.595,64.275,62.59
145,825005,"PRAKASAM","INKOLLU","Inkollu1",80.196214,15.825137,76.00125,62.23125,63.57,80.57625,79.24,73.0525,65.2575,61.015,59.1175,55.335
146,1302027,"KURNOOL","KOSIGI","Zumaladinne",77.197697,15.814139,81.10125,73.54125,73.82375,77.2325,77.49125,71.605,74.3875,76.56,64.275,63.28
147,805008,"PRAKASAM","DONAKONDA","VeeraVenkataPuram",79.490466,15.845387,71.7875,63.0475,63.4925,77.755,80.52125,70.65125,63.615,61.615,58.8875,55.3175
148,805017,"PRAKASAM","DONAKONDA","Siddayapalem",79.327674,15.829806,71.28625,63.115,63.79625,78.45875,81.35125,69.55875,62.45,62.665,59.24,55.92
149,1303019,"KURNOOL","MANTRALAYAM","Paramandoddi",77.315947,15.817848,80.73375,73.405,74.345,77.7925,78.14125,72.02375,74.1175,76.505,63.76,63.58
150,814016,"PRAKASAM","MUNDLAMURU","Chintalapudi1",79.787291,15.839199,73.3925,62.145,61.24375,76.465,78.755,72.0725,62.775,59.7475,57.0225,53.83
151,826006,"PRAKASAM","JANAKAVARAMPANGULU","Kotapadu1",80.100088,15.84409,76.20125,61.74,62.35125,79.5725,78.875,72.42,64.55,60.2425,57.78,53.665
152,1307016,"KURNOOL","KURNOOL","Devamada",78.106326,15.829164,78.55625,70.53875,75.83125,78.86875,82.08125,73.61375,76.0275,73.9125,61.96,60.7125
153,813007,"PRAKASAM","DARSI","ThanamChinthala",79.652996,15.829331,72.58375,62.2725,61.20625,76.20625,79.22625,71.66625,62.5125,60.2,57.37,53.82
154,823004,"PRAKASAM","CHIRALA","ChiralaRural",80.326517,15.825549,76.81125,63.30875,65.41,80.95625,79.4075,74.01875,65.0775,61.78,61.28,58.615
155,1314006,"KURNOOL","PAMULAPADU","Bhanumukkala",78.540222,15.814239,83.23,72.27125,77.555,81.1425,83.89875,76.49625,75.7875,73.4825,66.1925,64.675
156,1390904,"KURNOOL","KALLUR","KALLUR1",78.016752,15.810387,78.2625,70.2725,75.8525,78.34125,81.16375,73.295,75.57,73.6,61.475,60.25
157,806013,"PRAKASAM","PEDAARAVEEDU","PedaAraveedu",79.211289,15.822061,72.29375,65.095,65.74,79.34625,82.325,70.46625,64.055,64.16,60.55,57.4875
158,814013,"PRAKASAM","MUNDLAMURU","NuzellaPalle",79.899771,15.834039,74.79,62.45875,61.90125,77.60875,78.61125,72.44625,63.975,59.91,57.3175,53.88
