"DISTRICT","MANDAL","11-12-19","12-12-19","13-12-19","14-12-19","15-12-19","16-12-19","17-12-19","18-12-19","19-12-19"
"KRISHNA","AVANIGADA",0.14,0.33,1.16,0.1,1.02,0.0699999999999998,0,0.02,0
"KRISHNA","BANTUMILLI",0.31,0.65,1.16,0.69,0.43,0.1,0.0899999999999999,0.0600000000000001,0.16
"KRISHNA","BAPULAPAD",0,0.22,0.78,0.12,0.02,0.01,0.0599999999999999,0,0.03
"KRISHNA","CHALLAPALLE",0.07,0.32,1.54,0.02,0.85,0.02,0,0,0
"KRISHNA","CHANDARLAPADU",0,0.21,0,0.01,0.02,0.02,0.05,0.01,0.00999999999999998
"KRISHNA","CHATRAI",0,0.11,0.09,0,0,0.01,0,0.02,0.02
"KRISHNA","GAMPALAGUDEM",0.01,0.11,0.05,0,0.01,0.01,0,0.02,0.03
"KRISHNA","GANNAVARAM",0,0.34,0.42,0.05,0,0.01,0.00999999999999998,0,0.04
"KRISHNA","GHANTASALA",0.05,0.32,1.71,0.04,0.85,0.02,0,0,0.02
"KRISHNA","GKONDURU",0,0.16,0.11,0,0,0,0,0,0.05
"KRISHNA","GUDIVADA",0.01,0.61,0.68,0.4,0.14,0.03,0.11,0.05,0.0499999999999999
"KRISHNA","GUDLAVALLERU",0.01,0.18,2.21,0.4,0.26,0.02,0.0900000000000001,0.05,0.0500000000000003
"KRISHNA","GUDURKRISHNA",0.02,0.6,1.71,0.18,0.51,0.0100000000000002,0.0499999999999998,0,0.0500000000000003
"KRISHNA","IBRAHIMPATNAM",0,0.16,0.11,0,0.01,0,0,0,0.05
"KRISHNA","JAGGAYYAPETA",0.01,0.21,0.01,0.00999999999999998,0.02,0.01,0.06,0.02,0
"KRISHNA","KAIKALUR",0.04,0.93,1.07,0.16,0.02,0.0499999999999998,0,0,0.0500000000000003
"KRISHNA","KALIDINDI",0.29,0.93,1.1,0.19,0.11,0.16,0,0.02,0.0899999999999999
"KRISHNA","KANCHIKACHERLA",0.01,0.18,0.08,0.01,0.01,0,0.02,0,0.03
"KRISHNA","KANKIPADU",0,0.15,0.35,0.05,0.05,0,0.09,0,0.04
"KRISHNA","KODURU",0.2,0.58,1.36,0.2,1.02,0.2,0.0499999999999998,0.0500000000000003,0.00999999999999979
"KRISHNA","KRUTHIVENNU",0.51,0.65,1.16,0.69,0.43,0.16,0.0299999999999998,0.0300000000000002,0.16
"KRISHNA","MACHILIPATNAM",0.2,0.92,1.64,0.54,1.7,0.14,0.0800000000000001,0.02,0.16
"KRISHNA","MANDAVALLI",0,0.93,0.88,0.16,0.02,0.03,0,0,0.04
"KRISHNA","MOPIDEVI",0.14,0.33,1.16,0.1,1.02,0.0699999999999998,0,0.02,0
"KRISHNA","MOVVA",0.02,0.28,2.21,0.1,0.45,0.01,0.0600000000000001,0.0300000000000002,0.0299999999999998
"KRISHNA","MUDINAPALLE",0.31,0.93,1.16,0.69,0.34,0.1,0.0900000000000001,0.0600000000000001,0.0600000000000001
"KRISHNA","MUSUNURU",0,0.15,0.17,0,0,0.01,0,0,0.02
"KRISHNA","MYLAVARAMKRISHNA",0.01,0.13,0.21,0,0,0.01,0,0.02,0.03
"KRISHNA","NAGAYALANKA",0.14,0.44,1.21,0.33,0.95,0.42,0.03,0.0500000000000003,0
"KRISHNA","NANDIGAMA",0,0.18,0.01,0,0,0.01,0,0,0.03
"KRISHNA","NANDIVADA",0,0.61,0.88,0.12,0.02,0.03,0.0599999999999999,0,0.03
"KRISHNA","NUZVID",0,0.14,0.26,0,0,0.01,0.00999999999999998,0,0
"KRISHNA","PAMARRU",0.02,0.12,2.21,0.11,0.17,0.02,0.09,0.04,0.0299999999999998
"KRISHNA","PAMIDIMUKKALA",0.02,0.19,1.54,0.08,0.36,0.01,0.11,0.04,0.0499999999999999
"KRISHNA","PEDANA",0.14,0.35,1.41,0.61,0.4,0.04,0.0900000000000001,0.0600000000000001,0.0600000000000001
"KRISHNA","PEDAPARUPUDI",0,0.14,0.68,0.12,0.04,0.02,0.11,0.04,0.0499999999999999
"KRISHNA","PENAMALURU",0,0.08,0.23,0.02,0.05,0.01,0.09,0,0.04
"KRISHNA","PENUGANCHIPROLU",0,0.15,0.01,0,0,0.01,0.00999999999999998,0,0.02
"KRISHNA","REDDIGUDEM",0,0.09,0.15,0,0,0.00999999999999998,0,0,0.02
"KRISHNA","THOTLAVALLURU",0,0.13,0.28,0.01,0.13,0,0.09,0,0.04
"KRISHNA","TIRUVURU",0.01,0.11,0.01,0,0,0.01,0,0.02,0
"KRISHNA","UNGUTURU",0,0.22,0.63,0.0900000000000001,0.02,0.01,0.0599999999999999,0,0.03
"KRISHNA","VATSAVAI",0,0.18,0.01,0,0.01,0.01,0.03,0,0.02
"KRISHNA","VEERULLAPADU",0.01,0.18,0.03,0,0,0,0.02,0,0.05
"KRISHNA","VIJAYAWADARURAL",0,0.09,0.04,0,0,0.01,0,0,0.04
"KRISHNA","VIJAYAWADAURBAN",0,0.16,0.11,0.02,0,0.01,0,0,0.05
"KRISHNA","VISSANNAPET",0,0.06,0.09,0,0,0.00999999999999998,0,0.02,0
"KRISHNA","VUYYURU",0,0.07,0.33,0.08,0.03,0,0.11,0.04,0.0499999999999999
"KURNOOL","ADONI",0,0,0,0,0,0,0,0,0
"KURNOOL","ALLAGADDA",0.01,0,0,0.01,0.01,0.01,0.01,0,0
"KURNOOL","ALUR",0,0,0,0,0,0,0,0,0
"KURNOOL","ASPARI",0,0,0,0.01,0,0,0,0,0
"KURNOOL","ATMAKURKURNOOL",0.01,0,0,0,0,0,0.02,0,0
"KURNOOL","BANAGANAPALLE",0.01,0,0,0.02,0,0.01,0.03,0,0
"KURNOOL","BANDIATMAKUR",0.02,0,0,0.01,0,0.02,0,0,0
"KURNOOL","BETHAMCHERLA",0,0,0,0,0,0.01,0.02,0,0
"KURNOOL","CBELAGAL",0,0,0,0,0,0,0,0,0
"KURNOOL","CHAGALAMARRI",0.01,0,0.01,0.03,0.01,0,0.02,0,0
"KURNOOL","CHIPPAGIRI",0,0,0,0,0,0.01,0,0,0
"KURNOOL","DEVANAKONDA",0,0,0,0,0,0,0,0,0
"KURNOOL","DHONE",0.01,0,0,0,0,0.01,0.02,0,0
"KURNOOL","DORNIPADU",0,0,0,0.01,0,0.01,0.02,0,0
"KURNOOL","GADIVEMULA",0.01,0,0,0,0,0.01,0.02,0,0
"KURNOOL","GONEGANDLA",0,0,0,0,0,0,0,0,0
"KURNOOL","GOSPADU",0,0,0,0.01,0,0.01,0.02,0,0
"KURNOOL","GUDURKURNOOL",0,0,0,0,0,0,0.02,0,0
"KURNOOL","HALAHARVI",0,0,0,0,0,0,0,0,0
"KURNOOL","HOLAGUNDA",0,0,0,0,0,0,0,0,0
"KURNOOL","JUPADUBUNGALOW",0,0,0,0,0,0.01,0,0,0
"KURNOOL","KALLUR",0,0,0,0,0,0,0,0,0
"KURNOOL","KODUMUR",0,0,0,0,0,0,0,0,0
"KURNOOL","KOILKUNTLA",0,0,0,0.01,0,0,0.03,0,0
"KURNOOL","KOLIMIGUNDLA",0.01,0,0.01,0.03,0,0.01,0.03,0,0
"KURNOOL","KOSIGI",0,0,0,0,0,0,0,0,0
"KURNOOL","KOTHAPALLE",0.15,0,0,0,0,0,0,0,0
"KURNOOL","KOWTHALAM",0,0,0,0,0,0,0,0,0
"KURNOOL","KRISHNAGIRI",0,0,0,0,0,0,0,0,0
"KURNOOL","KURNOOL",0,0,0,0,0,0,0,0,0
"KURNOOL","MADDIKERAEAST",0.01,0,0,0,0,0.01,0,0,0
"KURNOOL","MAHANANDI",0.01,0,0,0.01,0,0.02,0.02,0,0
"KURNOOL","MANTRALAYAM",0,0,0,0,0,0,0,0,0
"KURNOOL","MIDTHUR",0,0,0,0,0,0,0.02,0,0
"KURNOOL","NANDAVARAM",0,0,0,0,0,0,0,0,0
"KURNOOL","NANDIKOTKUR",0,0,0,0,0,0,0,0,0
"KURNOOL","NANDYAL",0.01,0,0,0,0,0.01,0.02,0,0
"KURNOOL","ORVAKAL",0,0,0,0,0,0,0.02,0,0
"KURNOOL","OWK",0.01,0,0.01,0.02,0,0.01,0.02,0,0
"KURNOOL","PAGIDYALA",0,0,0,0,0,0,0,0,0
"KURNOOL","PAMULAPADU",0,0,0,0,0,0.01,0.01,0,0
"KURNOOL","PANYAM",0.01,0,0,0,0,0.01,0.02,0,0
"KURNOOL","PATTIKANDA",0,0,0,0.01,0,0,0,0,0
"KURNOOL","PEAPALLY",0.01,0,0,0.01,0,0.01,0.03,0,0
"KURNOOL","PEDDAKADUBUR",0,0,0,0,0,0,0,0,0
"KURNOOL","RUDRAVARAM",0,0,0,0.02,0,0.02,0.02,0,0
"KURNOOL","SANJAMALA",0.01,0,0,0.03,0,0.01,0.03,0,0
"KURNOOL","SIRVEL",0,0,0,0,0,0.02,0.02,0,0
"KURNOOL","SRISAILAM",0,0,0.01,0.02,0,0.03,0.03,0,0
"KURNOOL","TUGGALI",0.01,0,0,0,0,0.01,0,0,0
"KURNOOL","UYYALAWADA",0.01,0,0,0.03,0,0.01,0.02,0,0
"KURNOOL","VELDURTHIKURNOOL",0,0,0,0,0,0,0.01,0,0
"KURNOOL","VELGODE",0.02,0,0,0.01,0,0.01,0.01,0,0
"KURNOOL","YEMMIGANUR",0,0,0,0,0,0,0,0,0
"NELLORE","ALLUR",0.08,0.16,1.13,1.2,0.0800000000000001,0.0899999999999999,0.00999999999999979,0.0100000000000002,0.5
"NELLORE","ANANTHASAGARAM",0.03,0.09,0.1,1.94,0.19,0.12,0.0999999999999999,0.02,0.0199999999999998
"NELLORE","ANUMASAMUDRAMPETA",0.02,0.11,0.73,1.42,0.0900000000000001,0.03,0.03,0.04,0.03
"NELLORE","ATMAKURNELLORE",0.02,0.14,0.27,1.56,0.2,0.05,0.0900000000000001,0.03,0.03
"NELLORE","BALAYAPALLE",0.01,0.09,0.18,1.64,0.0700000000000001,0.68,0.0800000000000001,0,0.02
"NELLORE","BOGOLE",0.04,0.15,1.25,1.64,0.84,0.12,0.04,0.0299999999999998,0.26
"NELLORE","BUCCHIREDDIPALEM",0,0.08,0.42,1.45,0.16,0.03,0.02,0,0.11
"NELLORE","CHEJERLA",0,0.14,0.26,1.97,0.12,0.05,0.0900000000000003,0.02,0.03
"NELLORE","CHILLAKUR",0.07,0.08,0.3,1.19,0.03,0.52,0.0499999999999998,0,0.03
"NELLORE","CHITTAMUR",0.05,0.06,0.22,0.7,0.0499999999999999,0.96,0.03,0.03,0.03
"NELLORE","DAGADARTHI",0.02,0.12,1.13,1.2,0.0899999999999999,0.0300000000000002,0.03,0.03,0.15
"NELLORE","DAKKILI",0.01,0.08,0.05,2.2,0.23,0.15,0.05,0.02,0
"NELLORE","DORAVARISATRAM",0.02,0.07,0.62,0.93,0.16,2.12,0.0300000000000002,0.03,0.02
"NELLORE","DUTTALUR",0.4,0.1,0.23,1.64,0.16,0.04,0.0900000000000001,0.0300000000000002,0
"NELLORE","GUDUR",0,0.08,0.09,1.45,0.04,0.58,0.04,0.01,0.02
"NELLORE","INDUKURPET",0.03,0.06,1.03,0.83,0.27,0.17,0.02,0,0.0600000000000001
"NELLORE","JALADANKI",0.05,0.18,0.62,1.38,0.38,0.0100000000000002,0.0899999999999999,0.0600000000000001,0.0300000000000002
"NELLORE","KALIGIRI",0.12,0.23,0.73,1.34,0.21,0.02,0.0800000000000001,0.04,0.03
"NELLORE","KALUVOYA",0,0.08,0.08,1.97,0.33,0.05,0.13,0.02,0.03
"NELLORE","KAVALI",0.09,0.4,1.64,1.64,0.72,0.0600000000000001,0.17,0.14,0.15
"NELLORE","KODAVALUR",0,0.11,1.13,1.09,0.0899999999999999,0.18,0.02,0,0.12
"NELLORE","KONDAPURAMNELLORE",0.12,0.23,0.24,1.28,0.42,0.05,0.0800000000000001,0.0600000000000001,0
"NELLORE","KOTA",0.07,0.08,0.16,0.81,0.04,0.52,0.0499999999999998,0.01,0.03
"NELLORE","KOVUR",0,0.11,1.13,1.45,0.16,0.18,0.02,0,0.12
"NELLORE","MANUBOLU",0,0.04,0.05,1.25,0.0699999999999998,0.52,0.03,0.02,0.02
"NELLORE","MARRIPADU",0.37,0.08,0.22,1.94,0.2,0.12,0.0699999999999998,0.0300000000000002,0
"NELLORE","MUTHUKUR",0.05,0.07,0.56,1.34,0.02,0.41,0,0.02,0.0499999999999998
"NELLORE","NAIDUPETA",0,0.06,0.17,1.04,0.16,0.96,0.03,0.03,0.02
"NELLORE","NELLOREMANDAL",0.01,0.08,0.67,1.45,0.22,0.41,0.02,0.02,0.11
"NELLORE","OJILI",0,0.09,0.18,1.64,0.16,0.94,0.0800000000000001,0,0.02
"NELLORE","PELLAKUR",0.02,0.13,0.17,1.04,0.22,1.89,0.0900000000000001,0.02,0.02
"NELLORE","PODLAKUR",0,0.08,0.33,1.77,0.33,0.11,0.0599999999999996,0.0100000000000002,0.0700000000000001
"NELLORE","RAPUR",0,0.08,0.06,1.86,0.33,0.0499999999999998,0.13,0.03,0.02
"NELLORE","SANGAM",0.02,0.11,0.81,1.49,0.13,0.02,0.03,0.02,0.0700000000000001
"NELLORE","SEETHARAMAPURAM",0.21,0.09,0.04,0.79,0.21,0.0700000000000001,0.0599999999999998,0.01,0
"NELLORE","SULLURPETA",0.09,0.07,0.62,0.93,0.0800000000000001,2.12,0.0300000000000002,0.02,0.02
"NELLORE","SYDAPURAM",0,0.08,0.09,1.48,0.12,0.15,0.05,0.03,0.03
"NELLORE","TADA",0.15,0.06,1.06,0.74,0.0600000000000001,2.12,0.02,0,0.02
"NELLORE","THOTAPALLIGUDUR",0.03,0.07,1.03,1.21,0.27,0.32,0.02,0,0.0600000000000001
"NELLORE","UDAYAGIRI",0.44,0.12,0.26,1.51,0.42,0.0900000000000001,0.1,0.0300000000000002,0
"NELLORE","VAKADU",0.09,0.05,0.16,0.71,0.04,0.69,0.03,0.01,0.03
"NELLORE","VARIKUNTAPADU",0.4,0.12,0.27,1.51,0.64,0.1,0.1,0.03,0
"NELLORE","VENKATACHALAM",0.01,0.05,0.4,1.34,0.22,0.52,0.02,0.02,0.0600000000000001
"NELLORE","VENKATAGIRI",0.01,0.08,0.18,2.08,0.0700000000000001,0.53,0.13,0,0.02
"NELLORE","VIDAVALUR",0.03,0.13,1.13,0.92,0.23,0.12,0.01,0,0.15
"NELLORE","VINJAMUR",0.22,0.23,0.24,1.64,0.29,0.03,0.0900000000000001,0.03,0
"PRAKASAM","ADDANKI",0.14,0.51,0.0499999999999999,0.11,0.8,0.25,0.04,0,0
"PRAKASAM","ARDHAVEEDU",0.04,0.1,0.05,0.18,0.19,0.16,0.09,0,0
"PRAKASAM","BALLIKURUVA",0.12,0.21,0.03,0.07,0.8,0.21,0.06,0,0
"PRAKASAM","BESTAVARIPETA",0.01,0.06,0.04,0.32,0.28,0.17,0.1,0,0
"PRAKASAM","CHADRASEKARAPURAM",0.21,0.14,0.05,1.18,0.56,0.17,0.0600000000000001,0.01,0
"PRAKASAM","CHIMAKURTHI",0.39,0.51,0.15,0.64,1.85,0.12,0.0299999999999998,0.0199999999999996,0
"PRAKASAM","CHINAGANJAM",0.76,0.45,0.68,0.99,1.74,0.58,0.16,0,0.02
"PRAKASAM","CHIRALA",0.6,0.38,0.44,0.99,0.94,0.58,0.16,0.02,0.00999999999999979
"PRAKASAM","CUMBUM",0.02,0.06,0.03,0.17,0.19,0.17,0.1,0,0
"PRAKASAM","DARSI",0.29,0.47,0.05,0.2,1,0.27,0.13,0.02,0
"PRAKASAM","DONAKONDA",0.05,0.14,0,0.09,0.44,0.65,0.19,0.01,0
"PRAKASAM","DORNALA",0.24,0.15,0.06,0.21,0.05,0.44,0.07,0,0
"PRAKASAM","GIDDALURU",0.01,0.05,0.01,0.12,0.04,0.09,0.05,0,0
"PRAKASAM","GUDLURU",0.09,0.4,1.47,1.19,0.96,0.01,0.17,0.14,0.02
"PRAKASAM","HANUMANTHUNIPADU",0.02,0.12,0.03,0.63,0.49,0.11,0.05,0.01,0
"PRAKASAM","INKOLLU",0.45,0.4,0.16,0.96,1.34,0.42,0.12,0.01,0.02
"PRAKASAM","JANAKAVARAMPANGULU",0.14,0.32,0.03,0.47,0.81,0.35,0.12,0,0.0100000000000002
"PRAKASAM","KANDUKUR",0.23,0.38,0.62,0.94,1.16,0.0899999999999999,0.35,0.02,0.0100000000000002
"PRAKASAM","KANIGIRI",0.2,0.27,0.07,1.8,1.01,0.14,0.15,0.03,0
"PRAKASAM","KARAMCHEDU",0.27,0.49,0.44,0.99,0.94,0.58,0.16,0.01,0.00999999999999979
"PRAKASAM","KOMAROLU",0.01,0.02,0,0.08,0.04,0.09,0.04,0,0
"PRAKASAM","KONAKANAMITLA",0.08,0.3,0.09,0.63,0.56,0.18,0.18,0.0199999999999998,0
"PRAKASAM","KONDAPI",0.31,0.44,0.19,0.96,1.62,0.0500000000000003,0.2,0.02,0
"PRAKASAM","KORISAPADU",0.3,0.37,0.0599999999999999,0.93,0.78,0.25,0.02,0,0
"PRAKASAM","KOTHAPATNAM",0.95,0.39,0.51,0.85,1.42,0.9,0.0800000000000001,0.02,0
"PRAKASAM","KURICHEDU",0.08,0.22,0.03,0.05,0.26,0.74,0.2,0.02,0
"PRAKASAM","LINGASAMUDRAM",0.1,0.21,0.1,1.69,0.89,0.0299999999999998,0.0499999999999998,0.0600000000000001,0
"PRAKASAM","MADDIPADU",0.55,0.6,0.11,0.5,1.67,0.39,0.02,0,0
"PRAKASAM","MARKAPUR",0.04,0.12,0.02,0.16,0.2,0.29,0.26,0.01,0
"PRAKASAM","MARRIPUDI",0.31,0.44,0.08,1.45,1.62,0.2,0.14,0.03,0
"PRAKASAM","MARTUR",0.11,0.31,0.03,0.1,0.8,0.2,0.12,0,0
"PRAKASAM","MUNDLAMURU",0.22,0.47,0.05,0.14,0.65,0.32,0.0800000000000001,0.0199999999999998,0
"PRAKASAM","NAGULUPPALAPADU",0.76,0.6,0.44,0.96,1.74,0.42,0.0499999999999998,0,0.02
"PRAKASAM","ONGOLE",0.95,0.6,0.51,0.85,1.67,0.9,0.0699999999999998,0.02,0
"PRAKASAM","PAMUR",0.19,0.19,0.24,1.8,0.87,0.0700000000000001,0.15,0.03,0
"PRAKASAM","PARCHUR",0.28,0.49,0.35,0.43,0.63,0.28,0.0799999999999998,0.02,0.00999999999999979
"PRAKASAM","PEDAARAVEEDU",0.08,0.13,0.01,0.16,0.11,0.71,0.19,0.01,0
"PRAKASAM","PEDACHERLOPALLE",0.11,0.27,0.06,1.3,0.92,0.12,0.14,0.03,0
"PRAKASAM","PODILI",0.31,0.5,0.08,0.6,1.62,0.2,0.13,0.02,0
"PRAKASAM","PONNALURU",0.15,0.35,0.29,1.56,1.04,0.02,0.35,0.02,0
"PRAKASAM","PULLALACHERUVU",0.18,0.12,0.01,0.04,0.05,0.33,0.17,0,0
"PRAKASAM","RACHERLA",0.02,0.02,0.02,0.18,0.13,0.15,0.08,0,0
"PRAKASAM","SANTHAMAGULURU",0.08,0.15,0.02,0.05,0.47,0.21,0.06,0,0
"PRAKASAM","SANTHANUTHLAPADU",0.39,0.44,0.19,0.71,1.85,0.29,0.2,0.02,0
"PRAKASAM","SINGARAYAKONDA",0.26,0.38,0.63,0.65,0.87,0.0899999999999999,0.32,0.0499999999999998,0.02
"PRAKASAM","TANGUTUR",0.39,0.34,0.44,0.71,1.85,0.37,0.3,0.0499999999999998,0
"PRAKASAM","TARLAPADU",0.02,0.3,0.09,0.26,0.27,0.18,0.26,0,0
"PRAKASAM","THALLUR",0.29,0.51,0.0499999999999999,0.2,1,0.22,0.0799999999999998,0.0199999999999998,0
"PRAKASAM","TRIPURANTHAKAM",0.11,0.16,0.01,0.05,0.16,0.74,0.2,0,0
"PRAKASAM","ULAVAPADU",0.19,0.24,0.62,0.65,0.96,0.0500000000000003,0.32,0.0600000000000001,0
"PRAKASAM","VELIGANDLA",0.11,0.22,0.07,1.48,0.92,0.17,0.0600000000000001,0.01,0
"PRAKASAM","VETAPALEM",0.28,0.24,0.68,0.99,1.33,0.58,0.16,0,0.00999999999999979
"PRAKASAM","VOLETIVARIPALEM",0.15,0.29,0.25,1.69,1.16,0.0299999999999998,0.2,0.0500000000000003,0
"PRAKASAM","YEDDANAPUDI",0.28,0.4,0.06,0.26,0.61,0.23,0.0799999999999998,0.02,0
"PRAKASAM","YERRAGONDAPALEM",0.24,0.25,0,0.2,0.11,0.71,0.19,0,0
"PRAKASAM","ZARUGUMILLI",0.23,0.38,0.43,1.56,1.04,0.22,0.35,0.02,0.0100000000000002
"SRIKAKULAM","AMADALAVALASA",0.59,0.7,0.35,0,0.04,0,0,0.39,0.21
"SRIKAKULAM","BHAMINI",0.05,0.02,0.05,0.01,0,0.01,0,0,0.02
"SRIKAKULAM","BURJA",0.09,0.38,0.45,0,0.04,0.01,0,0.08,0.21
"SRIKAKULAM","ETCHERLA",0.59,0.98,0.42,0.01,0.1,0,0,0.29,0.59
"SRIKAKULAM","GANGUVARISINGADAM",0.24,0.84,0.77,0.02,0.02,0,0.02,0.29,0.17
"SRIKAKULAM","GARA",0.68,0.99,0.35,0,0.02,0,0,0.32,0.68
"SRIKAKULAM","HIRAMANDALAM",0.01,0.34,0.26,0,0.13,0.01,0,0.18,0.02
"SRIKAKULAM","ICHCHAPURAM",0.32,0.46,0.85,0.01,0.67,0,0.0199999999999998,0.26,0.32
"SRIKAKULAM","JALUMURU",0.36,0.38,0.41,0,0.14,0.01,0,0.23,0.0900000000000001
"SRIKAKULAM","KANCHILI",0.69,0.45,0.62,0,0.22,0,0,0.32,0.44
"SRIKAKULAM","KAVITI",0.09,0.6,0.85,0,0.22,0,0,0.29,0.26
"SRIKAKULAM","KOTABOMMAL",0.65,0.81,0.25,0,0.12,0,0,0.2,0.24
"SRIKAKULAM","KOTHURU",0.01,0.26,0.06,0,0.03,0.01,0,0.01,0.02
"SRIKAKULAM","LAVERU",0.54,0.92,0.77,0.1,0.11,0,0.05,0.32,0.35
"SRIKAKULAM","LAXMINARASAMPET",0.01,0.34,0.26,0,0.13,0.01,0,0.18,0.02
"SRIKAKULAM","MANDASA",0.71,0.6,1.16,0,0.0800000000000001,0.01,0.02,1.05,0.52
"SRIKAKULAM","MELIAPUTTI",0.71,0.24,0.0800000000000001,0,0.19,0.01,0,0.43,0.18
"SRIKAKULAM","NANDIGAM",0.82,0.72,0.23,0,0.19,0.01,0,0.18,0.24
"SRIKAKULAM","NARASANNAPETA",0.65,0.81,0.41,0,0.14,0.01,0,0.23,0.24
"SRIKAKULAM","PALAKONDA",0.6,0.13,0.45,0,0.04,0.01,0,0.02,0.0499999999999999
"SRIKAKULAM","PALASA",0.71,0.6,1.16,0,0.14,0,0.02,1.05,0.52
"SRIKAKULAM","PATHAPATNAM",0.12,0.26,0.25,0,0.15,0.01,0,0.03,0.02
"SRIKAKULAM","POLAKI",0.68,0.99,0.28,0,0.03,0.01,0,0.45,0.68
"SRIKAKULAM","PONDURU",0.59,0.7,0.77,0.02,0.02,0,0.02,0.29,0.17
"SRIKAKULAM","RAJAM",0.22,0.54,0.36,0,0,0,0.01,0.26,0.1
"SRIKAKULAM","RANASTALAM",0.76,1.96,1.37,0.14,0.11,0.00999999999999979,0.0600000000000001,0.93,0.78
"SRIKAKULAM","REGIDIAMADALAVALASA",0.14,0.33,0.45,0,0.01,0.01,0.01,0.11,0.21
"SRIKAKULAM","SANTHABOMMALI",0.82,0.72,0.23,0,0.12,0.01,0,0.45,0.51
"SRIKAKULAM","SANTHAKAVITI",0.22,0.35,0.31,0,0.01,0,0,0.18,0.21
"SRIKAKULAM","SARAVAKOTA",0.43,0.36,0.41,0,0.15,0.01,0,0.23,0.05
"SRIKAKULAM","SARUBUJJILI",0.22,0.38,0.41,0,0.14,0.01,0,0.23,0.0900000000000001
"SRIKAKULAM","SEETHAMPETA",0.6,0.17,0.45,0,0.05,0.01,0,0.02,0.0699999999999998
"SRIKAKULAM","SOMPETA",0.69,0.45,0.3,0,0.01,0.01,0,0.32,0.44
"SRIKAKULAM","SRIKAKULAMMANDAL",0.68,0.99,0.35,0,0.03,0,0.01,0.44,0.59
"SRIKAKULAM","TEKKALI",0.82,0.35,0.18,0,0.19,0.01,0,0.11,0.24
"SRIKAKULAM","VAJRAPUKOTHURU",0.82,0.72,1.16,0,0.0399999999999998,0.01,0,0.2,0.24
"SRIKAKULAM","VANGARA",0.04,0.49,1.02,0,0.02,0.01,0.01,0.13,0.02
"SRIKAKULAM","VEERAGHATTAM",0.6,0.14,0.48,0,0.04,0.01,0,0.02,0.0499999999999999
"VISHAKAPATNAM","ANAKAPALLE",0.87,0.66,1.64,0,0,0.0100000000000002,0,0.15,0.18
"VISHAKAPATNAM","ANANDAPURAM",0.53,1.64,2.02,0.00999999999999979,0.02,0.00999999999999979,0.02,0.0699999999999998,0.23
"VISHAKAPATNAM","ANANTHAGIRI",2.13,0.69,1.42,0.17,0.00999999999999979,0.01,0,0.0900000000000001,1.71
"VISHAKAPATNAM","ARAKUVALLEY",1.84,0.29,0.55,0.01,0.04,0.01,0,0.0299999999999999,0.38
"VISHAKAPATNAM","ATCHUTAPURAM",0.7,1.12,1.96,0.01,0.02,0,0,0.0699999999999998,1.11
"VISHAKAPATNAM","BHEEMUNIPATNAM",0.67,1.79,1.61,0.00999999999999979,0.02,0.00999999999999979,0.0300000000000002,0.29,0.72
"VISHAKAPATNAM","BUTCHAYYAPETA",0.66,0.38,1.66,0,0,0.0100000000000002,0,0.15,0.17
"VISHAKAPATNAM","CHEEDIKADA",0.39,0.38,1.34,0,0,0,0,0,0.05
"VISHAKAPATNAM","CHINTAPALLE",1.81,0.02,0.99,1.17,0,0.01,0.15,0.44,0.39
"VISHAKAPATNAM","CHODAVARAM",0.47,0.38,1.53,0,0,0.01,0,0.15,0.18
"VISHAKAPATNAM","DEVARAPALLEVISAKHAPATNAM",0.55,0.27,1.42,0,0,0.01,0,0,0.14
"VISHAKAPATNAM","DUMBRIGUDA",1.84,0.28,0.55,0.06,0.04,0.01,0,0,0.38
"VISHAKAPATNAM","GAJUWAKA",0.92,0.7,1.51,0,0,0,0,0.0100000000000002,0.4
"VISHAKAPATNAM","GANGARAJUMADUGULA",1.81,0.0700000000000001,1.3,1.17,0,0.0100000000000002,0.15,0.2,0.39
"VISHAKAPATNAM","GOLUGONDA",0.43,0.42,1.02,0.01,0,0.01,0,0.0800000000000001,0.36
"VISHAKAPATNAM","GUDEMKOTHAVEEDHI",1.03,0.08,0.32,1.11,0.01,0.01,0.13,0.0199999999999999,0.23
"VISHAKAPATNAM","HUKUMPETA",2.13,0.28,1.12,0.92,0.04,0.01,0.0100000000000002,0.02,1.71
"VISHAKAPATNAM","KASIMKOTA",0.66,0.45,1.96,0,0,0.0100000000000002,0,0.0700000000000001,0.16
"VISHAKAPATNAM","KKOTAPADU",0.47,0.27,1.53,0,0,0.01,0,0.0600000000000001,0.18
"VISHAKAPATNAM","KOTAURATLA",0.47,0.56,1.58,0.0700000000000003,0.02,0.0100000000000002,0.0300000000000002,0.0999999999999996,0.28
"VISHAKAPATNAM","KOYYURU",1.03,0.18,0.99,0.7,0.01,0.01,0.11,0.44,0.36
"VISHAKAPATNAM","MADUGULA",0.4,0.38,2.1,0.0399999999999998,0,0,0,0.15,0.17
"VISHAKAPATNAM","MAKAVARAPALEM",0.66,0.18,1.18,0,0,0.00999999999999979,0,0.0700000000000001,0.0800000000000001
"VISHAKAPATNAM","MUNAGAPAKA",0.7,1.12,1.96,0,0.02,0.00999999999999979,0,0.0300000000000002,0.58
"VISHAKAPATNAM","MUNCHINGIPUTTU",0.05,0.07,0.14,0.47,0,0.1,0.08,0,0
