"DISTRICT","MANDAL","11-12-19","12-12-19","13-12-19","14-12-19","15-12-19","16-12-19","17-12-19","18-12-19","19-12-19"
"ANANTAPUR","AGALI",63.3714285714286,58.2853968253968,63.6509523809524,64.0460317460317,61.834126984127,54.5790740740741,62.3669444444444,64.1055555555556,59.1488888888889
"ANANTAPUR","AMADAGUR",70.8110714285714,68.7558035714286,74.2096428571429,76.3991964285714,73.9921428571429,69.9502083333333,76.56921875,76.746875,72.9503125
"ANANTAPUR","AMARAPURAM",63.2139682539683,58.8328571428571,63.4361904761905,64.7330158730159,61.8565079365079,58.1125925925926,64.0102777777778,63.3077777777778,59.3138888888889
"ANANTAPUR","ANANTAPURMANDAL",66.3198639455782,65.638231292517,69.5909523809524,70.2771428571428,68.8205442176871,66.7745238095238,70.0930952380952,67.4032142857143,64.9347619047619
"ANANTAPUR","ATMAKUR",71.5082142857143,70.46875,75.1560714285714,74.7426785714286,73.7705357142857,71.1927083333333,74.234375,71.62375,69.7525
"ANANTAPUR","BATHALAPALLE",63.1153246753247,63.8550649350649,65.4002597402597,68.7155844155844,67.1653246753247,64.5277272727273,69.0665909090909,68.3927272727273,65.0536363636364
"ANANTAPUR","BELUGUPPA",71.6247959183674,70.5213265306122,73.9679591836735,73.8587755102041,73.3914285714286,70.4029761904762,72.9748214285714,69.2826785714286,67.5523214285714
"ANANTAPUR","BOMMANAHAL",67.7898214285714,66.6461607142857,70.8927678571429,70.9897321428571,68.1447321428571,65.4809375,66.8534375,62.05640625,65.0028125
"ANANTAPUR","BRAHMASAMUDRAM",66.6543956043956,64.3565934065934,68.452967032967,71.2907692307692,67.6213186813187,66.0347435897436,67.1667307692308,67.0969230769231,64.3859615384615
"ANANTAPUR","BUKKAPATNAM",65.3989285714286,63.4673214285714,66.7851785714286,71.6921428571429,69.4396428571429,66.2808333333333,70.89,70.394375,66.2721875
"ANANTAPUR","BUKKARAYASAMUDRAM",63.0264285714286,62.7020408163265,65.6763265306122,67.3617346938776,65.5365306122449,64.0184523809524,67.5471428571429,65.5925,61.665
"ANANTAPUR","CHENNEKOTHAPALLE",64.8115584415584,62.225974025974,65.5993506493507,70.7103896103896,68.3798701298701,65.794696969697,70.1731818181818,70.2768181818182,65.6886363636364
"ANANTAPUR","CHILAMATHUR",67.3343537414966,63.4346258503401,68.5848299319728,73.112925170068,68.0559863945578,63.3006349206349,72.182380952381,72.3628571428571,67.1602380952381
"ANANTAPUR","DHARMAVARAM",64.4617346938775,63.5012244897959,66.1811224489796,70.5237755102041,68.5933673469388,65.7988095238095,70.1471428571429,69.79125,65.7696428571429
"ANANTAPUR","DHIRCHAL",69.703253968254,68.3145238095238,71.6197619047619,72.9269841269841,70.8489682539683,67.7985185185185,68.7961111111111,64.2731944444444,69.1594444444444
"ANANTAPUR","GANDLAPENTA",70.8085714285714,70.8770476190476,72.8482857142857,76.968,75.8213333333333,70.7706666666667,76.3728333333333,75.9821666666667,72.6213333333333
"ANANTAPUR","GARLADINNE",62.9646031746032,62.1126984126984,65.1809523809524,66.7921428571428,65.1449206349206,62.1040740740741,67.3029166666667,64.7373611111111,61.58
"ANANTAPUR","GOOTY",65.2890683229814,64.0001863354037,65.7134782608696,66.6455900621118,64.4411801242236,62.2630434782609,65.3709782608696,61.1577173913043,60.328152173913
"ANANTAPUR","GORANTLA",66.359387755102,62.3219047619048,67.8641496598639,72.501156462585,68.4831292517007,63.8394444444444,71.7486904761905,71.5835714285714,66.1096428571429
"ANANTAPUR","GUDIBANDA",64.6413186813187,59.7148351648352,64.9471428571429,66.126043956044,63.1158241758242,58.4364102564103,65.9580769230769,65.2767307692308,60.9155769230769
"ANANTAPUR","GUMMAGATTA",69.3463636363636,66.3058441558442,69.9185714285714,72.7462337662338,69.2251948051948,67.6001515151515,68.5252272727273,67.96,66.9195454545455
"ANANTAPUR","GUNTAKAL",64.7162142857143,63.7292142857143,66.4115,67.0648571428572,64.8961428571429,62.9623333333333,65.694625,60.982875,61.397625
"ANANTAPUR","HINDUPUR",64.6892857142857,60.5194642857143,65.4005357142857,68.3603571428571,64.1594642857143,58.948125,67.0125,67.8484375,63.18875
"ANANTAPUR","KADIRI",69.6340714285714,69.5456428571429,71.5654285714286,75.8313571428571,74.2925714285714,69.8069166666667,75.12825,75.056375,71.43725
"ANANTAPUR","KALYANDURG",70.3051428571429,68.5438095238095,72.8246666666667,74.3247619047619,72.7154285714286,70.4755555555556,73.0166666666667,71.4501666666667,68.486
"ANANTAPUR","KAMBADUR",67.8167857142857,65.3485714285714,69.7792857142857,72.2619047619048,70.1352380952381,67.6895833333333,71.0722916666667,70.5604166666667,66.5170833333333
"ANANTAPUR","KANAGANAPALLE",67.1342857142857,65.5884285714286,69.2058571428571,72.3002857142857,70.037,67.2455,71.4915,70.8935,66.79275
"ANANTAPUR","KANEKAL",68.2868067226891,67.2349579831933,71.130756302521,70.931512605042,70.0035294117647,66.9169607843137,69.1301470588235,64.5666176470588,65.6120588235294
"ANANTAPUR","KOTHACHERUVU",63.9547204968944,61.2757142857143,64.6845341614907,70.0052795031056,67.1651552795031,62.9555797101449,69.2591304347826,69.0322826086957,64.303152173913
"ANANTAPUR","KUDAIR",69.1140659340659,68.368021978022,73.0048351648352,72.0047252747253,71.7264835164835,68.2830769230769,71.8632692307692,68.1101923076923,66.8796153846154
"ANANTAPUR","KUNDURPI",63.1672857142857,60.1972857142857,65.0465714285714,67.5334285714286,64.4737142857143,61.7973333333333,66.30625,65.57025,61.42575
"ANANTAPUR","LEPAKSHI",64.9098571428571,60.6927142857143,66.0407142857143,69.8121428571429,64.8895714285714,59.6886666666667,68.49425,68.7485,63.93825
"ANANTAPUR","MADAKASIRA",65.3547857142857,61.3119285714286,66.0041428571429,67.5019285714286,64.5385,59.2338333333333,67.30225,67.95,63.078
"ANANTAPUR","MUDIGUBBA",64.1121693121693,63.9458201058201,66.3034920634921,70.2962433862434,68.6942857142857,65.7877160493827,69.7187037037037,69.8428703703704,65.87
"ANANTAPUR","NALLACHERUVU",71.2352380952381,70.4670238095238,74.4819047619048,76.9378571428571,75.429880952381,71.3701388888889,76.8727083333333,76.5033333333333,73.6758333333333
"ANANTAPUR","NALLAMADA",69.0890909090909,67.9145454545454,70.9684415584416,74.7642857142857,72.9535064935065,68.7260606060606,74.4945454545455,74.4163636363636,70.0840909090909
"ANANTAPUR","NAMBULIPULIKUNTA",69.8831632653061,69.8448979591837,71.230612244898,75.5141836734694,74.4909183673469,69.7952380952381,75.2382142857143,74.8180357142857,72.5198214285714
"ANANTAPUR","NARPALA",63.2377380952381,63.7080952380952,65.8436904761905,67.834880952381,66.0078571428571,64.5593055555556,68.179375,66.8502083333333,63.2060416666667
"ANANTAPUR","OBULADEVARACHERUVU",70.2544642857143,67.9217857142857,73.4935714285714,75.8117857142857,73.4384821428571,69.4740625,75.94859375,75.69421875,71.146875
"ANANTAPUR","PAMIDI",64.2497402597403,62.9528571428571,65.6814285714286,66.971038961039,64.8212337662338,62.0406818181818,66.5598863636364,63.68125,61.7605681818182
"ANANTAPUR","PARIGI",64.30625,60.3457142857143,65.6433928571429,67.8267857142857,64.1341964285714,58.5313541666667,67.315625,67.66296875,62.90265625
"ANANTAPUR","PEDDAPAPPUR",62.8721008403361,63.9904201680672,64.9428571428572,66.9853781512605,64.860756302521,62.3253921568627,66.2039705882353,64.8933823529412,61.2629411764706
"ANANTAPUR","PEDDAVADUGUR",64.5660714285714,63.9716666666667,65.2222023809524,67.0872619047619,64.8205952380952,61.9711111111111,65.5572916666667,62.805,60.4738541666667
"ANANTAPUR","PENUKONDA",64.9547899159664,61.176974789916,66.3115966386555,70.478487394958,66.9540336134454,62.4524509803922,69.9370588235294,69.9505882352941,64.5957352941176
"ANANTAPUR","PUTLUR",63.4051260504202,64.5757142857143,65.9172268907563,67.405462184874,65.0693277310924,62.9712745098039,66.7898529411765,66.3185294117647,62.0133823529412
"ANANTAPUR","PUTTAPARTHI",65.1735714285714,62.375119047619,66.4507142857143,71.3841666666667,68.5560714285714,63.9954166666667,70.6304166666667,70.2433333333333,64.9710416666667
"ANANTAPUR","RAMAGIRI",65.9722857142857,63.6131428571429,66.8902857142857,71.218,68.734,66.3096666666667,70.76425,70.5925,66.084
"ANANTAPUR","RAPTADU",67.4933766233766,66.9684415584416,71.1385714285714,72.0675324675325,69.7212987012987,67.6733333333333,71.6495454545455,69.7327272727273,67.0756818181818
