"DISTRICT","MANDAL","07-08-19","08-08-19","09-08-19","10-08-19","11-08-19","12-08-19","13-08-19","14-08-19","15-08-19","16-08-19"
"PRAKASAM","CHIMAKURTHI",8.4,4.81,0.16,0.0600000000000005,0.4,0.0899999999999999,0.24,2.32,4.76,5.34
"PRAKASAM","CHINAGANJAM",6.9,1.93,0.0300000000000002,0.0599999999999996,0.37,0.27,1.19,1.68,4.61,6.29
"PRAKASAM","CHIRALA",6.87,1.84,0.0799999999999983,0.4,0.430000000000001,0.15,0.699999999999999,0.83,5.37,9.86
"PRAKASAM","CUMBUM",6.46,6.17,0.109999999999999,0.0600000000000005,0.24,0.210000000000001,0.0899999999999999,0.299999999999999,0.98,0.609999999999999
"PRAKASAM","DARSI",18.8,8.2,0.0399999999999991,0.0299999999999976,0.310000000000002,0.299999999999997,0.120000000000001,1.58,4.06,5.92
"PRAKASAM","DONAKONDA",18.89,9.08,0.189999999999998,0.0400000000000027,0.490000000000002,0.149999999999999,0.100000000000001,0.48,1.65,0.279999999999998
"PRAKASAM","DORNALA",10.81,7.37,0.219999999999999,0.399999999999999,0.48,0.25,0.210000000000001,0.52,0.85,0.489999999999998
"PRAKASAM","GIDDALURU",16.56,13.44,0.609999999999999,0.330000000000002,1.04,0.739999999999999,0.489999999999995,1.25,1.56,2.1
"PRAKASAM","GUDLURU",0.72,1.68,0.02,0.0599999999999998,0.15,0.31,0.7,5.31,7.11,4.7
"PRAKASAM","HANUMANTHUNIPADU",3.84,4.86,0.0700000000000003,0.0300000000000002,0.25,0.130000000000001,0.33,0.27,3.14,0.280000000000001
"PRAKASAM","INKOLLU",9.86,2.22,0.0199999999999996,0.18,0.42,0.239999999999999,1.19,1.68,4.94,7.51
"PRAKASAM","JANAKAVARAMPANGULU",11.41,3.24,0.0199999999999996,0.0999999999999996,0.42,0.19,0.949999999999999,1.8,4.46,6.16
"PRAKASAM","KANDUKUR",2.71,2.55,0.0500000000000007,0.0700000000000003,0.24,0.0900000000000003,0.37,5.34,5.86,4.18
"PRAKASAM","KANIGIRI",4.97,4.15,0.190000000000001,0.12,0.18,0.0899999999999999,0.31,3.82,5.68,1.83
"PRAKASAM","KARAMCHEDU",8.71,1.96,0.0300000000000002,0.300000000000001,0.4,0.15,0.699999999999999,1.25,5.34,8.7
"PRAKASAM","KOMAROLU",4.3,5.11,0.229999999999999,0.0699999999999994,0.0900000000000007,0.94,0.149999999999999,1.59,2.96,1.01
"PRAKASAM","KONAKANAMITLA",10.13,7.06,0.0300000000000002,0.0299999999999994,0.4,0.0899999999999999,0.360000000000001,0.34,1.74,0.789999999999999
"PRAKASAM","KONDAPI",6.77,3.96,0.16,0.0600000000000005,0.279999999999999,0.0600000000000005,0.0600000000000005,2.32,5.61,4.45
"PRAKASAM","KORISAPADU",9.1,3.26,0.0200000000000014,0,0.210000000000001,0.19,0.91,1.83,3.72,6.16
"PRAKASAM","KOTHAPATNAM",6.13,2.45,0,0.0600000000000005,0.42,0.31,0.979999999999999,2.08,6.01,5.46
"PRAKASAM","KURICHEDU",21.36,9.08,0.189999999999998,0.0299999999999976,0.52,0.299999999999997,0.149999999999999,1.13,2.14,3.57
"PRAKASAM","LINGASAMUDRAM",0.72,1.68,0.0299999999999998,0.0300000000000002,0.18,0.21,0.15,5.86,7.45,3.79
"PRAKASAM","MADDIPADU",7.19,3.26,0.0200000000000014,0.0300000000000011,0.279999999999999,0.129999999999999,0.699999999999999,1.92,5.8,5.47
"PRAKASAM","MARKAPUR",10.12,7.69,0.16,0.0400000000000027,0.24,0.149999999999999,0.0600000000000005,0.34,1.22,0.280000000000001
"PRAKASAM","MARRIPUDI",7.43,5.25,0.25,0.0600000000000005,0.24,0.0600000000000005,0.0599999999999987,2.32,5.68,4.45
"PRAKASAM","MARTUR",11.41,3.16,0.0399999999999991,0.19,0.49,0.0999999999999996,0.790000000000001,1.77,7.3,5.61
"PRAKASAM","MUNDLAMURU",15.92,7.02,0.0300000000000011,0,0.369999999999997,0.300000000000001,0.550000000000001,1.83,3.57,6.93
"PRAKASAM","NAGULUPPALAPADU",7.19,3.26,0.0200000000000014,0.0300000000000011,0.37,0.27,1.19,1.92,5.8,5.86
"PRAKASAM","ONGOLE",6.63,3.24,0.0200000000000014,0.0600000000000005,0.459999999999999,0.31,0.979999999999999,2.08,6.01,5.46
"PRAKASAM","PAMUR",1.33,1.96,0.11,0.0600000000000001,0.15,0.0600000000000001,0.1,6.25,6.92,3.63
"PRAKASAM","PARCHUR",9.92,1.96,0.0300000000000011,0.520000000000001,0.4,0.0899999999999999,0.460000000000001,1.52,7.48,9.16
"PRAKASAM","PEDAARAVEEDU",7.58,6.02,0.0999999999999996,0.0600000000000005,0.42,0.18,0.0600000000000005,0.609999999999999,0.879999999999999,0.24
"PRAKASAM","PEDACHERLOPALLE",3.27,3.38,0.19,0.12,0.15,0.0300000000000002,0.0300000000000002,4.76,5.12,2.89
"PRAKASAM","PODILI",10.13,7.06,0.16,0.0399999999999991,0.279999999999999,0.0899999999999999,0.18,2.32,4.3,4.45
"PRAKASAM","PONNALURU",4.09,3.45,0.18,0.0600000000000001,0.3,0.0300000000000002,0.0300000000000002,5.43,5.82,3.36
"PRAKASAM","PULLALACHERUVU",17.81,5.98,0.0700000000000003,0.329999999999998,0.669999999999998,0.0899999999999999,0.459999999999997,1.53,1.25,5.47
"PRAKASAM","RACHERLA",10.16,7.28,0.57,0.0599999999999987,0.300000000000001,0.399999999999999,0.15,0.699999999999999,0.98,1.13
"PRAKASAM","SANTHAMAGULURU",14.88,2.65,0.0500000000000007,0.49,0.460000000000001,0.279999999999999,0.640000000000001,2.42,5.25,6.02
"PRAKASAM","SANTHANUTHLAPADU",7.6,3.95,0.0599999999999987,0.0600000000000005,0.459999999999999,0.0899999999999999,0.359999999999999,2.05,5.61,4.67
"PRAKASAM","SINGARAYAKONDA",2.71,2.25,0.0299999999999998,0.0700000000000003,0.25,0.15,0.37,5.28,5.86,3.75
"PRAKASAM","TANGUTUR",7.01,3.79,0.0599999999999987,0.0600000000000005,0.4,0.0900000000000007,0.490000000000001,2.05,5.98,4.61
"PRAKASAM","TARLAPADU",7.25,7.24,0.0299999999999994,0.0300000000000011,0.4,0.0899999999999999,0.360000000000001,0.220000000000001,1.64,0.24
"PRAKASAM","THALLUR",12.63,6.27,0.0399999999999991,0.0600000000000005,0.280000000000001,0.18,0.370000000000001,1.83,4.06,6.93
"PRAKASAM","TRIPURANTHAKAM",21.36,8.14,0.189999999999998,0.0299999999999976,0.789999999999999,0.18,0.459999999999997,0.400000000000002,1.19,1.04
"PRAKASAM","ULAVAPADU",1.17,1.68,0.0299999999999998,0.0300000000000002,0.0899999999999999,0.13,0.37,5.31,5.01,4.18
"PRAKASAM","VELIGANDLA",3.17,4.46,0.14,0.0599999999999996,0.16,0.239999999999999,0.0600000000000001,0.27,4.63,0.4
"PRAKASAM","VETAPALEM",6.08,1.55,0.0300000000000002,0.149999999999999,0.430000000000001,0.21,1.04,0.83,2.74,6.29
"PRAKASAM","VOLETIVARIPALEM",1.21,2.29,0.0499999999999998,0.0600000000000001,0.18,0.0900000000000003,0.15,5.86,7.45,4.18
"PRAKASAM","YEDDANAPUDI",11.05,1.96,0.0399999999999991,0.34,0.49,0.0600000000000005,0.460000000000001,1.77,7.48,7.51
"PRAKASAM","YERRAGONDAPALEM",14.14,6.9,0.149999999999999,0.430000000000001,0.789999999999999,0.18,0.370000000000001,1.31,1.28,0.34
"PRAKASAM","ZARUGUMILLI",5.13,3.32,0.0899999999999999,0.0700000000000003,0.329999999999998,0.0300000000000002,0.220000000000001,5.43,5.98,4.06
"SRIKAKULAM","AMADALAVALASA",23.39,5.05,3.42,7.54,12.91,9.04,8.45,5.31,4.94,6.19
"SRIKAKULAM","BHAMINI",47.13,4.42,4.96,7.99,12.3,6.5,10.38,5.39999999999999,3.29000000000001,3.31999999999999
"SRIKAKULAM","BURJA",26.03,5.05,5.34,7.54,12.91,6.93,8.45,6.16,8,4.34
"SRIKAKULAM","ETCHERLA",16.08,2.34,0.82,1.71,10.07,9.43,5,3.15,4.57,6.69
"SRIKAKULAM","GANGUVARISINGADAM",21.44,3.97,5.44,10.14,10.95,6.41,6.29,2.59,5.04,5.37
"SRIKAKULAM","GARA",17.76,1.37,0.550000000000001,1.53,9.18,9.04,5,2.69,2.96,6.19
"SRIKAKULAM","HIRAMANDALAM",34.65,5.83,4.09,9.31,10.07,6.92,13.34,4.58000000000001,2.5,9
"SRIKAKULAM","ICHCHAPURAM",57.82,2.18,1.71,9.43,7.14,5.48999999999999,3.84999999999999,4.84999999999999,2.95999999999999,6.78
"SRIKAKULAM","JALUMURU",28.12,5.05,2.87,9.31,12.23,8.82,13.34,5.31,2.87,9
"SRIKAKULAM","KANCHILI",72.39,2.83,3.45,16.88,23.74,15.1,28.84,6.94999999999999,7.54000000000002,11.45
"SRIKAKULAM","KAVITI",72.39,2.19,1.22,8.57000000000001,5.68000000000001,5.48999999999999,9.48999999999999,4.73,3.80999999999999,6.31999999999999
"SRIKAKULAM","KOTABOMMAL",34,4.12,2.37,10.31,11.63,6.53,15.01,7.57000000000001,3.67,7.63
"SRIKAKULAM","KOTHURU",44.23,7.21,4.96,8.67,10.01,6.92,12.88,4.58000000000001,3.29000000000001,4.06
"SRIKAKULAM","LAVERU",18.07,2.88,2.23,1.93,10.07,10.44,4.09,3.15,5.04,6.69
"SRIKAKULAM","LAXMINARASAMPET",30.91,4.59,4.09,9.31,10.07,6.92,13.34,4.58000000000001,2.5,9
"SRIKAKULAM","MANDASA",72.36,6.60999999999999,4.29000000000001,16.88,23.74,15.1,28.84,7.42,7.54000000000002,11.45
"SRIKAKULAM","MELIAPUTTI",52.59,7.59,6.11,12.48,10.8,5.03,12.52,5.61,5.95,7.31999999999999
"SRIKAKULAM","NANDIGAM",45,4.85,3.26,12,10.8,3.36,12.52,5.14999999999999,4.23999999999999,6.17
"SRIKAKULAM","NARASANNAPETA",26.84,3.44,1.87,2.8,10.62,8.82,11.81,4.36,4.67,6.1
"SRIKAKULAM","PALAKONDA",29.66,4.46,5.34,6.16,12.61,6.87,4.61,6.16,8.94,4.50999999999999
"SRIKAKULAM","PALASA",59.96,6.60999999999999,4.29000000000001,6.72000000000001,11.72,5.25,10.56,7.42,2.41000000000001,6.90000000000001
"SRIKAKULAM","PATHAPATNAM",46.62,7.59,5.18,12.48,11.63,6.53,15.01,7.57000000000001,5.95,7.63
"SRIKAKULAM","POLAKI",28.15,1.48,1.25,2.65,10.04,6.87,10.04,3.39,4.67,6.1
"SRIKAKULAM","PONDURU",17.88,3.63,2.75,6.2,10.95,9.43,6.29,3.15,5.04,6.69
"SRIKAKULAM","RAJAM",23.65,4.03,5.83,10.14,9.76,9.34,4.27999999999999,2.96,8.6,4.7
"SRIKAKULAM","RANASTALAM",23.87,3.35,2.25,1.77,6.53,12.36,3.2,3.85,2.93,4.06
"SRIKAKULAM","REGIDIAMADALAVALASA",26.03,4.9,5.83,9.34,12.91,9.34,5.31,6.16,8.94,4.66999999999999
"SRIKAKULAM","SANTHABOMMALI",36.29,3.34,2,10.19,8.82,3.9,13.91,4.64,4.23999999999999,7.44
"SRIKAKULAM","SANTHAKAVITI",22.47,4.9,5.83,10.14,12.91,5.98,6.29,5.09999999999999,8.6,5.37
"SRIKAKULAM","SARAVAKOTA",38.31,5.83,4.08,12.48,11.63,8.82,15.01,7.57000000000001,3.78,9
"SRIKAKULAM","SARUBUJJILI",28.12,5.05,2.87,9.31,12.23,8.82,13.34,5.31,2.5,9
"SRIKAKULAM","SEETHAMPETA",33.52,5.28,6.13,6.56,14.95,10.65,16.18,6.16,8,4.52000000000001
"SRIKAKULAM","SOMPETA",72.39,2.83,3.45,16.88,23.74,15.1,28.84,6.94999999999999,7.54000000000002,11.45
"SRIKAKULAM","SRIKAKULAMMANDAL",20.91,2.84,1.61,3.72,11.41,9.04,5.89,3.45,4.67,6.19
"SRIKAKULAM","TEKKALI",40.44,4.85,3.26,12,10.8,3.36,13.91,5.14999999999999,4.23999999999999,7.44
"SRIKAKULAM","VAJRAPUKOTHURU",54.37,1.77,1.33,5.15,7.33,3.36,10.56,3.05,4.23999999999999,5.22
"SRIKAKULAM","VANGARA",29.81,6.64,3.69,5.31,11.5,12.97,2.5,3.69,5.37,4.66999999999999
"SRIKAKULAM","VEERAGHATTAM",32.31,6.33,5.05,6.01,11.75,6.87,2.59,4.06,8.94,4.66999999999999
"VISHAKAPATNAM","ANAKAPALLE",39.61,7.05,4.12,0.730000000000004,2.04,3.97,1.65000000000001,3.48,5.98,8.27
"VISHAKAPATNAM","ANANDAPURAM",34.36,5.86,4.87,1.92,4.73,15.08,4.95,7.05,5.49000000000001,12.94
"VISHAKAPATNAM","ANANTHAGIRI",47.07,5.49,6.69,6.75,11.47,15.81,7.81,7.91,12.42,11.66
"VISHAKAPATNAM","ARAKUVALLEY",48.9,5.79,4.03,2.44,4.94,8.66999999999999,2.68,2.44,4.18,7.35999999999999
"VISHAKAPATNAM","ATCHUTAPURAM",35.32,8.17,1.48999999999999,0.0900000000000034,0.399999999999999,4.79,1.53,2.63,3.84,3.97
"VISHAKAPATNAM","BHEEMUNIPATNAM",28.59,4.03,2.52,2.19,5.92,12.4,5.55,8.21,5.98,5.36999999999999
"VISHAKAPATNAM","BUTCHAYYAPETA",39.61,8.04,4.12,0.310000000000002,1.13,3.33,1.31,3.59999999999999,5.92,6.67999999999999
"VISHAKAPATNAM","CHEEDIKADA",42.48,5.49,6.69,1.03,7.82,8.02,5.40000000000001,7.91,9.58,9.42999999999999
"VISHAKAPATNAM","CHINTAPALLE",89.85,20.06,11.24,4.08999999999999,2.23,7.17000000000002,8.27,10.22,8.69999999999999,7.20999999999999
"VISHAKAPATNAM","CHODAVARAM",39.27,6.31,3.54,0.730000000000004,1.89,3.97,1.31,2.65,5.98,8.27
"VISHAKAPATNAM","DEVARAPALLEVISAKHAPATNAM",43.93,5.49,6.69,1.04,11.47,10.56,5.40000000000001,7.91,9.58,11.66
"VISHAKAPATNAM","DUMBRIGUDA",57.55,9.84,6.94,2.71000000000001,4.92,8.33,6.61999999999999,5.10000000000001,3.36,4.36
"VISHAKAPATNAM","GAJUWAKA",36.82,7.05,1.97000000000001,0.18,1.52999999999999,4.89,1.89,2.75,2.14,5.45999999999999
"VISHAKAPATNAM","GANGARAJUMADUGULA",89.85,20.06,11.24,4.08999999999999,2.23,7.17000000000002,8.27,10.22,8.69999999999999,6.41000000000003
"VISHAKAPATNAM","GOLUGONDA",43.11,15.73,5.41,0.580000000000005,2.05,6.90000000000001,0.579999999999998,2.75,4.7,6.59
"VISHAKAPATNAM","GUDEMKOTHAVEEDHI",65.41,22.59,10.93,2.17,1.70999999999999,7.72,5.41,10.1,7.78,7.02
"VISHAKAPATNAM","HUKUMPETA",65,12.5,7.03999999999999,2.44,7.82,8.02,5.40000000000001,7.91,9.58,9.42999999999999
"VISHAKAPATNAM","KASIMKOTA",39.61,9.43,4.12,0.149999999999999,2.04,4.97,1.65000000000001,3.59999999999999,4.86,6.67999999999999
"VISHAKAPATNAM","KKOTAPADU",39.27,5.87,3.54,1.16,2.84,3.97,2.38,2.65,5.98,10.04
"VISHAKAPATNAM","KOTAURATLA",33.36,15.3,2.35,0.0600000000000023,0.25,7.02,0.979999999999997,3.88,2.44,6.47
"VISHAKAPATNAM","KOYYURU",52.02,27.11,11.54,1.68000000000001,2.05,6.29000000000001,1.70999999999999,4.15000000000001,7.87,7.20999999999999
"VISHAKAPATNAM","MADUGULA",37.09,7.75,7.23,0.979999999999997,2.99,6.77,4.86000000000001,2.35,8.63,6.22
"VISHAKAPATNAM","MAKAVARAPALEM",39.09,11.54,3.59,0.149999999999999,0.460000000000001,7.02,1.1,3.59999999999999,4.79,6.41
"VISHAKAPATNAM","MUNAGAPAKA",38.31,8.17,3.99,0.129999999999995,2.04,4.79,1.65000000000001,3.48,4.06,6.53
"VISHAKAPATNAM","MUNCHINGIPUTTU",127.78,27.31,22.34,7.18000000000001,3.41,12.48,12.64,13.64,9.28,9.18000000000001
"VISHAKAPATNAM","NAKKAPALLE",24.14,13.01,1.87,0.0600000000000023,0.359999999999999,3.82,1.64,4.58,1.16,3.6
"VISHAKAPATNAM","NARSIPATNAM",40.92,12.27,3.57,0.280000000000001,0.759999999999998,6.90000000000001,0.579999999999998,2.75,4.7,6.47
"VISHAKAPATNAM","NATHAVARAM",34.32,15.3,3.34,0.180000000000007,0.669999999999995,6.90000000000001,0.640000000000001,3.38,2.16,6.47
"VISHAKAPATNAM","PADERU",85.5,18.73,9.69,3.33,7.05,6.77,4.86000000000001,4.44999999999999,8.63,7.44999999999999
"VISHAKAPATNAM","PADMANABHAM",31.62,4.78,3.27,2.19,5.92,15.08,5.55,8.21,5.98,9.48999999999999
"VISHAKAPATNAM","PARAVADA",36.82,7.05,1.97000000000001,0.18,1.52999999999999,3.05,1.46,2.75,2.14,5.45999999999999
"VISHAKAPATNAM","PAYAKARAOPETA",23.76,13.01,1.87,0.0600000000000023,0.399999999999999,3.82,1.64,4.58,1.16,4.91999999999999
"VISHAKAPATNAM","PEDABAYALU",116.52,20.42,12.83,6.09999999999999,2.59,10.04,9.69999999999999,13.65,10.22,6.99000000000001
"VISHAKAPATNAM","PEDAGANTYADA",35.03,5.71,0.890000000000001,0.18,1.48999999999999,4.89,1.89,1.92,1.1,1.86
"VISHAKAPATNAM","PENDURTHI",35.03,7.43,4.87,1.22,4.64,12.33,3.35,7.05,4.46000000000001,12.94
"VISHAKAPATNAM","RAMBILLI",35.32,8.17,1.48999999999999,0.0900000000000034,0.399999999999999,4.79,1.53,2.74,3.84,3.97
"VISHAKAPATNAM","RAVIKAMATHAM",39.09,9.13,4.66999999999999,0.550000000000004,0.969999999999999,3.3,0.850000000000001,3.59999999999999,5.92,6.41
"VISHAKAPATNAM","ROLUGUNTA",40.92,12.27,6.24,0.729999999999997,1.74,6.29000000000001,0.850000000000001,2.54,4.79,6.41
"VISHAKAPATNAM","SABBAVARAM",39.22,7.43,5.47,1.28,4.64,7.81,3.2,5.89,4.95,10.04
"VISHAKAPATNAM","SRAYAVARAM",29.56,13.66,1.63,0.0600000000000023,0.299999999999997,5.79,1.25,3.88,1.37,2.28
"VISHAKAPATNAM","VISAKHAPATNAMMANDAL",32.01,4.11,0.470000000000006,0.149999999999999,1.65,2.44,0.640000000000001,1.71,0.219999999999999,0.450000000000003
"VISHAKAPATNAM","VISAKHAPATNAMMANDAL1",35.03,7.43,3.2,0.550000000000004,4.64,7.81,3.2,2.48,3.17000000000001,5.22
"VISHAKAPATNAM","YELAMANCHILIVISAKHAPATNAM",35.32,11.06,2.21,0.0999999999999943,0.399999999999999,5.12,1.53,3.14,3.84,4.25
"VIZIANAGARAM","BADANGI",31.44,7.36,3.68,3.33000000000001,6.47,12.97,1.46,1.68,2.65,3.84
"VIZIANAGARAM","BALAJIPETA",29.81,6.64,3.69,5.31,11.5,12.97,2.5,3.69,5.37,4.66999999999999
"VIZIANAGARAM","BHOGHAPURAM",27.76,4.02,2.52,3.14,6.2,12.4,5.55,8.21,5.98,5.36999999999999
"VIZIANAGARAM","BOBBILI",32.18,7.36,3.48,4.82,9.16,10.56,1.4,1.74,3.82,4.45999999999999
"VIZIANAGARAM","BONDAPALLE",34.95,5.27,4.77,6.75,5.46,15.81,7.81,3.85000000000001,6.86999999999999,5.55000000000001
"VIZIANAGARAM","CHEEPURUPALLE",21.35,3.69,5.44,8.57,8.36,12.36,5.18,3.85,5.04,4.55
"VIZIANAGARAM","DATTIRAJERU",31.56,7.36,2.96,5.28,3.91,7.69,4.15000000000001,2.5,4.06,4.03
"VIZIANAGARAM","DENKADA",28.88,3.79,2.85,7.88,6.2,12.4,5.55,8.21,5.98,5.36999999999999
"VIZIANAGARAM","GAJAPATHINAGARAM",32.72,6.77,4.77,5.37,3.72,10.41,4.15000000000001,2.5,6.86999999999999,5.55000000000001
"VIZIANAGARAM","GANTYADA",36,4.02999999999999,4.42,7.88,5.46,15.81,7.81,3.85000000000001,6.65,4.94
"VIZIANAGARAM","GARIVIDI",25.54,5.62,5.44,8.57,6.87,12.36,5.18,3.85,3.91,5.19
"VIZIANAGARAM","GARUGUBILLI",32.15,8.33,2.56,2.81,11.5,7.57,1.8,3.69,4.09,3.97
"VIZIANAGARAM","GUMMALAKSHMIPURAM",52.41,9.46,3.95,11.81,13.15,8.23999999999999,20.24,9.48999999999999,5.98,3.23
"VIZIANAGARAM","GURLA",28.95,5.27,3.11,7.78,6.87,12.36,4.16,3.85,4.06,5.19
"VIZIANAGARAM","JAMI",36.78,3.56,3.27,2.29,4.73,12.51,4.95,6.07,6.65,9.48999999999999
"VIZIANAGARAM","JIYYAMMAVALASA",34.36,7.86,3.95,4.18,10.1,5.77,5,2.93,3.97,4.12
"VIZIANAGARAM","KOMARADA",37.73,9.29,3.95,2.29000000000001,10.1,7.15,2.17,3.11000000000001,3.97,3.97
"VIZIANAGARAM","KOTHAVALASA",39.22,5.72,4.87,1.68,2.84,12.33,3.35,7.05,5.5,12.94
"VIZIANAGARAM","KURUPAM",40.63,9.46,4.6,11.66,14.95,10.65,20.24,9.48999999999999,2.84,4.12
"VIZIANAGARAM","LAKKAVARAPUKOTA",41.05,5.72,2.82,1.68,2.84,5.59,2.38,3.35,5.5,10.04
"VIZIANAGARAM","MAKKUVA",36.65,7.89,4.12,2.6,4.79,8.05,9.34,4,8.91,12.6
"VIZIANAGARAM","MENTADA",33.78,6.77,4.77,5.85,5.25,10.41,4.3,1.94999999999999,6.86999999999999,5.55000000000001
"VIZIANAGARAM","MERAKAMUDIDAM",29.24,6.82,3.68,6.56,6.47,12.97,4.16,2.5,4.06,4.7
"VIZIANAGARAM","NELLIMARLA",28.95,4.33,3.11,7.78,6.87,12.36,3.69,4.52,4.79,5.22
"VIZIANAGARAM","PACHIPENTA",38.24,5.63,2.53,1.61,4.52,8.66999999999999,3.08,3.3,4.57,7.35999999999999
"VIZIANAGARAM","PARVATHIPURAM",36.65,9.29,8.51000000000001,2.01,10.1,6.99,4.95,4,8.91,12.6
"VIZIANAGARAM","PUSAPATIREGA",26.25,3.37,2.25,3.14,6.2,12.36,3.2,4.52,4.79,5.22
"VIZIANAGARAM","RAMABHADRAPURAM",31.89,7.36,2.96,4.7,3.72,8.33,3.08,0.859999999999999,1.68,3.2
"VIZIANAGARAM","SALUR",39.71,7.36,4.12,2.6,5.28,8.33,9.34,4,8.91,12.6
"VIZIANAGARAM","SEETHANAGARAMVIZIANAGARAM",32.55,8.33,4.12,4.82,11.5,9.43,1.46,3.69,4.09,4.67
"VIZIANAGARAM","SRUNGAVARAPUKOTA",38.48,4.23,4.42,6.75,8.91,15.81,7.81,5.09,12.42,10.13
"VIZIANAGARAM","THERLAM",26.63,5.7,3.68,5.37,8.51,12.97,2.5,2.08,3.91,4.7
"VIZIANAGARAM","VEPADA",43.93,4.59,3.43,1.44,5.64,10.56,5.37,5.09,8.23999999999999,9.34
"VIZIANAGARAM","VIZIANAGARAMMANDAL",32.39,4.04,2.85,7.88,5.43,8.64,3.33,3.02,6.65,3.38
"WESTGODAVARI","ACHANTA",11.13,4.85,6.03,0.639999999999997,0.0300000000000011,0.73,2.87,2.02,8.48,10.96
"WESTGODAVARI","AKIVEEDU",12.18,8.63,1.44,0.669999999999998,0.18,1.19,2.93,2.99,10.16,11.71
"WESTGODAVARI","ATTILI",12.83,7.4,2.11,0.520000000000003,0.0600000000000023,0.639999999999997,2.17,2.53,11.41,11.72
"WESTGODAVARI","BHEEMAVARAM",11.06,6.15,2.12,0.94,0.0399999999999991,0.880000000000001,2.78,2.9,11.11,12.91
"WESTGODAVARI","BHIMADOLE",12.42,8.63,1.09,0.490000000000002,0.0300000000000011,0.699999999999999,2.68,2.66,5.59,11.71
"WESTGODAVARI","BUTTAYAGUDEM",30.53,15.01,3.88,2.87,0.310000000000002,0.699999999999996,2.99,9.1,7.23,9.28
"WESTGODAVARI","CHAGALLU",18.71,11.29,2.38,0.300000000000001,0,0.330000000000002,2.04,6.13,8.55,8.33
"WESTGODAVARI","CHINTALAPUDI",20.29,6.27,0.919999999999998,0.790000000000003,0.0400000000000027,0.700000000000003,1.44,4.27,7.32,8.15
"WESTGODAVARI","DENDULURU",13.17,7.67,1.09,0.52,0.0600000000000023,0.669999999999998,2.13,2.59,5.55,9.98
"WESTGODAVARI","DEVARAPALLE",21.47,11.29,1.88,0.390000000000001,0.0300000000000011,0.579999999999998,1.44,5.98,7.95999999999999,7.66
"WESTGODAVARI","DWARAKATIRUMALA",16.76,7.46,0.940000000000001,0.550000000000001,0.0999999999999979,0.610000000000003,1.56,3.66,7.3,10.28
"WESTGODAVARI","ELURU",11.51,8.63,1.45,0.669999999999998,0.52,1.19,2.9,2.38,5.89,11.71
"WESTGODAVARI","GANAPAVARAM",12.83,7.6,2.11,0.550000000000001,0.0600000000000023,0.800000000000001,2.07,2.53,11.05,11.54
"WESTGODAVARI","GOPALAPURAM",25.41,15.01,1.88,0.890000000000001,0,0.640000000000001,1.32,6.56,7.59,7.66
"WESTGODAVARI","IRAGAVARAM",12.83,8.74,2.37,0.549999999999997,0.0600000000000023,0.639999999999997,2.57,2.53,11.05,10.74
"WESTGODAVARI","JANGAREDDIGUDEM",26.05,9.06,0.900000000000002,0.82,0.0999999999999979,0.669999999999998,1.8,6.75,8.48,10.41
"WESTGODAVARI","JEELUGUMILLI",29.97,12.66,1.5,1.71,0.159999999999997,0.759999999999998,1.65000000000001,8.82,8.18,9.66999999999999
"WESTGODAVARI","KALLA",11.06,6.15,1.53,0.669999999999998,0.0599999999999987,0.830000000000002,2.93,2.99,11.11,12.91
"WESTGODAVARI","KAMAVARAPUKOTA",15.78,6.53,0.669999999999998,0.419999999999998,0.0999999999999979,0.610000000000003,1.49,3.47,7.3,10.28
"WESTGODAVARI","KOVVUR",21.29,12.94,2.38,0.369999999999997,0,0.359999999999999,2.04,7.14,8.55,7.45
"WESTGODAVARI","KOYYALAGUDEM",26.45,15.01,1.88,1.07,0.0999999999999979,0.460000000000001,1.28,6.56,7.56,9.59
"WESTGODAVARI","KUKUNOOR",40.25,8.03,0.82,0.950000000000003,0.18,0.700000000000003,1.61,11.05,6.47,5.13
"WESTGODAVARI","LINGAPALEM",13.73,4.61,0.779999999999998,0.460000000000001,0.0400000000000027,0.539999999999999,1.47,2.59,5.31,8.15
"WESTGODAVARI","MOGALTHUR",8.79,2.04,1.27,0.390000000000001,0.0399999999999991,0.880000000000001,2.65,2.23,6.47,8.21
"WESTGODAVARI","NALLAJERLA",17.78,9.49,1.85,0.550000000000001,0.120000000000001,0.449999999999999,1.71,4.03,7.88,10.19
"WESTGODAVARI","NARASAPURAM",9.8,3.78,3.42,1.34,0.120000000000001,0.949999999999999,3.02,4.7,10.5,12.42
"WESTGODAVARI","NIDADAVOLE",18.53,11.29,2.38,0.300000000000001,0,0.330000000000002,2.04,4.76000000000001,8.4,8.33
"WESTGODAVARI","NIDAMARRU",13.03,8.99,1.42,0.550000000000001,0.0600000000000023,0.800000000000001,2.07,2.57,6.25,11.54
"WESTGODAVARI","PADAVEGI",13.17,5.99,1.09,0.58,0.0600000000000023,0.609999999999999,1.77,2.59,5.55,8.7
"WESTGODAVARI","PALACOLE",11.19,5.7,3.42,1.34,0.0899999999999999,0.890000000000001,3.02,2.35,10.5,12.42
"WESTGODAVARI","PALAKODERU",11.2,6.88,2.12,0.94,0.0300000000000011,0.640000000000001,2.78,2.59,11.41,12.91
"WESTGODAVARI","PEDAPADU",10.9,5.99,1.36,0.58,0.52,0.73,2.14,1.8,4.49,10.31
