"DISTRICT","MANDAL","07-08-19","08-08-19","09-08-19","10-08-19","11-08-19","12-08-19","13-08-19","14-08-19","15-08-19","16-08-19"
"NELLORE","KALIGIRI",29.9440612792969,29.0383003234863,32.5467121124268,23.7113628387451,26.2335319519043,23.0731756210327,21.9982629776001,19.3483469009399,20.1431648254395,20.3657907485962
"NELLORE","KALUVOYA",29.0738273620605,31.3625953674316,29.0618522644043,22.7180271148682,26.0231798171997,23.2611001968384,23.3720586776733,20.2036394119263,20.3154664993286,21.9952228546143
"NELLORE","KAVALI",31.1782001495361,31.3015216827393,29.1699165344238,22.7687376022339,26.3168478012085,23.1875484466553,19.8795324325562,19.856049156189,17.352484703064,18.9392864227295
"NELLORE","KODAVALUR",28.3221857070923,28.8967483520508,23.3741924285889,22.6559938430786,24.3843389511108,22.6647193908691,20.4620876312256,17.8728349685669,19.0548265457153,20.5563125610352
"NELLORE","KONDAPURAMNELLORE",31.4670478820801,28.7001171112061,31.2878505706787,22.3278837203979,25.8652256011963,24.1140186309814,21.255908203125,20.0550510406494,19.2542112350464,19.4157291412354
"NELLORE","KOTA",22.6732252120972,17.7216613769531,25.0253997802734,18.7239715576172,24.0370559692383,20.548611831665,16.8527750015259,19.4309125900269,17.4229963302612,17.5336149215698
"NELLORE","KOVUR",26.7917833328247,26.9116888046265,23.5495239257813,21.5061424255371,24.3843389511108,23.0111474990845,19.9890077590942,17.6712341308594,19.2494270324707,20.5252864837646
"NELLORE","MANUBOLU",27.864009475708,23.957427406311,26.1346961975098,19.9413082122803,26.3135982513428,21.8908939361572,19.5670040130615,17.2011119842529,19.1539283752441,19.1652872085571
"NELLORE","MARRIPADU",33.2496002197266,31.5221099853516,33.4668239593506,27.0728033065796,28.7266147613525,27.0336250305176,23.0572179794312,21.9678068161011,21.4146863937378,23.3927129745483
"NELLORE","MUTHUKUR",24.9544401168823,23.4349073410034,22.2543422698975,19.7930030822754,24.6347379684448,21.1414529800415,18.7493602752686,18.0120574951172,17.2324831008911,19.0973899841309
"NELLORE","NAIDUPETA",26.1488153457642,21.1414152145386,20.4032644271851,17.5152917861938,22.3307590484619,19.8714712142944,19.5204168319702,17.068627166748,17.1809795379639,17.7962293624878
"NELLORE","NELLOREMANDAL",29.2096286773682,28.7143529891968,25.430012512207,21.5061424255371,25.6055276870728,23.1222776412964,21.2901340484619,18.8650583267212,19.9987392425537,20.8769159317017
"NELLORE","OJILI",27.3515504837036,21.1414152145386,22.3281549453735,20.8263771057129,22.3307590484619,20.4304315567017,16.2087530136108,18.8131839752197,17.7183586120605,18.5256134033203
"NELLORE","PELLAKUR",26.1488153457642,21.1414152145386,20.0714635848999,16.842264175415,21.1159252166748,19.4165788650513,19.8128368377686,17.068627166748,17.1809795379639,17.7962293624878
"NELLORE","PODLAKUR",29.7703674316406,28.7143529891968,26.5642976760864,20.9872753143311,26.3135982513428,23.2164699554443,22.8334075927734,20.2952499389648,20.4578716278076,21.5763931274414
"NELLORE","RAPUR",28.4558584213257,29.0100173950195,27.2050941467285,22.7180271148682,26.7184135437012,24.1590230941772,21.4654518127441,20.1233585357666,19.5554821014404,20.8759391784668
"NELLORE","SANGAM",29.1037651062012,28.7143529891968,28.8369689941406,23.4729955673218,26.283557510376,23.2164699554443,22.8334075927734,20.2952499389648,20.4578716278076,21.2534757614136
"NELLORE","SEETHARAMAPURAM",29.35986328125,30.9707576751709,34.9786148071289,25.1552169799805,26.3265621185303,25.8758720397949,22.8770473480225,21.2817861557007,21.6076286315918,23.000782585144
"NELLORE","SULLURPETA",22.1678043365479,23.2746528625488,21.2967395782471,22.9065319061279,25.9710479736328,25.3863452911377,25.3144329071045,24.0227891921997,22.167333984375,20.9355554580688
"NELLORE","SYDAPURAM",27.864009475708,25.6178375244141,26.5642976760864,20.8886713027954,26.3135982513428,21.957230758667,21.0903322219849,17.6323699951172,19.5117324829102,20.4530427932739
"NELLORE","TADA",26.5268531799316,26.5968635559082,21.027586555481,21.4930961608887,22.7691204071045,25.1220211029053,22.3156408309937,25.3782257080078,23.8110517501831,22.6134321212769
"NELLORE","THOTAPALLIGUDUR",27.5005405426025,27.0820198059082,22.2970756530762,20.7071908950806,26.2878147125244,23.0535598754883,19.1932388305664,17.6090618133545,17.7399484634399,19.5921232223511
"NELLORE","UDAYAGIRI",30.9444522857666,31.5221099853516,34.8644325256348,25.5154621124268,26.0010217666626,26.2954879760742,22.8770473480225,21.2817861557007,21.2783254623413,23.000782585144
