"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"1",2019-08-07 05:30:00,23.5589847564697,24.46,95.34,0,1008.2956,17.6155875205994,263.57
"2",2019-08-07 08:30:00,24.8563480377197,25.93,97.16,2.91,1010.2488,18.7375817298889,257.74
"3",2019-08-07 11:30:00,27.9251956939697,32.26,82.27,3.15,1009.4862,27.2266719818115,251.16
"4",2019-08-07 14:30:00,26.3971195220947,28.96,88.42,5.32,1007.6831,26.8674551010132,256.81
"5",2019-08-07 17:30:00,25.4066410064697,26.57,93.97,4.1,1007.5962,24.3746744155884,259.76
"6",2019-08-07 20:30:00,24.2333011627197,25.24,96.91,3.72,1009.6031,22.787141418457,259.37
"7",2019-08-07 23:30:00,23.8490238189697,24.83,97.31,5.82,1010.545,20.8784059524536,259.71
"8",2019-08-08 02:30:00,23.7979984283447,24.78,97.59,5.73,1008.4738,22.0177053451538,259.13
"9",2019-08-08 05:30:00,23.7730960845947,24.74,96.94,5.67,1008.8181,21.2655212402344,258.7
"10",2019-08-08 08:30:00,24.2467288970947,25.29,98.26,5.11,1010.2244,18.5454514503479,255.12
"11",2019-08-08 11:30:00,25.8182621002197,27.67,93.84,2.69,1010.6088,17.5267450332642,261.99
"12",2019-08-08 14:30:00,24.2713871002197,25.28,96.76,6.97,1008.7225,16.5643624305725,265.34
"13",2019-08-08 17:30:00,24.6024417877197,25.65,97.04,3.27,1008.3638,13.4245994567871,256.84
"14",2019-08-08 20:30:00,23.8148441314697,24.8,97.47,3.81,1010.1975,17.1499182701111,262.37
"15",2019-08-08 23:30:00,23.6915531158447,24.61,95.44,2.34,1010.4388,17.1270564079285,271.57
"16",2019-08-09 02:30:00,23.2059574127197,24.09,95.96,1.74,1008.7144,18.5472041130066,273.08
"17",2019-08-09 05:30:00,23.7196292877197,24.56,92.29,1.65,1008.4325,20.1634431838989,272.46
"18",2019-08-09 08:30:00,24.1673831939697,25.11,94.74,1.72,1011.0569,20.2751398086548,266.89
"19",2019-08-09 11:30:00,25.9413089752197,27.74,85.64,1.82000000000001,1010.4931,26.5420812606812,275.34
"20",2019-08-09 14:30:00,26.4276371002197,28.8,84.51,0.299999999999997,1007.7838,27.187251663208,279.69
"21",2019-08-09 17:30:00,25.6024417877197,27.04,89.12,0.36999999999999,1007.6625,22.3618074417114,270.57
"22",2019-08-09 20:30:00,24.0165042877197,25.01,97.19,0.970000000000013,1009.8456,17.7702595710754,267.35
"23",2019-08-09 23:30:00,24.1878910064697,25.14,94.96,0.36999999999999,1010.6756,18.382518196106,272.71
"24",2019-08-10 02:30:00,23.7835941314697,24.68,94.44,0.340000000000003,1008.3706,19.0238399505615,272.69
"25",2019-08-10 05:30:00,23.9203128814697,24.75,91.11,0.480000000000004,1007.8031,17.196463394165,278.25
"26",2019-08-10 08:30:00,25.6964359283447,27.25,88.45,0.0999999999999943,1010.2325,21.1204622268677,271.5
"27",2019-08-10 11:30:00,26.3792972564697,28.59,82.96,0.210000000000008,1010.2812,24.5804775238037,277.44
"28",2019-08-10 14:30:00,26.2555179595947,28.49,86.14,0.239999999999995,1007.8788,24.9634111404419,270.02
"29",2019-08-10 17:30:00,25.0504398345947,25.91,88.14,1.28,1007.5312,23.7272741317749,276.42
"30",2019-08-10 20:30:00,24.1949710845947,25.09,92.55,3.58,1009.9944,20.2585607528687,278.26
"31",2019-08-10 23:30:00,24.2962894439697,25.16,91.11,1.61,1010.8419,15.2677800178528,270.4
"32",2019-08-11 02:30:00,23.8023929595947,24.66,92.76,2.02,1008.5119,17.9869794845581,274.91
"33",2019-08-11 05:30:00,23.8800296783447,24.62,88.12,13.52,1008.3225,16.5854347229004,276.62
"34",2019-08-11 08:30:00,24.3731937408447,25.13,86.76,6.5,1009.53,14.1516480445862,290.38
"35",2019-08-11 11:30:00,26.1993656158447,28.31,85.17,1.45999999999999,1009.9769,23.1843023300171,270.7
"36",2019-08-11 14:30:00,25.6346683502197,27.09,87.08,0.429999999999993,1007.4794,23.401012802124,280.13
"37",2019-08-11 17:30:00,24.8490238189697,25.79,91.84,1.10000000000001,1007.5894,23.1205112457275,270.41
"38",2019-08-11 20:30:00,23.7767581939697,24.66,93.91,1.92,1009.4188,25.2653806686401,275.12
"39",2019-08-11 23:30:00,24.2611331939697,25.05,88.43,0.399999999999991,1009.9638,19.9987684249878,283.45
"40",2019-08-12 02:30:00,24.1957035064697,25.01,89.58,0.0600000000000023,1008.3125,17.7649200439453,277.12
"41",2019-08-12 05:30:00,24.2274417877197,24.98,87.04,0.390000000000001,1008.6156,14.2497834205627,282.39
"42",2019-08-12 08:30:00,25.1415042877197,25.91,84.43,2.84,1010.3644,19.0123128890991,282.32
"43",2019-08-12 11:30:00,27.4015140533447,30.54,79.02,0.370000000000005,1010.0706,24.7569265365601,281.45
"44",2019-08-12 14:30:00,26.5794925689697,28.98,82.14,0.269999999999996,1007.0144,26.6181358337402,276.56
"45",2019-08-12 17:30:00,25.6500492095947,27.03,81.64,0.579999999999998,1007.3488,25.7855421066284,282.74
"46",2019-08-12 20:30:00,24.9020023345947,25.7,86.25,0.950000000000003,1010.2338,25.9352737426758,281.41
"47",2019-08-12 23:30:00,24.0980472564697,24.93,90.47,2.59,1011.16,20.4746034622192,281.91
"48",2019-08-13 02:30:00,24.6781253814697,25.39,83.7,1.03999999999999,1008.5181,22.0436073303223,285.97
"49",2019-08-13 05:30:00,24.8136234283447,25.46,80.85,0.0300000000000011,1008.6525,20.8693027496338,283.82
"50",2019-08-13 11:30:00,27.7909183502197,30.95,75.44,0.0600000000000023,1010.9344,32.4656398773193,285.04
"51",2019-08-13 17:30:00,25.7311038970947,27.27,85.14,0.370000000000005,1008.4325,23.9717113494873,277.59
"52",2019-08-13 23:30:00,24.4435062408447,25.3,90.07,0.0899999999999892,1012.1744,21.8189231872559,279.51
"53",2019-08-14 05:30:00,24.2538089752197,25.02,87.33,0.700000000000003,1009.8188,17.534246635437,281.65
"54",2019-08-14 11:30:00,28.6183109283447,32.01,70.61,0.0300000000000011,1011.8231,24.6435287475586,282.71
"55",2019-08-14 17:30:00,25.6732425689697,27.13,84.61,0.340000000000003,1009.0831,23.9405857086182,278.26
"56",2019-08-14 23:30:00,24.5055179595947,25.33,88.91,0.329999999999998,1012.11,21.4838865280151,281.92
"57",2019-08-15 05:30:00,24.3790531158447,25.18,88.5,0.799999999999997,1010.0875,19.0328839302063,279.68
"58",2019-08-15 11:30:00,27.0794925689697,29.96,80.52,0.879999999999995,1011.4444,27.3732227325439,285.59
"59",2019-08-15 17:30:00,25.4962406158447,26.78,87.7,0.950000000000003,1008.8388,18.9267774581909,273.1
"60",2019-08-15 23:30:00,24.5096683502197,25.29,86.86,0.490000000000009,1011.2612,18.3565011978149,280.09
"61",2019-08-16 05:30:00,24.0562992095947,24.84,89.1,0.789999999999992,1008.6169,14.1077825546265,282.02
"62",2019-08-16 11:30:00,28.1715335845947,31.61,74.14,0.0900000000000034,1010.8706,23.0025987625122,290.31
"63",2019-08-16 17:30:00,26.0401859283447,27.95,85.34,0.25,1007.6919,19.0253394126892,275.89
"64",2019-08-16 23:30:00,23.9308109283447,24.75,90.71,0.0300000000000011,1010.2325,15.1534269332886,282.5
"65",2019-08-17 05:30:00,24.0152835845947,24.81,89.48,0,1008.4125,18.0338147163391,284.7
