"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"1",2019-08-07 05:30:00,26.0589847564697,28.16,89.26,0,999.7356,18.7219056129456,250.18
"2",2019-08-07 08:30:00,26.6063480377197,29.75,91.46,3.14,1001.6888,19.2888499259949,245.52
"3",2019-08-07 11:30:00,29.3314456939697,35.39,78.74,1.57,999.9062,22.5113794326782,256.05
"4",2019-08-07 14:30:00,31.2564945220947,37.93,68.86,0.0999999999999996,998.1831,19.2185983657837,264.61
"5",2019-08-07 17:30:00,29.8910160064697,34.97,70.86,0.0700000000000003,998.2762,26.28743019104,260.24
"6",2019-08-07 20:30:00,26.9051761627197,30.46,87.81,2.38,1000.0831,26.5565729141235,260.35
"7",2019-08-07 23:30:00,26.2396488189697,28.62,89.3,1.93,1000.705,22.6976011276245,262.31
"8",2019-08-08 02:30:00,26.0636234283447,28.11,87.86,0.74,998.9938,21.1802398681641,262.48
"9",2019-08-08 05:30:00,26.1480960845947,28.21,85.56,0.0899999999999999,999.3781,17.004296207428,239.96
"10",2019-08-08 08:30:00,29.0436038970947,33.85,75.24,0,1000.7044,19.7170034408569,226.25
"11",2019-08-08 11:30:00,32.9276371002197,38.44,57.4,0.0800000000000001,1000.4088,30.5802400588989,260.48
"12",2019-08-08 14:30:00,31.9432621002197,39.45,67.74,0.52,998.4025,24.1436422348022,252.51
"13",2019-08-08 17:30:00,31.0399417877197,38.31,71.95,0.73,998.3238,21.0773494720459,228.55
"14",2019-08-08 20:30:00,28.9398441314697,33.93,76.91,0.0500000000000007,1001.5175,21.6729080200195,227.43
"15",2019-08-08 23:30:00,27.7228031158447,31.63,81.53,0.00999999999999979,1002.1588,18.2736102104187,217.21
"16",2019-08-09 02:30:00,26.9872074127197,29.95,82.51,0,1001.4744,16.8100656509399,215.36
"17",2019-08-09 05:30:00,27.4696292877197,30.37,76.24,0,1001.7925,17.4703439712524,228.3
"18",2019-08-09 08:30:00,30.2142581939697,35,67.71,0,1003.2169,20.2055379867554,235.17
"19",2019-08-09 11:30:00,33.5819320678711,39.48,55.85,0,1002.8931,29.2251691818237,262.81
"20",2019-08-09 14:30:00,33.5526351928711,39.54,56.24,0.0999999999999996,1001.1038,23.6569049835205,252.65
"21",2019-08-09 17:30:00,31.6336917877197,37.21,63.33,0.0299999999999994,1000.7025,20.1759916305542,234.38
"22",2019-08-09 20:30:00,30.0477542877197,34.01,65.08,0,1003.4456,18.084084892273,225.81
"23",2019-08-09 23:30:00,29.3597660064697,33.13,68.02,0,1004.5956,17.4274088859558,235.18
"24",2019-08-10 02:30:00,28.3773441314697,31.89,73.05,0,1002.6306,15.9506567001343,247.22
"25",2019-08-10 05:30:00,26.9046878814697,29.56,80.37,0,1002.7431,12.3209648609161,245.04
"26",2019-08-10 08:30:00,30.3526859283447,35.13,66.95,0,1004.8325,17.3708061218262,263.34
"27",2019-08-10 11:30:00,33.5042953491211,38.89,54.73,0,1004.0212,26.4704160690308,275.08
"28",2019-08-10 14:30:00,34.0836410522461,40.39,55.01,0.180000000000001,1001.8388,23.1667705535889,271.11
"29",2019-08-10 17:30:00,31.7691898345947,37.86,64.38,0.149999999999999,1001.3912,16.5176044464111,252.77
"30",2019-08-10 20:30:00,30.5387210845947,35.35,66.09,0,1003.7744,17.5277535438538,239.31
"31",2019-08-10 23:30:00,29.2806644439697,33.29,69.68,0,1005.0219,18.0521395683289,235.08
"32",2019-08-11 02:30:00,28.1930179595947,31.57,73.59,0,1003.5519,17.1319006919861,254.47
"33",2019-08-11 05:30:00,26.9894046783447,29.63,79.12,0,1003.3825,14.3722929954529,260.96
"34",2019-08-11 08:30:00,30.2950687408447,34.53,65,0,1004.83,22.1415573120117,282.26
"35",2019-08-11 11:30:00,33.8712387084961,39.02,52.66,0,1004.1369,28.9507461547852,296.05
"36",2019-08-11 14:30:00,34.5409164428711,39.41,49.47,0,1001.3794,25.6137451171875,295.25
"37",2019-08-11 17:30:00,33.0677719116211,38.65,57.04,0,1000.5094,18.0654939651489,283.41
"38",2019-08-11 20:30:00,30.6830081939697,35.24,64.35,0,1003.4388,14.0064105033875,262.68
"39",2019-08-11 23:30:00,29.8861331939697,34.15,67.31,0,1004.5638,16.2902526855469,249.56
"40",2019-08-12 02:30:00,29.1175785064697,32.8,69.01,0,1003.2525,16.5594735145569,272.96
"41",2019-08-12 05:30:00,28.7586917877197,31.89,68.1,0,1003.0156,22.1755994796753,282.94
"42",2019-08-12 08:30:00,30.4071292877197,34.59,64.21,0,1005.2844,24.9940097808838,293.09
"43",2019-08-12 11:30:00,33.5733871459961,39.43,55.81,0,1004.6506,23.7855909347534,296.98
"44",2019-08-12 14:30:00,34.8294906616211,40.64,50.95,0,1001.4344,24.2282936096191,299.36
"45",2019-08-12 17:30:00,33.9312973022461,39.55,53.72,0,1001.1488,17.770389175415,287.72
"46",2019-08-12 20:30:00,30.6676273345947,35.64,66.03,0,1004.4138,12.2327931404114,275.78
"47",2019-08-12 23:30:00,30.1136722564697,34.04,64.65,0,1005.08,15.5475803375244,259.23
"48",2019-08-13 02:30:00,29.7562503814697,33.49,65.6,0,1003.7181,18.3676317214966,268.61
"49",2019-08-13 05:30:00,28.7667484283447,32.49,71.54,0.0300000000000011,1003.9725,19.5077825546265,285.19
"50",2019-08-13 11:30:00,34.3065414428711,40.83,54.7,0.119999999999999,1005.4344,24.8469371795654,305.72
"51",2019-08-13 17:30:00,33.6842269897461,40.19,57.11,0.52,1002.2125,15.5817812919617,307.67
"52",2019-08-13 23:30:00,30.7403812408447,35.22,63.75,0,1006.3144,15.4513864517212,244.2
"53",2019-08-14 05:30:00,28.7694339752197,32.85,73.53,0.190000000000001,1005.0588,16.9057625770569,272.96
"54",2019-08-14 11:30:00,33.7433090209961,40.6,57.79,0.0599999999999987,1006.3431,21.9676643371582,300.9
"55",2019-08-14 17:30:00,33.6732406616211,40.8,58.78,0.0300000000000011,1002.3231,13.7858058929443,321.31
"56",2019-08-14 23:30:00,29.6617679595947,34.49,71.17,0.18,1007.63,15.394296169281,228.84
"57",2019-08-15 05:30:00,27.1134281158447,31.41,90.06,0.58,1006.1475,11.312726354599,243.3
"58",2019-08-15 11:30:00,34.0326156616211,41.79,58.85,0.0600000000000005,1006.2044,20.5323503494263,297.2
"59",2019-08-15 17:30:00,32.8087406158447,40.86,64.97,0.67,1002.8388,8.6975802898407,236.92
"60",2019-08-15 23:30:00,27.9471683502197,33.96,90.57,1.99,1007.0812,11.3192203044891,241.84
"61",2019-08-16 05:30:00,26.7125492095947,30.84,93.24,1.61,1005.4769,12.807399559021,235.41
"62",2019-08-16 11:30:00,34.0621566772461,41.8,58.7,0.0300000000000011,1005.5906,22.137645149231,309.84
"63",2019-08-16 17:30:00,32.6495609283447,41.02,66.58,0.859999999999999,1002.2119,7.08830391168594,354.36
