"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"1",2019-08-07 05:30:00,24.6996097564697,25.62,91.74,0,1007.5356,22.5146993637085,236.19
"2",2019-08-07 08:30:00,25.9657230377197,28.04,92.46,1.47,1009.5688,21.4205228805542,235.5
"3",2019-08-07 11:30:00,29.6283206939697,35.14,74.33,2.09,1008.8462,29.2598447799683,236.63
"4",2019-08-07 14:30:00,29.4908695220947,34.9,74.83,3.6,1006.9031,29.8945901870728,239.34
"5",2019-08-07 17:30:00,26.6566410064697,29.71,89.3,3.1,1006.9962,23.6502548217773,236.31
"6",2019-08-07 20:30:00,25.2333011627197,26.14,93.43,2.2,1008.9231,22.9968721389771,239.23
"7",2019-08-07 23:30:00,24.8333988189697,25.83,93.99,3.68,1009.965,21.3215824127197,236.76
"8",2019-08-08 02:30:00,24.8448734283447,25.83,93.63,3.71,1007.8338,23.0900430679321,238.84
"9",2019-08-08 05:30:00,24.7262210845947,25.7,93.62,5.04,1008.3381,21.8969020843506,235.46
"10",2019-08-08 08:30:00,25.2623538970947,26.2,93.93,4.48,1009.7044,20.2934045791626,231.73
"11",2019-08-08 11:30:00,27.3963871002197,31.26,85.12,2.4,1010.0088,19.3585392951965,235.08
"12",2019-08-08 14:30:00,25.2713871002197,26.23,93.73,5.51,1008.2425,18.1171279907227,231.05
"13",2019-08-08 17:30:00,25.3055667877197,26.32,93.37,2.77,1007.7638,17.2468691825867,228.16
"14",2019-08-08 20:30:00,24.7054691314697,25.71,95.02,1.99,1009.5575,19.3350002288818,230.46
"15",2019-08-08 23:30:00,24.5509281158447,25.48,92.79,1.45,1009.7988,17.0066539764404,237.7
"16",2019-08-09 02:30:00,24.2215824127197,25.14,93.47,0.899999999999999,1008.0744,18.1083603858948,239.86
"17",2019-08-09 05:30:00,24.5946292877197,25.45,89.65,0.82,1007.7925,17.4823182106018,247.34
"18",2019-08-09 08:30:00,25.8080081939697,27.51,88.4,0.869999999999997,1010.3769,19.6813862800598,234.25
"19",2019-08-09 11:30:00,28.2225589752197,32.03,76.11,1.07,1009.6931,25.0448318481445,255.57
"20",2019-08-09 14:30:00,28.9745121002197,33.18,72.73,0.149999999999999,1007.0238,28.0894214630127,260.47
"21",2019-08-09 17:30:00,27.3680667877197,30.68,80.93,0.150000000000006,1006.9425,22.3074817657471,247.92
"22",2019-08-09 20:30:00,25.3446292877197,26.43,91.52,0.339999999999996,1009.2056,18.5980948448181,242.27
"23",2019-08-09 23:30:00,25.2191410064697,26.13,90.86,0.18,1010.0356,17.4803930282593,244.32
"24",2019-08-10 02:30:00,24.9398441314697,25.84,90.11,0.130000000000003,1007.7306,17.1855972290039,243.15
"25",2019-08-10 05:30:00,25.0140628814697,25.85,87.19,0.18,1007.2431,14.4179377555847,240.51
"26",2019-08-10 08:30:00,27.6651859283447,31.1,78.62,0.0600000000000023,1009.5725,19.3034892082214,245.2
"27",2019-08-10 11:30:00,28.9730472564697,33.02,71.88,0.0899999999999963,1009.5412,24.5498376846313,257.3
"28",2019-08-10 14:30:00,28.2398929595947,32.18,76.82,0.0900000000000034,1007.1788,26.4918308258057,258.02
"29",2019-08-10 17:30:00,26.5035648345947,28.89,83.23,0.889999999999993,1006.7712,21.0578779220581,256.59
"30",2019-08-10 20:30:00,25.1793460845947,26.11,90.35,2.96,1009.3544,17.373868560791,255.85
"31",2019-08-10 23:30:00,25.1400394439697,26.07,90.39,1.71,1010.2219,13.5910079956055,243.59
"32",2019-08-11 02:30:00,24.8023929595947,25.7,90.54,1.31,1007.8519,17.0727384567261,247.67
"33",2019-08-11 05:30:00,24.5987796783447,25.44,88.86,11.05,1007.8225,12.1867484092712,223.81
"34",2019-08-11 08:30:00,25.2950687408447,26.33,89.44,4.85000000000001,1009.13,7.81027915477753,268.92
"35",2019-08-11 11:30:00,27.8399906158447,31.39,77.8,1.64999999999999,1009.1169,22.0236259460449,251.43
"36",2019-08-11 14:30:00,27.6034183502197,31.01,79.03,0.150000000000006,1006.7594,21.2651676177979,255.48
"37",2019-08-11 17:30:00,26.3490238189697,28.69,85.72,0.950000000000003,1006.8894,21.7732475280762,244.18
"38",2019-08-11 20:30:00,25.0736331939697,25.94,88.34,1.16,1008.7188,22.2696973800659,253.63
"39",2019-08-11 23:30:00,25.0580081939697,25.88,86.83,0.149999999999991,1009.5238,13.8829902648926,250.79
"40",2019-08-12 02:30:00,25.0394535064697,25.87,87.19,0.0300000000000011,1007.7525,14.2047274589539,243.54
"41",2019-08-12 05:30:00,24.9618167877197,25.78,86.94,0.240000000000009,1008.1756,11.350389289856,253.96
"42",2019-08-12 08:30:00,26.2196292877197,28.29,83.83,2.95999999999999,1009.8844,13.9833658218384,255.05
"43",2019-08-12 11:30:00,29.6671390533447,34.34,70.46,0.0900000000000034,1009.3506,20.8553552627563,273.4
"44",2019-08-12 14:30:00,28.8451175689697,32.72,71.81,0.129999999999995,1006.1544,24.6623823165894,266.33
"45",2019-08-12 17:30:00,27.2437992095947,30.03,77.52,0.120000000000005,1006.6088,19.1183215141296,263.86
"46",2019-08-12 20:30:00,26.4020023345947,28.38,78.7,0.459999999999994,1009.4738,20.420619392395,267.9
"47",2019-08-12 23:30:00,24.9574222564697,25.84,89.25,2.22,1010.64,14.5662300109863,259.5
"48",2019-08-13 02:30:00,25.1937503814697,26.01,85.79,1.29000000000001,1007.9781,15.406921005249,274
"49",2019-08-13 05:30:00,25.0479984283447,25.81,84.05,0,1008.0125,13.0657061576843,284.32
"50",2019-08-13 11:30:00,30.2284183502197,34.47,65.37,0.0300000000000011,1010.2144,27.529846572876,275.37
"51",2019-08-13 17:30:00,27.7154788970947,30.85,75.82,0.0900000000000034,1007.8325,18.6124766349792,256.36
"52",2019-08-13 23:30:00,25.8185062408447,27.4,83.25,0.11999999999999,1011.4944,17.922306060791,262.83
"53",2019-08-14 05:30:00,25.0350589752197,25.85,86.57,0.88000000000001,1009.2588,13.3186569213867,259.18
"54",2019-08-14 11:30:00,30.9464359283447,34.91,60.75,0.039999999999992,1011.0831,23.7783983230591,270.22
"55",2019-08-14 17:30:00,27.6888675689697,30.69,75.07,0.0600000000000023,1008.3431,20.885076713562,257.92
"56",2019-08-14 23:30:00,25.9898929595947,27.7,81.64,0.120000000000005,1011.39,19.1894425392151,263.93
"57",2019-08-15 05:30:00,25.5196781158447,26.82,84.31,0.549999999999997,1009.5075,14.7380527496338,252.03
"58",2019-08-15 11:30:00,29.0169925689697,33.3,72.81,0.459999999999994,1010.7644,19.8895420074463,272.89
"59",2019-08-15 17:30:00,27.7149906158447,30.93,76.5,0.329999999999998,1008.0588,16.1013178825378,253.2
"60",2019-08-15 23:30:00,25.9471683502197,27.55,79.83,0.0600000000000023,1010.5412,16.3108486175537,267.44
"61",2019-08-16 05:30:00,24.8062992095947,25.63,87.55,0.25,1008.0969,12.0122580528259,267.19
"62",2019-08-16 11:30:00,31.0152835845947,35.5,62.43,0,1010.0506,19.8405498504639,281.6
"63",2019-08-16 17:30:00,28.1651859283447,31.69,74.75,0.0300000000000011,1006.9219,19.5968190193176,259.24
"64",2019-08-16 23:30:00,25.2120609283447,26.02,85.34,0.180000000000007,1009.5525,13.7516066551209,267.11
