"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"1",2019-12-16 05:30:00,22.0400333404541,22.81,96.18,0,1013.7912,15.295664691925,73.37
"2",2019-12-16 08:30:00,25.300745010376,25.9,77.28,0,1015.9725,19.3992796897888,81.37
"3",2019-12-16 11:30:00,30.7360172271729,31.53,46.33,0,1014.8975,16.7999307632446,88.11
"4",2019-12-16 14:30:00,32.3545475006104,32.26,37.05,0,1011.6619,14.9302001953125,85.98
"5",2019-12-16 17:30:00,28.2070560455322,29.69,59.4,0,1012.5125,19.701346206665,147.9
"6",2019-12-16 20:30:00,24.8911075592041,25.51,79.4,0,1015.3306,13.1940745353699,162.46
"7",2019-12-16 23:30:00,23.3762149810791,23.91,81.94,0,1015.71,14.7678874969482,90.31
"8",2019-12-17 02:30:00,22.0249576568604,22.68,91.89,0,1014.7006,13.0262901306152,84.15
"9",2019-12-17 05:30:00,21.4439334869385,22.18,97.02,0,1015.5319,10.5800099372864,59.1
"10",2019-12-17 08:30:00,25.3534488677979,25.98,77.73,0,1017.8456,14.9621592521667,63.05
"11",2019-12-17 11:30:00,30.2588748931885,31.93,52.81,0,1016.5231,17.260802936554,61.38
"12",2019-12-17 14:30:00,31.8172855377197,32.69,43.7,0,1012.7531,14.7888542175293,75.02
"13",2019-12-17 17:30:00,28.6276798248291,29.52,52.96,0,1012.8544,12.3459802150726,140.04
"14",2019-12-17 20:30:00,24.6671695709229,25.27,79.85,0,1015.9081,12.3114226341248,159.19
"15",2019-12-17 23:30:00,23.2791690826416,23.8,82.02,0,1016.0994,11.940354681015,110.2
"16",2019-12-18 02:30:00,22.1839237213135,22.8,89.66,0,1014.47,11.5693862915039,67.07
"17",2019-12-18 05:30:00,21.6682376861572,22.36,94.74,0,1015.0756,11.0886868000031,64.65
"18",2019-12-18 08:30:00,25.5157413482666,26.76,80.15,0,1017.915,15.1703862190247,59.41
"19",2019-12-18 11:30:00,30.2947635650635,32.2,54,0,1016.5706,16.0519901275635,60.92
"20",2019-12-18 14:30:00,31.1526126861572,32.21,46.58,0,1012.8825,13.8462332725525,67.99
"21",2019-12-18 17:30:00,28.6355228424072,30.15,57.97,0,1013.3512,11.1222749233246,139.4
"22",2019-12-18 20:30:00,25.3591861724854,26.02,78.99,0,1016.2081,14.2202087402344,143.43
"23",2019-12-18 23:30:00,23.9108829498291,24.63,86.99,0,1015.9012,12.3467097759247,99.77
"24",2019-12-19 02:30:00,22.5419864654541,23.35,95.41,0,1014.2356,12.3483500003815,96.21
"25",2019-12-19 05:30:00,22.3437747955322,23.18,97.62,0,1014.8244,11.4583733081818,60.44
"26",2019-12-19 08:30:00,25.7936344146729,27.29,80.76,0.01,1017.565,15.5803427696228,78.25
"27",2019-12-19 11:30:00,30.0525455474854,32.35,57.05,0.01,1016.235,11.2391969203949,56.93
"28",2019-12-19 14:30:00,31.8620853424072,33.36,46.63,0,1012.0719,9.32094626426697,91.65
"29",2019-12-19 17:30:00,29.2092533111572,30.39,53.39,0,1012.165,10.2180657863617,99.6
"30",2019-12-19 20:30:00,26.0114994049072,27.71,80.55,0,1014.8125,11.7752125740051,159.48
"31",2019-12-19 23:30:00,23.9227542877197,24.8,93.16,0.02,1014.275,11.1037788391113,165.53
"32",2019-12-20 02:30:00,22.3531742095947,23.23,98.82,0,1012.4619,10.8735504627228,107.65
"33",2019-12-20 05:30:00,22.6566715240479,23.56,98.82,-0.01,1012.7912,8.96790747642517,47.33
"34",2019-12-20 08:30:00,25.6503849029541,27.04,81.98,0.09,1015.3506,6.70565053224564,55.06
"35",2019-12-20 11:30:00,29.712610244751,32.02,58.54,0.02,1014.5619,9.01071724891663,346.24
"36",2019-12-20 14:30:00,31.3087100982666,32.79,48.29,0,1011.1575,6.35983611345291,282.85
"37",2019-12-20 17:30:00,28.7358646392822,30.72,60.9,0,1011.4719,10.1558127880096,125.72
"38",2019-12-20 20:30:00,25.2247562408447,25.88,79.52,0,1014.1662,15.4606278419495,161.62
"39",2019-12-20 23:30:00,22.596643447876,23.43,96.41,0,1014.1794,12.0127850532532,183.07
"40",2019-12-21 02:30:00,22.2663822174072,23.14,99.28,0,1012.6925,11.0041139602661,160.36
"41",2019-12-21 05:30:00,22.0548343658447,22.93,99.9,0,1012.8969,7.32881898880005,14.46
"42",2019-12-21 08:30:00,25.4615116119385,26.69,83.01,0.06,1015.3431,7.87642071247101,300.31
"43",2019-12-21 11:30:00,29.6927738189697,31.72,57.01,0.00999999999999998,1014.18,8.25437314510346,67.78
"44",2019-12-21 14:30:00,31.540246963501,32.69,45.91,0,1010.2856,11.2093561649323,100.17
"45",2019-12-21 17:30:00,29.9854984283447,30.92,49.31,0,1010.6481,11.3207540988922,102.46
"46",2019-12-21 20:30:00,25.3415775299072,26.06,81.5,0,1013.9575,14.672617149353,151.03
"47",2019-12-21 23:30:00,23.356653213501,24.26,96.15,0,1013.8681,10.3319365024567,116.47
"48",2019-12-22 02:30:00,22.9782657623291,23.87,97.16,0.03,1012.4669,11.3314318656921,103.24
"49",2019-12-22 05:30:00,22.2884159088135,23.15,98.6,0,1013.1488,9.13877835273743,67.71
"50",2019-12-22 11:30:00,29.6121158599854,31.53,56.67,0.03,1014.9612,12.9782266616821,102.63
"51",2019-12-22 17:30:00,28.0523929595947,29.63,60.96,0,1011.9731,16.3167614936829,133.97
"52",2019-12-22 23:30:00,22.089319229126,22.71,90.35,0,1014.7444,11.156538105011,106.03
"53",2019-12-23 05:30:00,19.9901371002197,20.56,96.47,0,1013.2869,12.6409240722656,74.06
"54",2019-12-23 11:30:00,29.3062992095947,30.24,51.29,0,1014.7856,12.9200677871704,116.15
"55",2019-12-23 17:30:00,28.5479373931885,29.06,49.7,0,1011.3919,17.495076084137,154.07
"56",2019-12-23 23:30:00,21.371545791626,21.9,89.34,0,1014.1338,12.0494132995605,131.99
"57",2019-12-24 05:30:00,19.336633682251,19.86,96.85,0,1013.5456,12.2470680713654,78.47
"58",2019-12-24 11:30:00,29.4112796783447,29.97,48.23,0,1014.0281,13.5451160430908,115.16
"59",2019-12-24 17:30:00,28.252405166626,28.85,51.13,0,1010.7269,16.9001578330994,150.04
"60",2019-12-24 23:30:00,21.3099308013916,21.85,90.05,0,1013.3525,12.4749352455139,143.19
"61",2019-12-25 05:30:00,19.2791996002197,19.8,97.31,0,1012.1581,12.2096042633057,71.22
"62",2019-12-25 11:30:00,30.1889896392822,31.77,52.56,0,1012.9638,12.1112182617188,170.05
"63",2019-12-25 17:30:00,29.6104984283447,30.48,49.94,0,1009.3069,11.8664784908295,154.14
"64",2019-12-25 23:30:00,23.2736148834229,24.14,95.26,0,1011.9994,10.4856541156769,179.5
"65",2019-12-26 05:30:00,21.563440322876,22.38,99.67,0,1011.2394,11.242097568512,113.49
