"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"1",2019-12-16 05:30:00,22.4150333404541,23.21,95.45,0,1013.5312,14.780782699585,66.18
"2",2019-12-16 08:30:00,25.706995010376,27.05,77.35,0,1015.7325,18.3820950508118,76.12
"3",2019-12-16 11:30:00,30.9547672271729,32.49,49.7,0,1014.7575,15.5149663925171,96.8
"4",2019-12-16 14:30:00,32.8857975006104,33.11,37.57,0,1011.4019,12.1845309734344,99.36
"5",2019-12-16 17:30:00,28.7383060455322,30.58,59.88,0,1012.2125,18.9537797927856,140.86
"6",2019-12-16 20:30:00,25.7348575592041,27.08,76.36,0,1015.1306,13.2738035202026,144.26
"7",2019-12-16 23:30:00,23.6887149810791,24.46,89.78,0,1015.45,12.7430102348328,89.52
"8",2019-12-17 02:30:00,22.1499576568604,22.86,93.33,0,1014.5206,11.9193978309631,76.87
"9",2019-12-17 05:30:00,21.6001834869385,22.31,95.35,0,1015.3719,10.8220142841339,40.05
"10",2019-12-17 08:30:00,25.6659488677979,27.02,78.99,0,1017.6656,13.3843551635742,55.18
"11",2019-12-17 11:30:00,30.6651248931885,32.73,53.43,0,1016.3631,17.618383026123,63.92
"12",2019-12-17 14:30:00,32.0360355377197,33.29,44.99,0.01,1012.5731,14.9407753944397,71.39
"13",2019-12-17 17:30:00,28.9714298248291,31.01,60.13,0,1012.6944,16.6951701164246,135.67
"14",2019-12-17 20:30:00,25.6671695709229,26.94,75.19,0,1015.6681,15.0282282829285,140.38
"15",2019-12-17 23:30:00,24.1541690826416,24.83,84.38,0,1015.8794,12.2860695362091,105.22
"16",2019-12-18 02:30:00,22.3714237213135,23.09,92.86,0,1014.29,9.97167463302612,21.29
"17",2019-12-18 05:30:00,21.7932376861572,22.48,94.01,0,1014.8756,10.9188343048096,46.69
"18",2019-12-18 08:30:00,25.8282413482666,27.28,78.06,0,1017.755,13.6102040290833,45.46
"19",2019-12-18 11:30:00,30.4510135650635,32.45,53.93,0.02,1016.4506,15.6289993286133,71.06
"20",2019-12-18 14:30:00,31.4651126861572,32.87,47.4,0,1012.7425,11.9167752742767,66.46
"21",2019-12-18 17:30:00,29.6355228424072,30.92,52.68,0,1013.2512,12.2778392314911,102.87
"22",2019-12-18 20:30:00,25.8591861724854,27.3,76.52,0,1015.9281,13.670984172821,124.34
"23",2019-12-18 23:30:00,24.2858829498291,25.12,90.25,0,1015.7212,10.4078550338745,111.72
"24",2019-12-19 02:30:00,22.9794864654541,23.83,95.6,0,1014.0756,9.98978490829468,98
"25",2019-12-19 05:30:00,22.4375247955322,23.28,97.25,0,1014.6444,9.73209714889526,47.39
"26",2019-12-19 08:30:00,26.3561344146729,28.29,78.55,0.01,1017.345,14.9311142921448,75.7
"27",2019-12-19 11:30:00,30.3962955474854,32.9,56.69,0.02,1016.115,11.1010610103607,58.05
"28",2019-12-19 14:30:00,32.2058353424072,34.03,47,0,1011.9319,10.3842430114746,50.81
"29",2019-12-19 17:30:00,30.3030033111572,31.86,52.01,0,1011.965,6.15696873664856,91.23
"30",2019-12-19 20:30:00,26.3552494049072,28.39,80.29,0.02,1014.7225,9.73061742782593,164.38
"31",2019-12-19 23:30:00,24.4540042877197,25.37,92.48,0,1014.105,10.516054058075,142.53
"32",2019-12-20 02:30:00,22.7906742095947,23.69,98.25,0,1012.1819,10.4550610542297,71.51
"33",2019-12-20 05:30:00,22.3129215240479,23.2,99.58,0.13,1012.5912,9.99153542518616,34.84
"34",2019-12-20 08:30:00,25.0878849029541,25.95,88.1,0.19,1015.2506,8.22458131313324,49.23
"35",2019-12-20 11:30:00,29.868860244751,32.62,60.19,0.07,1014.5019,8.11528644561768,318.85
"36",2019-12-20 14:30:00,31.5587100982666,33.06,47.6,0,1011.0175,7.8399834394455,174.89
"37",2019-12-20 17:30:00,28.7358646392822,29.47,51.33,0,1011.2919,12.2135756492615,173.53
"38",2019-12-20 20:30:00,25.6310062408447,27.02,82.69,0,1014.0062,13.6997443199158,161.26
