"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"1",2019-12-16 05:30:00,22.3837833404541,23.16,95.26,0,1013.5312,14.4730599403381,72.18
"2",2019-12-16 08:30:00,25.706995010376,27.05,77.5,0,1015.7725,18.1407237052917,80
"3",2019-12-16 11:30:00,30.8922672271729,32.38,49.69,0,1014.8375,15.465971660614,97.16
"4",2019-12-16 14:30:00,32.7607975006104,33.07,38.3,0,1011.5019,12.5322958946228,96.39
"5",2019-12-16 17:30:00,29.2070560455322,30.93,57.13,0,1012.1525,21.518902015686,137.09
"6",2019-12-16 20:30:00,26.0161075592041,27.45,73.37,0,1015.1306,15.3000317573547,135.77
"7",2019-12-16 23:30:00,23.8762149810791,24.63,88.59,0,1015.45,12.5728105545044,102.41
"8",2019-12-17 02:30:00,22.3999576568604,23.15,93.89,0,1014.6006,10.9073231220245,73.49
"9",2019-12-17 05:30:00,21.4439334869385,22.14,95.72,0,1015.4119,11.6815579891205,38.17
"10",2019-12-17 08:30:00,25.7284488677979,27.11,78.09,0,1017.6856,12.7440788269043,59.1
"11",2019-12-17 11:30:00,30.6651248931885,32.51,52.29,0.02,1016.4031,17.4075107574463,66.39
"12",2019-12-17 14:30:00,32.1922855377197,33.25,43.55,0.01,1012.6131,14.6319110870361,78.35
"13",2019-12-17 17:30:00,29.4401798248291,31.18,56.27,0,1012.6544,16.0836092948914,128.66
"14",2019-12-17 20:30:00,25.7609195709229,27.05,73.62,0,1015.6681,15.0444580078125,141.33
"15",2019-12-17 23:30:00,24.0604190826416,24.74,85.03,0,1015.9594,10.1898502349854,117.36
"16",2019-12-18 02:30:00,22.2776737213135,23.02,94.3,0,1014.33,10.7576309680939,27.18
"17",2019-12-18 05:30:00,21.5744876861572,22.25,94.55,0,1014.9156,11.6824952602386,34.27
"18",2019-12-18 08:30:00,25.8907413482666,27.35,76.73,0,1017.795,12.8973612785339,46.72
"19",2019-12-18 11:30:00,30.4197635650635,32.27,53.19,0.02,1016.5106,15.4278774261475,69.98
"20",2019-12-18 14:30:00,31.4338626861572,32.74,47.03,0.01,1012.8025,12.2767543315887,69.77
"21",2019-12-18 17:30:00,29.4167728424072,30.74,53.67,0,1013.1912,10.095739030838,59.19
