"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"1",2019-12-16 05:30:00,23.0087833404541,23.45,79.71,0,1010.7512,13.659432220459,37.59
"2",2019-12-16 08:30:00,25.863245010376,27.25,75.16,0.01,1012.6125,20.7947690963745,41.7
"3",2019-12-16 11:30:00,28.0797672271729,30.69,69.02,0.03,1012.2175,23.0703054428101,44.6
"4",2019-12-16 14:30:00,28.6670475006104,31.54,67.13,0.08,1009.8419,22.2966087341309,49.67
"5",2019-12-16 17:30:00,26.8320560455322,28.93,74.51,0.06,1009.9725,17.9205104827881,46
"6",2019-12-16 20:30:00,25.2348575592041,25.96,82.41,0,1012.4706,16.9235218048096,54.01
"7",2019-12-16 23:30:00,24.5637149810791,25.31,85.64,0,1012.49,19.5263357162476,45.64
"8",2019-12-17 02:30:00,24.2124576568604,25.02,89.24,0.05,1010.6606,20.723157119751,45.97
"9",2019-12-17 05:30:00,24.1314334869385,24.91,88.41,0.04,1010.9919,19.8125535964966,45.91
"10",2019-12-17 08:30:00,25.6034488677979,26.98,83.5,0.07,1013.6656,23.1727237701416,48.33
"11",2019-12-17 11:30:00,27.5713748931885,30.33,74.11,0.4,1012.4831,30.3579814910889,47.02
"12",2019-12-17 14:30:00,28.5360355377197,31.47,68.35,0.14,1009.3731,29.0263973236084,48.53
"13",2019-12-17 17:30:00,26.4089298248291,28.38,78.22,0.15,1010.3344,24.1737104415894,51.81
"14",2019-12-17 20:30:00,25.3859195709229,26.54,83.71,0.0700000000000001,1013.0681,25.6569780349731,48.6
"15",2019-12-17 23:30:00,24.6229190826416,25.3,82.82,0.0399999999999998,1012.8594,24.8294002532959,45.09
"16",2019-12-18 02:30:00,24.4026737213135,24.92,77.57,0.03,1010.33,25.7191331863403,37.72
"17",2019-12-18 05:30:00,24.3557376861572,24.83,75.85,0.03,1010.4556,26.0937704086304,37.39
"18",2019-12-18 08:30:00,25.8282413482666,27.15,73.38,0.01,1013.335,26.5582345962524,37.51
"19",2019-12-18 11:30:00,27.3572635650635,29.7,72.29,0,1012.8706,27.944935798645,37.95
"20",2019-12-18 14:30:00,27.6838626861572,30.29,71.86,0.03,1009.7025,25.7848794937134,40.57
"21",2019-12-18 17:30:00,25.2292728424072,26.1,87.73,0.97,1010.6712,21.9574813842773,50.37
