"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"1",2019-12-16 05:30:00,24.4775333404541,25.04,78.68,0,1010.7112,23.3164094924927,15.21
"2",2019-12-16 08:30:00,26.206995010376,27.8,74.35,0.02,1012.6725,27.5670988082886,17.74
"3",2019-12-16 11:30:00,28.6110172271729,31.54,67.81,0.18,1012.1175,27.0086311340332,27.19
"4",2019-12-16 14:30:00,29.9795475006104,33.06,61.36,0.38,1009.6019,25.2620658874512,38.75
"5",2019-12-16 17:30:00,27.9570560455322,30.91,72.45,0.0800000000000001,1009.7325,20.511213684082,33.46
"6",2019-12-16 20:30:00,25.6723575592041,27.14,85.18,0,1012.3906,19.7174308776855,33.04
"7",2019-12-16 23:30:00,25.0637149810791,25.92,87.85,0,1012.47,23.4038572311401,21.35
"8",2019-12-17 02:30:00,24.2749576568604,25.14,91.5,0.08,1010.7406,24.639697265625,21.23
"9",2019-12-17 05:30:00,24.2251834869385,25.1,91.52,0.14,1011.0719,24.4825258255005,20
"10",2019-12-17 08:30:00,25.8846988677979,27.53,83.05,0.21,1013.7856,27.9957544326782,25.67
"11",2019-12-17 11:30:00,28.6651248931885,32.02,70.03,1.14,1012.4831,33.5210603713989,39.37
"12",2019-12-17 14:30:00,29.9110355377197,33.31,63.21,0.14,1009.2531,30.5976808547974,41.57
"13",2019-12-17 17:30:00,27.6589298248291,30.76,76.05,0.11,1010.2144,25.3559629440308,42.31
"14",2019-12-17 20:30:00,26.1984195709229,28.2,83.01,0.0100000000000002,1013.1681,26.5587427139282,30.19
"15",2019-12-17 23:30:00,25.4666690826416,26.69,82.6,0.0599999999999996,1012.9994,27.5976133346558,27.24
"16",2019-12-18 02:30:00,25.0589237213135,25.63,76.77,0.04,1010.47,29.6433414459229,20.87
"17",2019-12-18 05:30:00,24.8557376861572,25.35,74.9,0.04,1010.7156,30.4189607620239,16.58
"18",2019-12-18 08:30:00,26.3594913482666,27.84,70.13,0,1013.535,32.5433595657349,14.4
"19",2019-12-18 11:30:00,28.1072635650635,30.69,68.64,0,1012.9306,33.6254442214966,22.07
"20",2019-12-18 14:30:00,28.8401126861572,32,67.79,0.12,1009.5025,29.4695755004883,27.29
"21",2019-12-18 17:30:00,25.8230228424072,27.56,88.62,3.09,1010.6712,21.6972736358643,31.23
"22",2019-12-18 20:30:00,24.8279361724854,25.81,93.6,0.3,1013.3281,26.5192914962769,26.82
"23",2019-12-18 23:30:00,24.5046329498291,25.46,93.6,0.13,1013.3612,25.8486019134521,23.63
"24",2019-12-19 02:30:00,24.2607364654541,25.17,92.95,0.300000000000001,1011.3556,24.7016670227051,22.23
"25",2019-12-19 05:30:00,24.0312747955322,24.93,93.29,0.359999999999999,1011.6644,26.8286785125732,23.96
"26",2019-12-19 08:30:00,25.5436344146729,26.87,85.02,0.16,1014.225,28.5734962463379,17.98
