"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"1",2019-07-23 05:30:00,27.0926456451416,32.02,93.64,0,1002.4894,8.86360731124878,79.12
"2",2019-07-23 08:30:00,29.9073734283447,37.22,79.41,0.09,1004.0456,9.14293985366821,192.79
"3",2019-07-23 11:30:00,31.7379398345947,40.14,71.4,0.33,1003.4156,8.98563752174377,232.45
"4",2019-07-23 14:30:00,32.5758304595947,42.07,69.82,0.33,1001.2688,10.1918801307678,195.59
"5",2019-07-23 17:30:00,31.2052249908447,39.43,73.93,1.12,1001.3506,14.9359122276306,208.85
"6",2019-07-23 20:30:00,28.8319339752197,36.22,88.32,0.5,1003.6656,11.3453750610352,207.23
"7",2019-07-23 23:30:00,28.3783206939697,35.79,92.4,0,1004.0688,9.70663719177246,199.74
"8",2019-07-24 02:30:00,27.9911136627197,33.94,89.88,0,1002.6206,12.8349906921387,232.56
"9",2019-07-24 05:30:00,27.5106449127197,32.02,87.37,0,1003.3156,14.3577695846558,232.06
"10",2019-07-24 08:30:00,30.8871097564697,36.58,67.48,0,1004.8906,16.9087048530579,250.41
"11",2019-07-24 11:30:00,34.6102523803711,41.06,53.36,0.2,1003.9438,18.0600128173828,262.02
"12",2019-07-24 14:30:00,36.5245590209961,43.24,47.31,0,1000.925,18.7623558998108,247.46
"13",2019-07-24 17:30:00,34.1175765991211,40.8,55.84,0.14,1001.2406,15.1468660354614,224.66
"14",2019-07-24 20:30:00,28.7396488189697,34.61,82.88,1.71,1004.9538,17.9199371337891,211.72
"15",2019-07-24 23:30:00,28.2982425689697,34.38,87.69,2.57,1005.8025,12.3940063476562,185.96
"16",2019-07-25 02:30:00,28.4371585845947,33.6,82.05,0,1003.8975,15.4873984336853,240.79
"17",2019-07-25 05:30:00,28.1935062408447,32.94,82.05,0,1004.2519,14.717106628418,241.89
"18",2019-07-25 08:30:00,31.6053714752197,37.02,62.94,0,1006.7912,18.4177216529846,257.06
"19",2019-07-25 11:30:00,34.6468734741211,40.53,51.8,0,1005.7206,22.8909639358521,275.6
"20",2019-07-25 14:30:00,35.4171371459961,41.06,48.48,0.04,1002.3431,22.3059024810791,262.38
"21",2019-07-25 17:30:00,30.7762699127197,37.06,70.18,0.63,1003.2531,21.7521297454834,299.77
"22",2019-07-25 20:30:00,29.3844242095947,35.89,80.23,0.31,1005.5138,11.3282423973083,247.88
"23",2019-07-25 23:30:00,28.6278324127197,34.79,85.26,1.41,1006.1875,14.7705774307251,220.6
"24",2019-07-26 02:30:00,27.3524417877197,31.93,89.23,1.64,1003.8425,16.1346811294556,242.15
"25",2019-07-26 05:30:00,27.0775394439697,31.28,89.83,0.85,1003.5256,16.2964591026306,258.52
"26",2019-07-26 08:30:00,29.2860355377197,35.22,78.61,0.520000000000001,1005.9838,18.4503673553467,258.03
"27",2019-07-26 11:30:00,30.7032718658447,36.26,68.01,0.529999999999999,1005.6612,21.2927501678467,278.54
"28",2019-07-26 14:30:00,29.1744632720947,36.23,84.26,2.19,1003.3131,14.0201519966125,245.21
"29",2019-07-26 17:30:00,28.8087406158447,35.74,86.78,1.26,1002.8906,15.8343689918518,233.66
"30",2019-07-26 20:30:00,27.6288089752197,33.25,91.74,1.03,1005.3956,16.0962487220764,242.92
