"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"34",2019-07-27 08:30:00,28.9395999908447,32.59,69.98,0,1009.3381,20.8370990753174,264.35
"35",2019-07-27 11:30:00,32.6754398345947,36.96,54.58,0,1009.0131,25.9971216201782,270.96
"36",2019-07-27 14:30:00,32.7459964752197,37.22,54.94,0.02,1006.395,27.6647174835205,270.72
"37",2019-07-27 17:30:00,30.2630863189697,34.7,66.03,0,1006.6131,25.0072568893433,263.7
"38",2019-07-27 20:30:00,27.5858402252197,31.12,80.3,0.01,1009.61,17.0850877761841,255.33
"39",2019-07-27 23:30:00,26.6834964752197,29.21,82.07,0,1009.75,17.3494789123535,259.97
"40",2019-07-28 02:30:00,25.8917484283447,27.59,84.01,0,1007.4781,15.6581165313721,251.99
"41",2019-07-28 05:30:00,25.2374515533447,26.22,88.26,0,1007.8444,17.9500053405762,250.07
"42",2019-07-28 08:30:00,29.1583499908447,32.87,68.89,0,1009.29,19.9767957687378,258.84
"43",2019-07-28 11:30:00,33.9425277709961,38.01,49.2,0,1008.6838,26.6667486190796,277.17
"44",2019-07-28 14:30:00,32.6595706939697,37.27,55.71,0.0399999999999999,1006.4325,28.5156892776489,270.18
"45",2019-07-28 17:30:00,29.8033695220947,33.9,67.01,0.01,1006.9875,23.6786390304565,262.52
"46",2019-07-28 20:30:00,27.3788089752197,30.1,75.58,0,1009.8138,16.2360016822815,256.44
"47",2019-07-28 23:30:00,26.2440433502197,28.16,80.31,0,1010.4438,14.5176189422607,260.28
"48",2019-07-29 02:30:00,25.1991214752197,25.98,84.34,0,1008.5531,11.7702627182007,265.7
"49",2019-07-29 05:30:00,24.5333499908447,25.04,76.43,0,1008.6088,11.8453825950623,266.98
"50",2019-07-29 11:30:00,34.6139144897461,34.93,33.77,0,1009.2262,21.258634185791,275.48
"51",2019-07-29 17:30:00,31.0084476470947,35.19,61.26,0,1006.7969,24.5081308364868,268.67
"52",2019-07-29 23:30:00,26.3028812408447,28.35,81.49,0,1009.5056,17.1879438400269,270.57
"53",2019-07-30 05:30:00,24.8993167877197,25.52,79.51,0,1008.5612,11.4325468540192,271.39
"54",2019-07-30 11:30:00,36.0096664428711,39.19,40.08,0,1009.0619,13.3946076393127,261.72
"55",2019-07-30 17:30:00,31.6632328033447,36.62,61.12,0.76,1006.7144,22.6756937026978,273.66
"56",2019-07-30 23:30:00,27.0499515533447,29.93,80.84,0,1009.7481,17.6408689498901,278.33
"57",2019-07-31 05:30:00,25.4444828033447,26.65,82.75,-0.01,1008.7812,12.3972219944,289.8
"58",2019-07-31 11:30:00,34.7618637084961,38.91,46.7,0.2,1009.8025,14.8887585639954,266.57
"59",2019-07-31 17:30:00,32.0389652252197,37.03,59.56,0.91,1007.0738,23.884098815918,275.38
"60",2019-07-31 23:30:00,26.4652347564697,28.81,83.36,0,1010.2975,18.4198313713074,273.26
"61",2019-08-01 05:30:00,24.722620010376,25.59,89.6,0,1008.7512,15.9544933319092,268.58
"62",2019-08-01 11:30:00,35.0260238647461,38.78,44.67,0.0299999999999998,1009.1744,23.0581209182739,269.88
"63",2019-08-01 17:30:00,30.2179203033447,34.28,64.68,0,1007.8019,31.8617660522461,267.68
"64",2019-08-01 23:30:00,26.6656742095947,29.21,82.49,0.0299999999999998,1010.9781,20.6239316940308,258.02
"65",2019-08-02 05:30:00,25.7086429595947,27.28,87.99,0,1009.3519,19.4421169281006,244.47
