"Sno","SP_CODE","DISTRICT","MANDAL","VILLAGE","LON","LAT","26-07-19","27-07-19","28-07-19","29-07-19","30-07-19","31-07-19","01-08-19","02-08-19","03-08-19"
34,814006,"PRAKASAM","MUNDLAMURU","Vemula1",79.76763,15.869017,37.61,35.1,36.82,38.29,38.19,38.14,38.31,36.32,35.25
35,1303013,"KURNOOL","MANTRALAYAM","Sunkeswari",77.346557,15.85722,32.7,32.45,33.92,34.53,35.22,35.86,34.91,33.39,34.05
36,1308007,"KURNOOL","NANDIKOTKUR","Allur1",78.201215,15.870373,34.32,32.04,34.78,34.44,35.07,36.16,35.18,34.29,33.76
37,807013,"PRAKASAM","DORNALA","Nallaguntla",78.925441,15.869878,29.6,28.8,29.75,31.62,31.51,32.22,31.53,29.56,27.86
38,804018,"PRAKASAM","KURICHEDU","Peddavaram",79.638402,15.869502,37.58,33.14,36.35,37.2,37.39,37.18,37.75,35.41,34.25
39,1311007,"KURNOOL","ATMAKURKURNOOL","Krishnapuram1",78.639276,15.877106,33.5,31.97,33.29,34.48,34.49,35.45,34.61,32.78,32.74
40,825001,"PRAKASAM","INKOLLU","Nagandla",80.146407,15.880184,37.12,34.79,36.74,38.24,38.57,37.82,38.23,36.5,36.52
41,890901,"PRAKASAM","PEDAARAVEEDU","Forest",79.272004,15.877625,37.24,33.68,35.63,37.49,37.05,37.58,37.56,36.3,34.29
42,744020,"GUNTUR","NUZENDLA","Thimmapuram",79.744318,15.87715,37.58,33.85,36.63,37.38,37.76,37.25,37.97,35.83,34.62
43,804009,"PRAKASAM","KURICHEDU","NamassivayaPuram",79.60792,15.881807,37.58,33.14,36.35,37.2,37.39,37.18,37.75,35.41,34.25
44,1302023,"KURNOOL","KOSIGI","Pendekal",77.26401,15.853554,32.7,32.45,33.92,34.53,35.22,35.86,34.91,33.39,34.05
45,1301012,"KURNOOL","KOWTHALAM","Karani1",77.177816,15.85531,32.38,32.62,33.99,34.75,35,36.04,34.83,33.48,33.69
46,1315007,"KURNOOL","JUPADUBUNGALOW","Bannur",78.398107,15.860723,34,31.92,34.06,34.31,35.02,36.34,34.48,33.55,33.48
47,1314004,"KURNOOL","PAMULAPADU","Iskala",78.51594,15.859633,33.75,32.17,33.56,34.47,34.9,36.03,34.71,33.35,33.25
48,807011,"PRAKASAM","DORNALA","Pedamanthanala",78.891419,15.881823,29.6,28.8,29.75,31.62,31.51,32.22,31.53,29.56,27.86
49,1304013,"KURNOOL","NANDAVARAM","Ponakaladinne",77.595749,15.843108,33.67,31.78,33.59,34.16,33.97,36,34.52,33.41,32.73
50,757020,"GUNTUR","BAPATLA","MaruproluvaripalemRural",80.469103,15.876046,38.57,34.95,38.53,39.26,39.44,38.05,38.89,36.88,37.2
51,1305009,"KURNOOL","CBELAGAL","C.Belagal",77.662399,15.831281,33.69,31.8,33.58,34.28,33.99,36.34,34.61,33.57,32.5
52,1302026,"KURNOOL","KOSIGI","Vandagallu",77.202795,15.844364,32.83,31.76,33.6,34.99,34.01,35.41,34.18,33.29,32.77
53,1302025,"KURNOOL","KOSIGI","Nelakosigi",77.227482,15.845152,32.83,31.76,33.6,34.99,34.01,35.41,34.18,33.29,32.77
54,1308009,"KURNOOL","NANDIKOTKUR","NandiKotkur1",78.257581,15.855879,34.2,31.82,34.46,34.24,34.93,36.15,34.79,33.78,33.66
55,1307006,"KURNOOL","KURNOOL","Basavapuram",77.91545,15.849253,34.45,31.95,33.81,34.52,34.25,36.57,35.03,34.26,32.56
56,1307014,"KURNOOL","KURNOOL","E.Thandrapadu",78.050918,15.857393,34.34,32.15,34.53,34.41,34.92,36.21,35.21,34.38,33.67
57,822006,"PRAKASAM","KARAMCHEDU","Swarna",80.284883,15.858035,37.33,35.08,37.62,38.34,38.78,37.91,39,36.7,37.14
58,826002,"PRAKASAM","JANAKAVARAMPANGULU","KondaManjulur",80.08506,15.866574,37.12,34.79,36.74,38.24,38.57,37.82,38.23,36.5,36.52
59,1301018,"KURNOOL","KOWTHALAM","Katriki",77.08266,15.84308,32.71,32.38,34.01,35.32,34.19,35.82,34.52,33.53,33.01
60,822004,"PRAKASAM","KARAMCHEDU","Daggubadu",80.214696,15.869375,37.2,35.02,37.29,38.16,38.75,38.04,38.67,36.67,37
61,806009,"PRAKASAM","PEDAARAVEEDU","Badveedu",79.202687,15.867748,35.94,33.7,34.73,37.01,36.43,37.15,36.78,35.95,33.66
62,816007,"PRAKASAM","ADDANKI","ChakrayaPalem",79.953379,15.870226,37.22,34.61,36.48,38.33,38.48,37.93,38.25,36.31,36.16
63,805006,"PRAKASAM","DONAKONDA","RudraSamudram",79.407898,15.854422,37.39,32.78,35.77,37.16,36.99,37.46,37.5,35.74,33.99
64,1307009,"KURNOOL","KURNOOL","Munagalapadu",77.99343,15.853307,34.57,32.1,34.17,34.53,34.82,36.54,35.23,34.05,33.29
65,816006,"PRAKASAM","ADDANKI","Kalavakuru",79.992281,15.869266,37.22,34.61,36.48,38.33,38.48,37.93,38.25,36.31,36.16
66,807010,"PRAKASAM","DORNALA","RollaPenta",78.851539,15.873549,29.6,28.8,29.75,31.62,31.51,32.22,31.53,29.56,27.86
67,1311008,"KURNOOL","ATMAKURKURNOOL","Siddepalle",78.621951,15.854083,33.5,31.97,33.29,34.48,34.49,35.45,34.61,32.78,32.74
68,807019,"PRAKASAM","DORNALA","KataKaniPalle",79.148577,15.862077,33.52,32.24,32.92,35,34.8,35.57,34.89,33.79,31.65
69,890902,"PRAKASAM","PEDAARAVEEDU","Forest1",79.29462,15.83525,37.02,33.9,35.69,37.28,36.89,37.39,37.36,36.31,34.19
70,805005,"PRAKASAM","DONAKONDA","Ramapuram1",79.371499,15.866269,37.39,32.78,35.77,37.16,36.99,37.46,37.5,35.74,33.99
71,1303016,"KURNOOL","MANTRALAYAM","HagaruruThimmapuram",77.383155,15.837778,33.36,31.42,33.24,34.13,33.83,35.23,34.25,33.33,32.61
72,1305006,"KURNOOL","CBELAGAL","Polakal",77.745425,15.831633,33.69,31.8,33.58,34.28,33.99,36.34,34.61,33.57,32.5
73,1301017,"KURNOOL","KOWTHALAM","Podalakunta",77.114373,15.844243,32.71,32.38,34.01,35.32,34.19,35.82,34.52,33.53,33.01
74,754888,"GUNTUR","NIZAMPATNAM","Dindi",80.744578,15.848695,39.79,34.76,39.34,39.65,40.32,38.99,41.08,40.04,36.98
75,1311010,"KURNOOL","ATMAKURKURNOOL","Karivena",78.551542,15.854459,33.5,31.97,33.29,34.48,34.49,35.45,34.61,32.78,32.74
76,807014,"PRAKASAM","DORNALA","NallaGuntlaGudem",78.892899,15.87313,29.6,28.8,29.75,31.62,31.51,32.22,31.53,29.56,27.86
77,1304017,"KURNOOL","NANDAVARAM","Halaharvi1",77.432051,15.82519,33.36,31.42,33.24,34.13,33.83,35.23,34.25,33.33,32.61
78,1311006,"KURNOOL","ATMAKURKURNOOL","Siddapuram",78.66431,15.855859,32.21,30.31,31.78,33.1,33,33.67,33.48,30.99,30.76
79,1301019,"KURNOOL","KOWTHALAM","Myaliganur",77.04405,15.838673,32.55,33.06,34.26,34.76,34.36,36.18,34.82,33.63,32.77
80,805007,"PRAKASAM","DONAKONDA","BadaPuram",79.46873,15.851481,37.43,32.56,35.93,37,37.03,37.38,37.47,35.39,33.87
81,1302020,"KURNOOL","KOSIGI","Pallipadu",77.311235,15.844938,33.07,31.4,33.24,34.39,33.92,35.24,34.07,33.16,32.55
82,806006,"PRAKASAM","PEDAARAVEEDU","ThangiralaPalle",79.306692,15.843406,37.02,33.9,35.69,37.28,36.89,37.39,37.36,36.31,34.19
83,1307015,"KURNOOL","KURNOOL","Gondiparla",78.071992,15.836684,34.27,31.57,34.17,34.48,34.39,36.45,35.03,34.97,33.02
84,1301013,"KURNOOL","KOWTHALAM","Mallanahatti",77.180339,15.831734,32.83,31.76,33.6,34.99,34.01,35.41,34.18,33.29,32.77
85,1302022,"KURNOOL","KOSIGI","Chintakunta",77.280503,15.840529,33.07,31.4,33.24,34.39,33.92,35.24,34.07,33.16,32.55
86,1307010,"KURNOOL","KURNOOL","Mamidalapadu",78.006022,15.842354,34.61,31.84,34.04,34.56,34.31,36.63,35.13,34.63,32.82
87,804014,"PRAKASAM","KURICHEDU","GangadonaKonda",79.526818,15.857683,37.43,32.56,35.93,37,37.03,37.38,37.47,35.39,33.87
88,804016,"PRAKASAM","KURICHEDU","Alavalapadu",79.574367,15.853753,37.58,33.14,36.35,37.2,37.39,37.18,37.75,35.41,34.25
89,1301014,"KURNOOL","KOWTHALAM","Chirtapalle",77.164225,15.827028,32.83,31.76,33.6,34.99,34.01,35.41,34.18,33.29,32.77
90,1306004,"KURNOOL","GUDURKURNOOL","Mallapuram",77.808506,15.834945,33.99,31.88,33.63,34.41,34.12,36.38,34.77,33.86,32.41
91,806010,"PRAKASAM","PEDAARAVEEDU","Pragallapadu",79.241946,15.853006,35.94,33.7,34.73,37.01,36.43,37.15,36.78,35.95,33.66
92,813009,"PRAKASAM","DARSI","Devavaram",79.697216,15.855178,37.58,33.85,36.63,37.38,37.76,37.25,37.97,35.83,34.62
93,814007,"PRAKASAM","MUNDLAMURU","Vemulabanda",79.792682,15.864356,37.61,35.1,36.82,38.29,38.19,38.14,38.31,36.32,35.25
94,1307002,"KURNOOL","KURNOOL","Remata",77.850308,15.831649,34.45,31.95,33.81,34.52,34.25,36.57,35.03,34.26,32.56
95,825004,"PRAKASAM","INKOLLU","Pavulur",80.168854,15.855691,37.2,35.02,37.29,38.16,38.75,38.04,38.67,36.67,37
96,823005,"PRAKASAM","CHIRALA","GavinivariPalem",80.434473,15.846975,39.05,35.31,38.38,39.08,39.88,39.31,41.7,38.28,36.89
97,1308008,"KURNOOL","NANDIKOTKUR","Vaddamanu",78.198218,15.844669,34.2,31.81,34.19,34.53,34.85,36.68,35.12,34.99,33.36
98,1303017,"KURNOOL","MANTRALAYAM","SowlaHalli",77.349427,15.837846,33.07,31.4,33.24,34.39,33.92,35.24,34.07,33.16,32.55
99,814008,"PRAKASAM","MUNDLAMURU","Umamaheswarapuram",79.81612,15.856924,37.61,35.1,36.82,38.29,38.19,38.14,38.31,36.32,35.25
100,823002,"PRAKASAM","CHIRALA","IpuruPalemRural",80.394723,15.838719,39.05,35.31,38.38,39.08,39.88,39.31,41.7,38.28,36.89
101,1305010,"KURNOOL","CBELAGAL","Kambadahal",77.625718,15.829126,33.67,31.78,33.59,34.16,33.97,36,34.52,33.41,32.73
102,804017,"PRAKASAM","KURICHEDU","Bodanampadu",79.613146,15.844473,37.91,34.31,36.64,37.25,37.22,37.5,37.92,35.97,34.35
103,826003,"PRAKASAM","JANAKAVARAMPANGULU","Bytamanjulur",80.053078,15.860049,37.12,34.79,36.74,38.24,38.57,37.82,38.23,36.5,36.52
104,1306003,"KURNOOL","GUDURKURNOOL","Munagala",77.788504,15.828891,33.99,31.88,33.63,34.41,34.12,36.38,34.77,33.86,32.41
105,890903,"PRAKASAM","PEDAARAVEEDU","Forest2",79.254261,15.840844,37.02,33.9,35.69,37.28,36.89,37.39,37.36,36.31,34.19
106,806011,"PRAKASAM","PEDAARAVEEDU","Gobburu",79.268763,15.83532,37.02,33.9,35.69,37.28,36.89,37.39,37.36,36.31,34.19
107,1307017,"KURNOOL","KURNOOL","Pudur",78.143665,15.829749,34.27,31.57,34.17,34.48,34.39,36.45,35.03,34.97,33.02
108,1315002,"KURNOOL","JUPADUBUNGALOW","Tartur",78.31535,15.838149,34.01,31.89,33.74,34.34,34.9,36.74,34.83,34.29,33.45
109,1301016,"KURNOOL","KOWTHALAM","Madire",77.114729,15.834535,32.71,32.38,34.01,35.32,34.19,35.82,34.52,33.53,33.01
110,1302021,"KURNOOL","KOSIGI","Kalavalagundu",77.305947,15.833925,33.07,31.4,33.24,34.39,33.92,35.24,34.07,33.16,32.55
111,1314007,"KURNOOL","PAMULAPADU","Pamulapadu1",78.498923,15.830922,34.56,32.98,34.17,34.87,35.57,36.83,35.75,34.26,33.93
112,1303018,"KURNOOL","MANTRALAYAM","Malapalle",77.339749,15.823725,33.07,31.4,33.24,34.39,33.92,35.24,34.07,33.16,32.55
113,804015,"PRAKASAM","KURICHEDU","WestGangavaram",79.552664,15.819947,37.91,34.31,36.64,37.25,37.22,37.5,37.92,35.97,34.35
114,1390901,"KURNOOL","KURNOOL","Roja",78.033758,15.84484,34.61,31.84,34.04,34.56,34.31,36.63,35.13,34.63,32.82
115,1307005,"KURNOOL","KURNOOL","Ulchala",77.915586,15.819836,34.45,31.95,33.81,34.52,34.25,36.57,35.03,34.26,32.56
116,822005,"PRAKASAM","KARAMCHEDU","Kesavarappadu",80.246146,15.858897,37.2,35.02,37.29,38.16,38.75,38.04,38.67,36.67,37
117,1301015,"KURNOOL","KOWTHALAM","Sulakeri",77.123858,15.823858,32.71,32.38,34.01,35.32,34.19,35.82,34.52,33.53,33.01
118,805016,"PRAKASAM","DONAKONDA","KotcherlaKota",79.349078,15.825575,37.02,33.9,35.69,37.28,36.89,37.39,37.36,36.31,34.19
119,814012,"PRAKASAM","MUNDLAMURU","KhambhamPaduEast",79.92878,15.851071,37.52,34.8,36.68,38.54,38.35,38.37,38.35,36.41,35.82
120,1315008,"KURNOOL","JUPADUBUNGALOW","Tarigopula",78.4254,15.83338,34.17,32.22,33.69,34.34,35.25,36.85,34.75,34.08,33.57
121,813008,"PRAKASAM","DARSI","PothaVaram",79.668832,15.849953,37.8,34.89,36.87,37.87,37.54,37.64,38.24,36.23,34.6
122,1321005,"KURNOOL","YEMMIGANUR","Tsallakudlur",77.54292,15.824405,33.62,31.62,33.47,34.08,33.86,35.47,34.38,33.42,32.75
123,814009,"PRAKASAM","MUNDLAMURU","Thammaluru",79.835954,15.840652,37.69,35.34,36.89,39.1,37.82,38.3,38.36,36.62,35.08
124,1322003,"KURNOOL","PEDDAKADUBUR","Basaladoddi",77.289518,15.817978,33.07,31.4,33.24,34.39,33.92,35.24,34.07,33.16,32.55
125,1301020,"KURNOOL","KOWTHALAM","Lingaladinne",77.082671,15.824303,32.71,32.38,34.01,35.32,34.19,35.82,34.52,33.53,33.01
126,1390902,"KURNOOL","KURNOOL","KurnoolRural",78.033357,15.832907,34.61,31.84,34.04,34.56,34.31,36.63,35.13,34.63,32.82
127,1314005,"KURNOOL","PAMULAPADU","Kambalapalle",78.501724,15.839774,34.56,32.98,34.17,34.87,35.57,36.83,35.75,34.26,33.93
128,1321006,"KURNOOL","YEMMIGANUR","Divamdinne",77.581681,15.826179,33.67,31.78,33.59,34.16,33.97,36,34.52,33.41,32.73
129,805009,"PRAKASAM","DONAKONDA","Yerrabalem1",79.51199,15.839241,37.72,33.78,36.03,37.11,36.82,37.49,37.41,35.86,34.16
130,890904,"PRAKASAM","CHIRALA","Perala",80.357931,15.843271,39.05,35.31,38.38,39.08,39.88,39.31,41.7,38.28,36.89
131,816010,"PRAKASAM","ADDANKI","Bommanampadu",80.015406,15.841339,37.82,35.5,36.79,38.72,38.82,38.43,38.19,36.79,36.37
132,826004,"PRAKASAM","JANAKAVARAMPANGULU","Muppavaram",80.04282,15.841643,37.82,35.5,36.79,38.72,38.82,38.43,38.19,36.79,36.37
133,826007,"PRAKASAM","JANAKAVARAMPANGULU","Budavada",80.134745,15.840845,37.81,35.41,36.89,38.24,39.39,38.32,38.38,36.92,36.93
134,814014,"PRAKASAM","MUNDLAMURU","Peddaravipadu",79.857509,15.828913,37.78,35.54,36.87,39.29,38.34,38.72,38.31,36.76,35.76
135,890905,"PRAKASAM","PEDAARAVEEDU","Forest3",79.210704,15.848387,35.58,33.75,34.85,36.64,36.39,36.85,36.5,35.96,33.34
136,816011,"PRAKASAM","ADDANKI","AddankiPT",79.996691,15.801834,37.82,35.5,36.79,38.72,38.82,38.43,38.19,36.79,36.37
137,1322007,"KURNOOL","PEDDAKADUBUR","Kambaladinne",77.363985,15.794919,33.36,31.42,33.24,34.13,33.83,35.23,34.25,33.33,32.61
138,1302028,"KURNOOL","KOSIGI","Gowdegallu",77.217194,15.819593,32.83,31.76,33.6,34.99,34.01,35.41,34.18,33.29,32.77
139,1311009,"KURNOOL","ATMAKURKURNOOL","Nallakalva",78.586003,15.83096,34.05,32.66,33.75,34.67,34.86,35.88,35.78,33.43,33.3
140,1390903,"KURNOOL","KURNOOL","KurnoolMCorp.",78.050191,15.828149,34.27,31.57,34.17,34.48,34.39,36.45,35.03,34.97,33.02
141,822007,"PRAKASAM","KARAMCHEDU","KodavalivariPalem",80.265477,15.826242,37.39,35.36,37.67,37.9,39.58,38,39.33,37.06,37.28
142,1301024,"KURNOOL","KOWTHALAM","Urukunda",77.166085,15.806813,32.83,31.76,33.6,34.99,34.01,35.41,34.18,33.29,32.77
143,1318003,"KURNOOL","KALLUR","Peddapadu",77.968116,15.817779,34.61,31.84,34.04,34.56,34.31,36.63,35.13,34.63,32.82
144,1301021,"KURNOOL","KOWTHALAM","Agasaladinne",77.08686,15.812913,32.71,32.38,34.01,35.32,34.19,35.82,34.52,33.53,33.01
145,825005,"PRAKASAM","INKOLLU","Inkollu1",80.196214,15.825137,37.68,35.42,37.35,38.16,39.64,38.27,38.69,37,37.33
146,1302027,"KURNOOL","KOSIGI","Zumaladinne",77.197697,15.814139,32.83,31.76,33.6,34.99,34.01,35.41,34.18,33.29,32.77
147,805008,"PRAKASAM","DONAKONDA","VeeraVenkataPuram",79.490466,15.845387,37.72,33.78,36.03,37.11,36.82,37.49,37.41,35.86,34.16
148,805017,"PRAKASAM","DONAKONDA","Siddayapalem",79.327674,15.829806,37.02,33.9,35.69,37.28,36.89,37.39,37.36,36.31,34.19
149,1303019,"KURNOOL","MANTRALAYAM","Paramandoddi",77.315947,15.817848,33.07,31.4,33.24,34.39,33.92,35.24,34.07,33.16,32.55
150,814016,"PRAKASAM","MUNDLAMURU","Chintalapudi1",79.787291,15.839199,37.69,35.34,36.89,39.1,37.82,38.3,38.36,36.62,35.08
151,826006,"PRAKASAM","JANAKAVARAMPANGULU","Kotapadu1",80.100088,15.84409,37.81,35.41,36.89,38.24,39.39,38.32,38.38,36.92,36.93
152,1307016,"KURNOOL","KURNOOL","Devamada",78.106326,15.829164,34.27,31.57,34.17,34.48,34.39,36.45,35.03,34.97,33.02
153,813007,"PRAKASAM","DARSI","ThanamChinthala",79.652996,15.829331,37.8,34.89,36.87,37.87,37.54,37.64,38.24,36.23,34.6
154,823004,"PRAKASAM","CHIRALA","ChiralaRural",80.326517,15.825549,37.39,35.36,37.67,37.9,39.58,38,39.33,37.06,37.28
155,1314006,"KURNOOL","PAMULAPADU","Bhanumukkala",78.540222,15.814239,34.56,32.98,34.17,34.87,35.57,36.83,35.75,34.26,33.93
156,1390904,"KURNOOL","KALLUR","KALLUR1",78.016752,15.810387,34.61,31.84,34.04,34.56,34.31,36.63,35.13,34.63,32.82
157,806013,"PRAKASAM","PEDAARAVEEDU","PedaAraveedu",79.211289,15.822061,35.58,33.75,34.85,36.64,36.39,36.85,36.5,35.96,33.34
158,814013,"PRAKASAM","MUNDLAMURU","NuzellaPalle",79.899771,15.834039,37.78,35.54,36.87,39.29,38.34,38.72,38.31,36.76,35.76
159,1315010,"KURNOOL","JUPADUBUNGALOW","Parumanchala1",78.388642,15.795062,34.17,32.22,33.69,34.34,35.25,36.85,34.75,34.08,33.57
160,816008,"PRAKASAM","ADDANKI","Gopalapuram1",79.956213,15.844588,37.82,35.5,36.79,38.72,38.82,38.43,38.19,36.79,36.37
161,1308010,"KURNOOL","NANDIKOTKUR","Bollavaram1",78.242523,15.829542,34.2,31.81,34.19,34.53,34.85,36.68,35.12,34.99,33.36
162,1315009,"KURNOOL","JUPADUBUNGALOW","Lingapuram",78.389204,15.824712,34.17,32.22,33.69,34.34,35.25,36.85,34.75,34.08,33.57
163,1321004,"KURNOOL","YEMMIGANUR","Soganur",77.513432,15.811429,33.62,31.62,33.47,34.08,33.86,35.47,34.38,33.42,32.75
164,1322001,"KURNOOL","PEDDAKADUBUR","Peekalabetta",77.241313,15.81206,32.83,31.76,33.6,34.99,34.01,35.41,34.18,33.29,32.77
165,806015,"PRAKASAM","PEDAARAVEEDU","Kalanuthala",79.123596,15.808957,33.63,33.04,33.33,35.37,35.26,35.71,35.25,34.57,32.08
166,1316005,"KURNOOL","MIDTHUR","Veepanagandla",78.292936,15.816213,34.01,31.89,33.74,34.34,34.9,36.74,34.83,34.29,33.45
167,1321007,"KURNOOL","YEMMIGANUR","Enigabala",77.603909,15.799426,33.67,31.78,33.59,34.16,33.97,36,34.52,33.41,32.73
168,1322006,"KURNOOL","PEDDAKADUBUR","Chinnatumbalam",77.316543,15.789939,33.07,31.4,33.24,34.39,33.92,35.24,34.07,33.16,32.55
169,826005,"PRAKASAM","JANAKAVARAMPANGULU","Kondamur",80.065015,15.829324,37.81,35.41,36.89,38.24,39.39,38.32,38.38,36.92,36.93
170,807012,"PRAKASAM","DORNALA","ChinaManthanala",78.856552,15.837251,29.96,30.18,30.48,32.33,32.18,33.23,32.47,30.89,29.11
171,1304019,"KURNOOL","NANDAVARAM","Mugathi",77.4744,15.800731,33.62,31.62,33.47,34.08,33.86,35.47,34.38,33.42,32.75
172,1322008,"KURNOOL","PEDDAKADUBUR","Jalvadi",77.38744,15.80225,33.36,31.42,33.24,34.13,33.83,35.23,34.25,33.33,32.61
173,1301023,"KURNOOL","KOWTHALAM","Bantakunta",77.129633,15.80481,32.71,32.38,34.01,35.32,34.19,35.82,34.52,33.53,33.01
174,1322004,"KURNOOL","PEDDAKADUBUR","Hulikanvi",77.270902,15.799537,33.07,31.4,33.24,34.39,33.92,35.24,34.07,33.16,32.55
175,1321008,"KURNOOL","YEMMIGANUR","Garladinne1",77.574281,15.812121,33.67,31.78,33.59,34.16,33.97,36,34.52,33.41,32.73
176,805014,"PRAKASAM","DONAKONDA","Bhumanapalle",79.417003,15.826267,37.39,33.56,35.75,37.16,36.81,37.39,37.34,35.98,34.14
177,1308012,"KURNOOL","NANDIKOTKUR","Brahmanakotkur1",78.183447,15.811172,34.2,31.81,34.19,34.53,34.85,36.68,35.12,34.99,33.36
178,805010,"PRAKASAM","DONAKONDA","Vabbapuram",79.503078,15.829578,37.72,33.78,36.03,37.11,36.82,37.49,37.41,35.86,34.16
179,814017,"PRAKASAM","MUNDLAMURU","KellamPalle",79.722609,15.82183,37.8,34.89,36.87,37.87,37.54,37.64,38.24,36.23,34.6
180,806016,"PRAKASAM","PEDAARAVEEDU","Devarajugattu",79.245874,15.800912,35.58,33.75,34.85,36.64,36.39,36.85,36.5,35.96,33.34
