"Sno","SP_CODE","DISTRICT","MANDAL","VILLAGE","LON","LAT","26-07-19","27-07-19","28-07-19","29-07-19","30-07-19","31-07-19","01-08-19","02-08-19","03-08-19"
10907,630011,"KRISHNA","MOVVA","Kuchipudi2",80.909688,16.25577,16.2969011306763,16.7883590698242,15.8264150619507,19.9692873001099,14.1178127288818,17.5790004730225,20.2195970535278,17.5134120941162,23.0802309036255
10908,638009,"KRISHNA","GUDURKRISHNA","Gurjepalle",81.078653,16.257823,17.7721830368042,17.6932153701782,16.0807125091553,22.3517395019531,16.5687835693359,20.3589689254761,23.4236068725586,19.5468046188354,27.2218723297119
10909,630010,"KRISHNA","MOVVA","Pedapudi2",80.919585,16.249976,17.8590076446533,17.4522079467773,15.078031539917,19.8301952362061,14.4450147628784,16.7732357025147,18.7540431976318,18.7426568984985,24.3872589111328
10910,637007,"KRISHNA","MACHILIPATNAM","Buddalapalem",81.175268,16.25058,19.7171115875244,18.4745355606079,16.7121585845947,22.5324903488159,17.3761224746704,21.8014017105103,24.819522857666,20.1876457214355,28.1412048339844
10911,690904,"KRISHNA","PEDANA","PEDANAM",81.142998,16.255834,17.7721830368042,17.6932153701782,16.0807125091553,22.3517395019531,16.5687835693359,20.3589689254761,23.4236068725586,19.5468046188354,27.2218723297119
10912,629023,"KRISHNA","PAMIDIMUKKALA","Inapuru",80.834423,16.251545,16.0732280731201,16.1337026596069,18.9552389144897,19.2551553726196,14.1695076942444,17.6095390319824,19.8408897399902,17.2754550933838,22.3970581054688
10913,730001,"GUNTUR","KOLLUR","Ananthavaram8",80.765709,16.235872,17.5326879501343,16.6405414581299,17.8959405899048,19.494713973999,14.264707660675,16.4623226165772,18.5423555374146,18.0873035430908,24.2888917922974
10914,638011,"KRISHNA","GUDURKRISHNA","Pinagudurulanka",81.049189,16.247397,18.537868309021,17.7678228378296,15.062561416626,20.8299407958984,15.772039604187,18.0657548904419,19.9519580841064,19.9015222549438,26.1642442703247
10915,629024,"KRISHNA","PAMIDIMUKKALA","LankapalleLanka",80.826058,16.23426,17.5326879501343,16.6405414581299,17.8959405899048,19.494713973999,14.264707660675,16.4623226165772,18.5423555374146,18.0873035430908,24.2888917922974
10916,630009,"KRISHNA","MOVVA","Yaddanapudi",80.935558,16.247087,17.8590076446533,17.4522079467773,15.078031539917,19.8301952362061,14.4450147628784,16.7732357025147,18.7540431976318,18.7426568984985,24.3872589111328
10917,638007,"KRISHNA","GUDURKRISHNA","Akulamannadu",81.11609,16.239599,19.3323978424072,18.2574422836304,16.2494522094727,22.1832332611084,17.5159372329712,20.3042415618897,21.7387985229492,21.7556797027588,27.9719827651978
10918,637008,"KRISHNA","MACHILIPATNAM","Borrapothupalem",81.156605,16.241013,20.4254671096802,20.8617702484131,18.7522905349731,22.8177280426025,18.9255912780762,21.8394487380981,23.0858201980591,23.4465734481812,28.6348703384399
10919,630007,"KRISHNA","MOVVA","Palankipadu",80.989755,16.243613,18.537868309021,17.7678228378296,15.062561416626,20.8299407958984,15.772039604187,18.0657548904419,19.9519580841064,19.9015222549438,26.1642442703247
10920,630014,"KRISHNA","MOVVA","Movva1",80.91905,16.224807,17.8590076446533,17.4522079467773,15.078031539917,19.8301952362061,14.4450147628784,16.7732357025147,18.7540431976318,18.7426568984985,24.3872589111328
10921,638012,"KRISHNA","GUDURKRISHNA","Guduru",81.071704,16.229229,19.3323978424072,18.2574422836304,16.2494522094727,22.1832332611084,17.5159372329712,20.3042415618897,21.7387985229492,21.7556797027588,27.9719827651978
