"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"53",2019-12-17 17:30:00,27.9859256744385,29.58,61.36,0,1012.62,20.6115068435669,153.06
"54",2019-12-17 23:30:00,22.7766971588135,23.25,82.07,0,1015.4862,12.8976642608643,106.29
"55",2019-12-18 05:30:00,21.5264835357666,22.26,96.74,0,1014.655,11.0682260513306,54.33
"56",2019-12-18 11:30:00,29.797327041626,31.62,55.4,0,1015.7244,12.2609503269196,70.44
"57",2019-12-18 17:30:00,28.8966617584229,29.78,52.09,0,1011.9319,11.0468876838684,92.35
"58",2019-12-18 23:30:00,22.8728275299072,23.66,93.57,0,1014.6506,11.0157465934753,108.54
"59",2019-12-19 05:30:00,20.8430423736572,21.51,96.67,0,1013.4356,10.9475948810577,19.69
"60",2019-12-19 11:30:00,29.6939640045166,31.71,56.95,0,1013.9644,9.20398478507996,45.18
"61",2019-12-19 17:30:00,30.1458988189697,30.9,47.71,0,1010.7369,9.23812093734741,76.79
"62",2019-12-19 23:30:00,23.1848392486572,24.03,94.67,0,1012.8781,10.9878430366516,218.42
"63",2019-12-20 05:30:00,21.7977542877197,22.6,98.06,0,1011.8375,7.77826731204987,41.27
"64",2019-12-20 11:30:00,30.1123294830322,32.22,55.78,0.02,1013.8206,6.71638108491898,129.5
"65",2019-12-20 17:30:00,29.752893447876,30.76,50.43,0,1010.4456,12.2209291934967,145.6
