"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"1",2019-12-10 17:30:00,28.9841861724854,29.99,52.84,0,1010.6262,15.4678839683533,115.44
"2",2019-12-10 20:30:00,25.5310916900635,26.05,73.11,0,1013.2944,12.282376241684,159.73
"3",2019-12-10 23:30:00,24.6976566314697,25.36,81.59,0,1013.4488,8.25113410949707,80.71
"4",2019-12-11 02:30:00,22.2577152252197,23.01,94.65,0,1011.8075,11.565940618515,115.54
"5",2019-12-11 05:30:00,21.1824893951416,21.89,97.1,0,1012.7569,11.7079359054565,27.5
"6",2019-12-11 08:30:00,26.003381729126,27.43,73.55,0,1015.4412,10.8599175453186,75.83
"7",2019-12-11 11:30:00,30.2181034088135,31.44,50.38,0,1014.3262,10.7998369216919,100.41
"8",2019-12-11 14:30:00,31.402551651001,31.56,40.73,0,1010.5544,10.4832392692566,108.8
"9",2019-12-11 17:30:00,28.7557010650635,29.27,49.3,0,1010.5488,12.301905298233,131.55
"10",2019-12-11 20:30:00,25.1851444244385,25.64,72.24,0,1012.9544,13.3768690109253,131.63
"11",2019-12-11 23:30:00,22.5244388580322,23.23,92.02,0,1013.0769,11.6819519519806,100.5
"12",2019-12-12 02:30:00,21.6931705474854,22.39,94.69,0,1011.5744,11.3387982845306,89.61
"13",2019-12-12 05:30:00,21.0696659088135,21.76,96.64,0,1012.4981,11.8564135551453,46.21
"14",2019-12-12 08:30:00,25.668909072876,26.94,75.26,0,1015.3675,12.4136598587036,83.75
"15",2019-12-12 11:30:00,30.1726932525635,31.53,51.33,0.09,1014.24,16.7392561912537,107.62
"16",2019-12-12 14:30:00,30.4390201568604,31.34,47.76,0.01,1010.7219,17.5632565498352,127.44
"17",2019-12-12 17:30:00,28.3849124908447,29.33,54.1,0,1011.4288,16.516413974762,126.94
"18",2019-12-12 20:30:00,25.5848636627197,26.02,69.79,0,1014.1006,12.6381809234619,140.26
"19",2019-12-12 23:30:00,23.725061416626,24.26,80.4,0,1013.9688,10.7631657600403,119.76
"20",2019-12-13 02:30:00,22.1886539459229,22.86,91.63,0,1012.445,10.3273235321045,76.52
"21",2019-12-13 05:30:00,22.193078994751,22.79,88.71,0,1012.9744,12.6023054122925,70.31
"22",2019-12-13 08:30:00,25.6263370513916,26.88,75.09,0,1015.7994,17.3122498512268,89.66
