"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"1",2019-12-10 17:30:00,25.4216861724854,25.5,56.75,0,1011.9062,12.9391788482666,94.45
"2",2019-12-10 20:30:00,22.4373416900635,22.57,70.15,0,1014.1544,13.6711627006531,95.37
"3",2019-12-10 23:30:00,20.6820316314697,20.88,79.4,0,1013.8488,11.2857467651367,96.21
"4",2019-12-11 02:30:00,18.2889652252197,18.53,90.25,0,1012.7275,12.2995668411255,198.59
"5",2019-12-11 05:30:00,19.3074893951416,19.55,86.35,0,1013.7969,9.56771206855774,226.47
"6",2019-12-11 08:30:00,22.003381729126,22.21,74.77,0,1016.4612,6.864078104496,194.21
"7",2019-12-11 11:30:00,27.8118534088135,28.04,47.5,0,1015.0662,8.16734147071838,76.9
"8",2019-12-11 14:30:00,28.465051651001,28.21,41.59,0,1011.2044,9.32181959152222,85.98
"9",2019-12-11 17:30:00,25.7869510650635,25.68,48.31,0,1011.1388,12.8400804519653,80.16
"10",2019-12-11 20:30:00,22.4038944244385,22.44,66.48,0,1013.5144,12.4299453735352,121.98
"11",2019-12-11 23:30:00,20.0869388580322,20.17,77.11,0,1013.6569,11.8899227142334,134.84
"12",2019-12-12 02:30:00,18.2556705474854,18.52,91.21,0,1012.2544,14.0773924827576,159.28
"13",2019-12-12 05:30:00,17.4134159088135,17.68,94.83,0,1013.3581,12.2654066562653,125.9
"14",2019-12-12 08:30:00,22.137659072876,22.21,69.01,0,1015.8875,14.156907749176,130.18
"15",2019-12-12 11:30:00,27.8914432525635,27.71,42.05,0,1014.42,17.4590065956116,128.35
"16",2019-12-12 14:30:00,28.5640201568604,28.2,40.27,0,1011.0419,16.559688949585,111.42
"17",2019-12-12 17:30:00,26.0880374908447,25.99,47.49,0,1011.6688,17.556166934967,99.79
"18",2019-12-12 20:30:00,22.5692386627197,22.49,61.89,0,1014.0406,16.0592162132263,114.62
"19",2019-12-12 23:30:00,20.881311416626,21.16,81.79,0,1014.4488,16.8802124977112,149.77
"20",2019-12-13 02:30:00,19.3449039459229,19.7,90.64,0,1013.085,14.6503672599792,139.78
"21",2019-12-13 05:30:00,18.599328994751,18.99,94.9,0,1013.6544,13.6534129142761,133.43
"22",2019-12-13 08:30:00,21.9700870513916,22.3,79.53,0,1016.4394,19.9550428390503,141.59
"23",2019-12-13 11:30:00,27.2671451568604,27.68,50.11,0,1015.5875,17.4380475997925,145
"24",2019-12-13 14:30:00,29.0355472564697,28.83,42,0,1012.4144,14.8144472122192,134.9
"25",2019-12-13 17:30:00,26.642786026001,27.1,50.04,0,1013.335,17.4647975921631,98.5
"26",2019-12-13 20:30:00,22.6241092681885,22.69,66.86,0,1016.1875,14.7768748283386,111.8
"27",2019-12-13 23:30:00,21.1103458404541,21.2,73.69,0,1016.6525,15.6704263687134,130.91
"28",2019-12-14 02:30:00,19.4627933502197,19.97,96.09,0,1016.0725,14.2027258872986,119.25
"29",2019-12-14 05:30:00,19.5901126861572,20.17,98.24,0,1016.4806,17.51017370224,125.28
"30",2019-12-14 08:30:00,21.5636234283447,21.98,84.39,0,1018.5644,17.9539750099182,130.17
"31",2019-12-14 11:30:00,27.3164920806885,28.19,56.31,0,1016.88,16.6401569366455,113.51
"32",2019-12-14 14:30:00,29.1817569732666,29.24,44.39,0,1013.3575,17.0173338890076,96.39
"33",2019-12-14 17:30:00,26.5946292877197,27.16,52.25,0,1014.0944,15.8364203453064,104.47
"34",2019-12-14 20:30:00,24.4841861724854,24.61,62.17,0,1016.3912,14.9299847602844,111.01
"35",2019-12-14 23:30:00,21.814416885376,21.94,72.13,0,1016.5388,11.7909856796265,144.83
"36",2019-12-15 02:30:00,19.4685916900635,19.79,88.85,0,1014.8425,11.5988433837891,156.01
"37",2019-12-15 05:30:00,17.7010746002197,18.06,96.95,0,1015.2906,12.9375901222229,162.54
"38",2019-12-15 08:30:00,22.142786026001,22.46,78.5,0,1017.9875,11.7853865146637,147.42
"39",2019-12-15 11:30:00,27.6899662017822,28.09,49.75,0,1016.2688,18.949338054657,128.95
"40",2019-12-15 14:30:00,28.8094120025635,28.82,44.39,0,1012.7925,18.0970418930054,125.36
"41",2019-12-15 17:30:00,26.0753421783447,26.04,49.9,0,1013.2594,16.2057935714722,96.2
"42",2019-12-15 20:30:00,22.3333377838135,22.37,66.81,0,1015.3856,14.0317846298218,102.98
"43",2019-12-15 23:30:00,19.8543949127197,20,80.46,0,1015.4731,12.0741454124451,130.21
"44",2019-12-16 02:30:00,18.3229312896729,18.56,90.01,0,1015.0244,12.3749626636505,148.03
"45",2019-12-16 05:30:00,17.3462772369385,17.62,95.22,0,1015.1506,12.5467759609222,139.62
"46",2019-12-16 08:30:00,21.4581546783447,21.79,81.8,0,1017.5162,13.7062966346741,124.64
"47",2019-12-16 11:30:00,27.8225955963135,27.84,44.75,0,1015.5225,18.288787651062,116.35
"48",2019-12-16 14:30:00,29.0382022857666,28.38,36.91,0,1012.2144,17.7013933181763,116.26
"49",2019-12-16 17:30:00,25.5354557037354,25.4,48.04,0,1013.0244,13.4888239860535,111.56
"50",2019-12-16 23:30:00,18.7559452056885,18.92,85.43,0,1015.6094,14.3436813354492,114.55
"51",2019-12-17 05:30:00,16.7231693267822,16.88,93.12,0,1014.8788,12.8284194946289,91.08
"52",2019-12-17 11:30:00,27.6622867584229,27.98,48.74,0,1016.055,15.0733855247498,100.97
"53",2019-12-17 17:30:00,25.7671756744385,25.78,52.79,0,1013.78,13.5311599731445,90.82
