"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"1",2019-12-10 17:30:00,28.2966861724854,29.93,60.33,0,1010.7262,18.1992902755737,125.12
"2",2019-12-10 20:30:00,25.1248416900635,25.69,76.68,0,1013.2344,11.5879059791565,154.48
"3",2019-12-10 23:30:00,24.2289066314697,24.91,84.26,0,1013.4488,8.64531390666962,74.23
"4",2019-12-11 02:30:00,22.2577152252197,22.99,93.92,0,1011.8075,11.3273077011108,97.78
"5",2019-12-11 05:30:00,21.3699893951416,22.07,95.8,0,1012.7169,10.7913199424744,24.85
"6",2019-12-11 08:30:00,25.815881729126,27.15,74.09,0,1015.4412,11.0849827766418,63.71
"7",2019-12-11 11:30:00,30.1712284088135,31.43,50.72,0,1014.3062,10.4138794898987,104.19
"8",2019-12-11 14:30:00,31.308801651001,31.7,42.37,0,1010.5244,9.92254858016968,124.13
"9",2019-12-11 17:30:00,28.5369510650635,29.46,53.42,0,1010.5988,14.9753711700439,144.1
"10",2019-12-11 20:30:00,24.9038944244385,25.42,75.22,0,1012.9544,13.0893799781799,132.98
"11",2019-12-11 23:30:00,22.4306888580322,23.16,92.91,0,1013.0569,11.6905912399292,91.21
"12",2019-12-12 02:30:00,21.4431705474854,22.14,95.6,0,1011.5344,11.9559578418732,70.08
"13",2019-12-12 05:30:00,21.0384159088135,21.7,95.9,0,1012.4781,11.3379202365875,45.17
"14",2019-12-12 08:30:00,25.575159072876,26.81,75.53,0,1015.3675,12.6627645492554,79.48
"15",2019-12-12 11:30:00,30.1258182525635,31.52,51.68,0.09,1014.22,17.0405382156372,108.6
"16",2019-12-12 14:30:00,30.4233951568604,31.38,48.18,0,1010.7219,18.1152345657349,124.32
"17",2019-12-12 17:30:00,28.2286624908447,29.23,55.08,0,1011.4688,17.7311679840088,123.43
"18",2019-12-12 20:30:00,25.3817386627197,25.86,72.03,0,1014.0806,12.018156337738,137.64
"19",2019-12-12 23:30:00,23.334436416626,23.93,84.53,0,1013.9688,10.2234284877777,102.34
"20",2019-12-13 02:30:00,22.2355289459229,22.87,90.13,0,1012.445,10.5599680423737,69.97
"21",2019-12-13 05:30:00,22.130578994751,22.73,89.32,0,1012.9744,12.5270555019379,64.71
"22",2019-12-13 08:30:00,25.5325870513916,26.74,76.1,0,1015.8394,17.1227296829224,85.53
"23",2019-12-13 11:30:00,29.6265201568604,31.46,56.12,0.02,1014.8875,18.3315905570984,123.03
"24",2019-12-13 14:30:00,30.6761722564697,32.26,50.88,0,1012.1344,17.6843396186829,128.23
"25",2019-12-13 17:30:00,27.345911026001,29.2,67.46,0.02,1013.515,17.8829913139343,122.03
"26",2019-12-13 20:30:00,25.8584842681885,27.25,75,0,1016.2475,13.4036301612854,120.36
"27",2019-12-13 23:30:00,23.8447208404541,24.47,83.61,0,1016.1325,12.0168152332306,99.57
"28",2019-12-14 02:30:00,22.8377933502197,23.45,87,0,1014.9925,11.5064663887024,65.2
