"DISTRICT","MANDAL","16-12-19","17-12-19","18-12-19","19-12-19","20-12-19","21-12-19","22-12-19","23-12-19","24-12-19","25-12-19"
"ANANTAPUR","AGALI",15.6117095947266,19.5014310836792,19.2047624588013,16.7187589645386,12.1161200523376,12.8978702545166,14.6846729278564,11.868065071106,9.64869375228882,12.0379119873047
"ANANTAPUR","AMADAGUR",15.3394254684448,19.8492359161377,18.7077375411987,14.6140600204468,10.6891960144043,11.8675045967102,11.0813341140747,9.46489419937134,9.28624277114868,12.1356928825378
"ANANTAPUR","AMARAPURAM",15.570502281189,20.1266578674316,19.2306421279907,15.986008644104,11.4018928527832,15.6748895645142,14.712890625,10.9637864112854,10.5152815818787,13.3569288253784
"ANANTAPUR","ANANTAPURMANDAL",15.4801671981812,22.6247497558594,21.7698057174683,15.956759262085,11.6414051055908,19.0823129653931,14.0069478034973,13.2820466995239,11.739625453949,13.2000492095947
"ANANTAPUR","ATMAKUR",15.7965854644775,24.8627849578857,22.2887071609497,17.6519685745239,13.0909129142761,20.3294191360474,14.9740081787109,14.8818843841553,12.1733176231384,14.489916229248
"ANANTAPUR","BATHALAPALLE",17.7759767532349,19.9205904006958,20.1329235076904,15.7878221511841,12.7242467880249,15.4383470535278,12.4602899551392,11.6666376113892,9.7913537979126,11.4951865196228
"ANANTAPUR","BELUGUPPA",17.2580366134644,24.8746055603027,21.8710258483887,18.647970199585,13.6327689170837,20.2393827438354,16.1621761322021,16.0172836303711,14.3745288848877,17.899871635437
"ANANTAPUR","BOMMANAHAL",14.8076099395752,17.0643184661865,16.4140771865845,14.0585929870605,9.21406002044678,14.4671333312988,15.7362327575684,13.7076647758484,12.3487031936646,16.7488683700562
"ANANTAPUR","BRAHMASAMUDRAM",15.2750112533569,20.0164323806763,18.1071235656738,15.4455190658569,11.4599272727966,15.1565717697144,15.2270627975464,11.715917301178,12.2861274719238,9.68284578323364
"ANANTAPUR","BUKKAPATNAM",14.8977922439575,19.8525043487549,19.5504884719849,14.0168209075928,13.4971838951111,14.3217052459717,13.7187352180481,11.2457007408142,10.9464743614197,15.5093204498291
"ANANTAPUR","BUKKARAYASAMUDRAM",18.4882907867432,19.440020942688,20.018236541748,14.289608001709,9.84162912368774,16.2449666976929,14.0343346595764,12.235216999054,11.8262543678284,12.7778008460999
"ANANTAPUR","CHENNEKOTHAPALLE",13.2699291229248,20.4519269943237,18.7243869781494,13.93829870224,12.5603419303894,12.9238821029663,12.2802798271179,10.1819066047668,9.15443344116211,10.6649230957031
