"DISTRICT","MANDAL","16-12-19","17-12-19","18-12-19","19-12-19","20-12-19","21-12-19","22-12-19","23-12-19","24-12-19","25-12-19"
"ANANTAPUR","AGALI",76.74625,67.5308333333333,65.8075,63.3579166666667,64.0238888888889,62.8273611111111,59.7972222222222,52.7319444444444,50.2811111111111,53.0658333333333
"ANANTAPUR","AMADAGUR",87.888203125,78.470390625,76.170390625,77.593671875,75.288203125,75.113828125,70.73828125,70.2534375,67.6684375,68.954375
"ANANTAPUR","AMARAPURAM",75.0034722222222,67.2145833333333,65.1591666666667,63.7434722222222,63.8266666666667,61.5995833333333,59.3813888888889,50.7933333333333,46.0119444444444,46.3641666666667
"ANANTAPUR","ANANTAPURMANDAL",78.4988095238095,70.9553571428572,68.1031547619048,69.5797619047619,66.7775595238095,63.0628571428571,61.3840476190476,56.777380952381,55.9396428571429,58.5135714285714
"ANANTAPUR","ATMAKUR",81.96265625,74.76140625,71.45765625,72.68421875,69.93859375,65.80890625,63.0846875,57.571875,55.905625,56.239375
"ANANTAPUR","BATHALAPALLE",79.5831818181818,69.4351136363636,67.855,69.0552272727273,65.24625,64.2693181818182,62.0529545454545,57.9927272727273,57.1481818181818,61.9538636363636
"ANANTAPUR","BELUGUPPA",81.8401785714286,74.1153571428571,71.5102678571429,71.6772321428572,69.629375,65.3984821428571,61.3401785714286,55.9946428571429,53.4135714285714,50.1571428571429
"ANANTAPUR","BOMMANAHAL",76.002421875,69.162109375,67.92890625,67.565234375,66.87140625,62.3996875,61.04453125,56.72171875,53.39890625,51.21203125
"ANANTAPUR","BRAHMASAMUDRAM",78.2296153846154,70.9465384615385,67.5299038461538,67.7997115384615,67.4428846153846,63.4520192307692,62.1571153846154,56.7044230769231,54.4975,49.0565384615385
"ANANTAPUR","BUKKAPATNAM",80.9471875,71.23765625,69.375625,70.876875,67.341875,66.84171875,62.1134375,59.9671875,57.700625,60.934375
"ANANTAPUR","BUKKARAYASAMUDRAM",76.9322321428571,69.1475,67.1545535714286,67.8554464285714,65.2496428571429,62.6783035714286,61.3716071428571,56.3039285714286,55.9721428571429,59.7348214285714
"ANANTAPUR","CHENNEKOTHAPALLE",80.1445454545455,69.8006818181818,68.1232954545455,69.2223863636364,66.3820454545454,65.3917045454545,60.2561363636364,58.4086363636364,55.0277272727273,56.3622727272727
"ANANTAPUR","CHILAMATHUR",86.7966666666667,74.7047619047619,72.6889880952381,73.2615476190476,71.5300595238095,71.2674404761905,63.9440476190476,62.6761904761905,59.7947619047619,68.9088095238095
"ANANTAPUR","DHARMAVARAM",79.9885714285714,70.1394642857143,68.2794642857143,69.5214285714286,66.0983928571429,65.228125,61.7371428571429,58.7694642857143,56.4810714285714,59.7848214285714
