"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"1",2019-07-25 17:30:00,34.1810531616211,39.42,51.75,0,1002.0588,14.2690481185913,245.11
"2",2019-07-25 20:30:00,29.1771488189697,35.2,79.82,1.29,1004.5194,13.1350092887878,153.69
"3",2019-07-25 23:30:00,27.7352542877197,33.49,91.39,7.53,1004.8412,14.1283158302307,216.08
"4",2019-07-26 02:30:00,26.8741703033447,31.45,94.14,6.47,1003.3288,15.4938460350037,219.75
"5",2019-07-26 05:30:00,26.7772464752197,31.02,93.21,2.4,1003.2938,17.62119140625,241.42
"6",2019-07-26 08:30:00,28.2845706939697,34.1,86.7,1.48,1005.1512,17.1319127082825,253.7
"7",2019-07-26 11:30:00,30.1534671783447,36.49,74.13,0.77,1005.0219,17.2152491569519,250.47
"8",2019-07-26 14:30:00,31.9798831939697,37.95,62.98,0.609999999999999,1002.3519,18.0697142601013,246.92
"9",2019-07-26 17:30:00,30.5326175689697,37.33,73.41,0.140000000000001,1001.935,16.1320701599121,236.46
"10",2019-07-26 20:30:00,29.0506839752197,33.64,74.13,0.379999999999999,1004.5025,20.2320373535156,250.3
"11",2019-07-26 23:30:00,27.2989749908447,31.35,86.92,1.02,1004.9075,19.5391940116882,242.23
"12",2019-07-27 02:30:00,26.7140140533447,30.75,92.63,1.29,1002.6275,17.5696320533752,256.41
"13",2019-07-27 05:30:00,26.4901371002197,29.37,90.73,0.810000000000002,1002.4119,18.6224192619324,261.72
"14",2019-07-27 08:30:00,26.6229496002197,29.65,89.61,3.78,1004.5056,16.7063590049744,259.82
"15",2019-07-27 11:30:00,29.0802249908447,33.99,75.52,2.23,1004.3256,23.0694677352905,241.78
"16",2019-07-27 14:30:00,27.8492679595947,32.8,86.53,1.68,1002.3381,20.6177124023438,232.21
"17",2019-07-27 17:30:00,26.9764652252197,30.97,89.64,4.04,1002.3669,20.1698959350586,240.61
"18",2019-07-27 20:30:00,26.2020511627197,28.68,92.56,3.68,1004.4781,20.0422863006592,238.56
"19",2019-07-27 23:30:00,25.8678226470947,27.78,92.62,2.53,1004.75,19.4104737281799,232.33
"20",2019-07-28 02:30:00,25.5921878814697,27.08,94.09,1.07,1002.8656,16.1126801490784,233.73
"21",2019-07-28 05:30:00,25.5289554595947,26.9,93.85,1.19,1003.1712,16.0141731262207,241.11
"22",2019-07-28 08:30:00,27.0370121002197,30.72,87.3,0.119999999999997,1005.0462,16.3149933815002,232.79
"23",2019-07-28 11:30:00,31.4156742095947,36.4,62.35,0.0900000000000034,1004.4638,23.1627244949341,267.3
"24",2019-07-28 14:30:00,32.6900882720947,37.19,55.25,0.0499999999999972,1002.1712,24.2188247680664,286.07
"25",2019-07-28 17:30:00,31.7506351470947,36.34,59.47,0,1001.8769,19.3407903671265,268.54
"26",2019-07-28 20:30:00,29.1737308502197,33.24,70.66,0,1004.645,13.7492600440979,241.58
"27",2019-07-28 23:30:00,27.6986331939697,31.03,77.51,0,1005.5644,11.2542833805084,241.17
"28",2019-07-29 02:30:00,27.9112796783447,30.86,72.81,0,1004.02,16.4667832374573,234.79
