"","Time","2m_temperature(C)","Heat_index(C)","2m_relative_humidity(%)","Rainfall(mm)","mean_sea_level_pressure(mb)","Wind_speed(km/h)","wind_direction"
"1",2019-07-25 17:30:00,28.2279300689697,31.9,75.24,0,1007.9788,25.1050678253174,279.97
"2",2019-07-25 20:30:00,25.3958988189697,26.56,91.35,0.02,1009.9194,21.3825393676758,274.99
"3",2019-07-25 23:30:00,24.8290042877197,25.79,92.78,0.01,1010.8912,19.9922315597534,280.12
"4",2019-07-26 02:30:00,24.8741703033447,25.75,89.34,0,1008.2788,20.604549407959,281.1
"5",2019-07-26 05:30:00,24.5741214752197,25.41,89.11,0,1008.3338,20.2063877105713,280.52
"6",2019-07-26 08:30:00,26.8626956939697,29.5,80.7,0.01,1010.3312,19.7051124572754,278.24
"7",2019-07-26 11:30:00,30.3722171783447,34.42,63.8,0,1009.7619,27.6315181732178,282.09
"8",2019-07-26 14:30:00,29.8080081939697,33.97,67.35,0.19,1007.5019,27.4299259185791,280.4
"9",2019-07-26 17:30:00,27.4388675689697,30.65,79.27,0.11,1007.935,24.4082479476929,282.41
"10",2019-07-26 20:30:00,25.5194339752197,26.82,85.62,0.00999999999999995,1009.6825,18.0204045295715,278.75
"11",2019-07-26 23:30:00,25.2052249908447,26.03,86.23,0,1010.4075,17.2237867355347,278.45
"12",2019-07-27 02:30:00,24.6046390533447,25.45,89.23,0,1008.0375,17.6134202957153,281.47
"13",2019-07-27 05:30:00,24.0370121002197,24.84,89.79,0,1007.7319,16.0093056678772,284.48
"14",2019-07-27 08:30:00,26.7323246002197,29.16,79.99,0,1009.6456,17.7745794296265,275.87
"15",2019-07-27 11:30:00,30.0020999908447,33.77,64.47,0,1009.5856,25.2481887817383,283.02
"16",2019-07-27 14:30:00,30.4117679595947,34.64,64.37,0,1006.9081,26.0484329223633,275.66
"17",2019-07-27 17:30:00,27.1483402252197,30.28,81.98,0.02,1006.8869,25.9211614608765,280.44
"18",2019-07-27 20:30:00,25.6239261627197,27.06,86.92,0,1009.3681,19.0101765632629,287.24
"19",2019-07-27 23:30:00,24.6646976470947,25.45,86.41,0,1010.32,17.1653025627136,283.77
"20",2019-07-28 02:30:00,24.3265628814697,25.08,86.53,0,1007.7756,18.5238409996033,285.75
"21",2019-07-28 05:30:00,23.6383304595947,24.42,90.5,0,1007.9612,15.0555353164673,286.35
"22",2019-07-28 08:30:00,27.2401371002197,29.67,74.17,0,1009.9762,18.9188029289246,283.14
"23",2019-07-28 11:30:00,30.9781742095947,34.54,58.94,0,1009.7238,25.2065729141235,287.71
"24",2019-07-28 14:30:00,31.9088382720947,35.87,56.51,0,1006.7212,27.0438440322876,285.39
"25",2019-07-28 17:30:00,28.8443851470947,32.18,68.82,0,1006.8469,22.98076171875,277.66
